Wavenumber	17254.243167289234-30C-17269.041071847205-20C	17248.118550349533-40C-17269.041071847205-20C	17248.118550349533-40C-17254.243167289234-30C	17233.344376234996-50C-17269.041071847205-20C	17233.344376234996-50C-17254.243167289234-30C	17233.344376234996-50C-17248.118550349533-40C	17222.547452456358-60C-17269.041071847205-20C	17222.547452456358-60C-17254.243167289234-30C	17222.547452456358-60C-17248.118550349533-40C	17222.547452456358-60C-17233.344376234996-50C	17199.639830854983-70C-17269.041071847205-20C	17199.639830854983-70C-17254.243167289234-30C	17199.639830854983-70C-17248.118550349533-40C	17199.639830854983-70C-17233.344376234996-50C	17199.639830854983-70C-17222.547452456358-60C
1.297874507000000085e+04	-1.505835087266651010e-07	-2.116473243719024680e-07	-6.106381564523736703e-08	-3.598167329577889166e-07	-2.092332242311238156e-07	-1.481694085858864486e-07	-4.664719866571674666e-07	-3.158884779305023657e-07	-2.548246622852649986e-07	-1.066552536993785501e-07	-6.874805355610178674e-07	-5.368970268343527664e-07	-4.758332111891153994e-07	-3.276638026032289508e-07	-2.210085489038504008e-07
1.297451019000000088e+04	-1.474393291956462970e-07	-2.072281340454679784e-07	-5.978880484982168142e-08	-3.523037694450357809e-07	-2.048644402493894840e-07	-1.450756353995678026e-07	-4.567320643732159088e-07	-3.092927351775696118e-07	-2.495039303277479304e-07	-1.044282949281801279e-07	-6.731259608392238351e-07	-5.256866316435775382e-07	-4.658978267937558568e-07	-3.208221913941880542e-07	-2.163938964660079263e-07
1.297027822000000015e+04	-1.443592869431709297e-07	-2.028990896022842341e-07	-5.853980265911330446e-08	-3.449440608685238946e-07	-2.005847739253529649e-07	-1.420449712662396604e-07	-4.471908241627297405e-07	-3.028315372195588108e-07	-2.442917345604455064e-07	-1.022467632942058459e-07	-6.590642012535612377e-07	-5.147049143103903080e-07	-4.561651116512770035e-07	-3.141201403850373431e-07	-2.118733770908314972e-07
1.296604915000000074e+04	-1.413421062361120057e-07	-1.986583979807685064e-07	-5.731629174465650064e-08	-3.377345588856283851e-07	-1.963924526495163794e-07	-1.390761609048598788e-07	-4.378443141071097387e-07	-2.965022078709977330e-07	-2.391859161263412323e-07	-1.001097552214813536e-07	-6.452894325161871530e-07	-5.039473262800751472e-07	-4.466310345354186466e-07	-3.075548736305587678e-07	-2.074451184090774143e-07
1.296182296999999926e+04	-1.383865359910854990e-07	-1.945043007649236203e-07	-5.611776477383812129e-08	-3.306722740538612097e-07	-1.922857380627757107e-07	-1.361679732889375894e-07	-4.286886586468078696e-07	-2.903021226557223706e-07	-2.341843578818842493e-07	-9.801638459294665989e-08	-6.317959428762932005e-07	-4.934094068852077014e-07	-4.372916421113695802e-07	-3.011236688224319907e-07	-2.031072842294853308e-07
1.295759968999999910e+04	-1.354913628890072629e-07	-1.904350926170352725e-07	-5.494372972802800958e-08	-3.237543071679392409e-07	-1.882629442789319780e-07	-1.333192145509039684e-07	-4.197200992071822910e-07	-2.842287363181750280e-07	-2.292850065901470185e-07	-9.596579203924305006e-08	-6.185781929939236840e-07	-4.830868301049164211e-07	-4.281431003768884115e-07	-2.948238858259844431e-07	-1.988580937867413930e-07
1.295337930000000051e+04	-1.326553829700464321e-07	-1.864490813539463557e-07	-5.379369838389992360e-08	-3.169777813863226953e-07	-1.843223984162762632e-07	-1.305287000323763396e-07	-4.109349062062888887e-07	-2.782795232362424566e-07	-2.244858248523425330e-07	-9.395712481996619340e-08	-6.056306862582217041e-07	-4.729753032881752720e-07	-4.191816049042753484e-07	-2.886529048718990088e-07	-1.946957800519328154e-07
1.294916179000000011e+04	-1.298774156007650418e-07	-1.825446075780822798e-07	-5.266719197731723791e-08	-3.103398756054719966e-07	-1.804624600047069548e-07	-1.277952680273897169e-07	-4.023294223217985612e-07	-2.724520067210335194e-07	-2.197848147437162815e-07	-9.198954671632656463e-08	-5.929480325536211913e-07	-4.630706169528561495e-07	-4.104034249755389115e-07	-2.826081569481491947e-07	-1.906186102318226301e-07
1.294494715999999971e+04	-1.271563094296947714e-07	-1.787200530481151592e-07	-5.156374361842038781e-08	-3.038378386906314820e-07	-1.766815292609367105e-07	-1.251177856425163227e-07	-3.939000809400050032e-07	-2.667437715103102317e-07	-2.151800278918898439e-07	-9.006224224937352122e-08	-5.805249754497874724e-07	-4.533686660200927010e-07	-4.018049224016723132e-07	-2.766871367591559904e-07	-1.866248945097824692e-07
1.294073542000000089e+04	-1.244909413253609165e-07	-1.749738391863223542e-07	-5.048289786096143766e-08	-2.974689869382609935e-07	-1.729780456129000770e-07	-1.224951477519386394e-07	-3.856434028660571584e-07	-2.611524615406962419e-07	-2.106695636797348043e-07	-8.817441592779616489e-08	-5.683563873531803515e-07	-4.438654460278194350e-07	-3.933825481668579973e-07	-2.708874004149193580e-07	-1.827129844871231931e-07
1.293652655000000050e+04	-1.218801907943152887e-07	-1.713043911227832478e-07	-4.942420032846795916e-08	-2.912306429483243705e-07	-1.693504521540090818e-07	-1.199262518255411226e-07	-3.775559170770677818e-07	-2.556757262827524932e-07	-2.062515259542845340e-07	-8.632527412874341135e-08	-5.564371527140313744e-07	-4.345569619197160857e-07	-3.851327615912481265e-07	-2.652065097657070039e-07	-1.788812356369635925e-07
1.293232056000000011e+04	-1.193229775579910919e-07	-1.677101905101603327e-07	-4.838721295216924078e-08	-2.851202254135630130e-07	-1.657972478555719211e-07	-1.174100349034026803e-07	-3.696342771263209470e-07	-2.503112995683298551e-07	-2.019240866161606143e-07	-8.451405171275793403e-08	-5.447623395813408704e-07	-4.254393620233497784e-07	-3.770521490711805377e-07	-2.596421141677778574e-07	-1.751280624550199234e-07
1.292811743999999999e+04	-1.168182298309328009e-07	-1.641897309383107692e-07	-4.737150110737796838e-08	-2.791351733208281382e-07	-1.623169434898953374e-07	-1.149454423825173690e-07	-3.618751628766962345e-07	-2.450569330457634336e-07	-1.976854319383854653e-07	-8.273998955586809624e-08	-5.333270547788448155e-07	-4.165088249479120147e-07	-3.691373238405340463e-07	-2.541918814580166773e-07	-1.714518919021485810e-07
1.292391718000000037e+04	-1.143648967041942330e-07	-1.607415353393565555e-07	-4.637663863516232245e-08	-2.732729755411129197e-07	-1.589080788369186866e-07	-1.125314402017563642e-07	-3.542753188616525007e-07	-2.399104221574582677e-07	-1.935337835222959452e-07	-8.100234332053958108e-08	-5.221265004409878386e-07	-4.077616037367936055e-07	-3.613849651016312831e-07	-2.488535248998749189e-07	-1.678511815793353379e-07
1.291971980000000076e+04	-1.119619647548279404e-07	-1.573641793325088645e-07	-4.540221457768092413e-08	-2.675312105175048469e-07	-1.555692457626769065e-07	-1.101670311849959824e-07	-3.468316057372955821e-07	-2.348696409824676417e-07	-1.894674264047867176e-07	-7.930039521979073518e-08	-5.111560498423009915e-07	-3.991940850874730511e-07	-3.537918705097921270e-07	-2.436248393247961446e-07	-1.643244441050054094e-07
1.291552527000000009e+04	-1.096084115302509827e-07	-1.540562258456877089e-07	-4.444781431543672620e-08	-2.619074351169125236e-07	-1.522990235866615409e-07	-1.078512092712248147e-07	-3.395408561880403249e-07	-2.299324446577893422e-07	-1.854846303423526160e-07	-7.763342107112780133e-08	-5.004110350329739484e-07	-3.908026235027229657e-07	-3.463548091872862395e-07	-2.385035999160614248e-07	-1.608701788449336235e-07
1.291133360999999968e+04	-1.073032624407510419e-07	-1.508163050788270698e-07	-4.351304263807602782e-08	-2.563993205738460427e-07	-1.490960581330950008e-07	-1.055830154950189730e-07	-3.324000511662215983e-07	-2.250967887254705564e-07	-1.815837460873945285e-07	-7.600073059237555557e-08	-4.898870065786283695e-07	-3.825837441378773275e-07	-3.390707014998012997e-07	-2.334876860047823267e-07	-1.574869554124067711e-07
1.290714480000000003e+04	-1.050455396102363851e-07	-1.476430426127530978e-07	-4.259750300251671264e-08	-2.510045302699798198e-07	-1.459589906597434346e-07	-1.033614876572267220e-07	-3.254061614436513971e-07	-2.203606218334150119e-07	-1.777631188308982993e-07	-7.440163117367157731e-08	-4.795795000409102055e-07	-3.745339604306738204e-07	-3.319364574281571077e-07	-2.285749697709303857e-07	-1.541733385972588084e-07
1.290295885000000089e+04	-1.028343003061884435e-07	-1.445351134231266828e-07	-4.170081311693823924e-08	-2.457208115620108436e-07	-1.428865112558224001e-07	-1.011856981388841608e-07	-3.185562666586504599e-07	-2.157219663524620164e-07	-1.740211532355237772e-07	-7.283545509663961635e-08	-4.694842114276050172e-07	-3.666499111214165736e-07	-3.249490980044783344e-07	-2.237633998655941736e-07	-1.509279447689545572e-07
1.289877575000000070e+04	-1.006686093682921464e-07	-1.414912031284489479e-07	-4.082259376015680155e-08	-2.405459299002762961e-07	-1.398773205319841497e-07	-9.905472677182734819e-08	-3.118474699064161578e-07	-2.111788605381240114e-07	-1.703562667779672099e-07	-7.130154000613986168e-08	-4.595968713168978868e-07	-3.589282619486057404e-07	-3.181056681884489388e-07	-2.190509414166215906e-07	-1.477494014104817289e-07
1.289459549999999945e+04	-9.854755498671832867e-08	-1.385100301666611345e-07	-3.996247517994280579e-08	-2.354777065306880898e-07	-1.369301515439697611e-07	-9.696767636402695532e-08	-3.052769466164048054e-07	-2.067293916296864768e-07	-1.667669164497436710e-07	-6.979924008571671565e-08	-4.499133168923247997e-07	-3.513657619056064711e-07	-3.114032867256636653e-07	-2.144356103616367100e-07	-1.446363702759199943e-07
1.289041808999999921e+04	-9.647023800734343753e-08	-1.355903307634844673e-07	-3.912009275614102975e-08	-2.305139929397556251e-07	-1.340437549324121876e-07	-9.492366217627115784e-08	-2.988419114224438039e-07	-2.023716734151003664e-07	-1.632515806589593366e-07	-6.832791848268817878e-08	-4.404294431163207301e-07	-3.439592051089772925e-07	-3.048391123528362628e-07	-2.099154501765651049e-07	-1.415875316938769262e-07
1.288624352999999974e+04	-9.443578657451312357e-08	-1.327308795130541133e-07	-3.829509293854098969e-08	-2.256527058432366293e-07	-1.312169192687235057e-07	-9.292182633018251600e-08	-2.925396635225656935e-07	-1.981038769480525700e-07	-1.598087840095115803e-07	-6.688695767932906428e-08	-4.311412695809837951e-07	-3.367054830064706715e-07	-2.984103900679296818e-07	-2.054885637377471658e-07	-1.386016060584181015e-07
1.288207179999999971e+04	-9.244333119104141132e-08	-1.299304543243415733e-07	-3.748712313330016194e-08	-2.208917675923684340e-07	-1.284484364013270226e-07	-9.096131326802686071e-08	-2.863675094207332353e-07	-1.939241782296918239e-07	-1.564370550963916620e-07	-6.547574182836480130e-08	-4.220448266457865175e-07	-3.296014954547451061e-07	-2.921143723214449442e-07	-2.011530590534180835e-07	-1.356773172250532822e-07
1.287790291000000070e+04	-9.049203364506008622e-08	-1.271878770783194102e-07	-3.669584343325932394e-08	-2.162291752941857621e-07	-1.257371416491256759e-07	-8.904129821586635198e-08	-2.803228525354713402e-07	-1.898308188904112540e-07	-1.531349754571519300e-07	-6.409367724128557805e-08	-4.131362875016878042e-07	-3.226442538566277180e-07	-2.859484104233683940e-07	-1.969071122075020421e-07	-1.328134349662164640e-07
1.287373686000000089e+04	-8.858106711371620712e-08	-1.245019856633616188e-07	-3.592091854964541168e-08	-2.116629532695129623e-07	-1.230818861557967552e-07	-8.716096760615134353e-08	-2.744031315656908455e-07	-1.858220644519746384e-07	-1.499011459023292267e-07	-6.274017829617788318e-08	-4.044118773354077746e-07	-3.158308102216915675e-07	-2.799098916720461558e-07	-1.927489240658948123e-07	-1.300087457697169291e-07
1.286957363000000078e+04	-8.670961188575736656e-08	-1.218716279633154744e-07	-3.516201607755810787e-08	-2.071911428322714438e-07	-1.204815309465140773e-07	-8.531951486895596941e-08	-2.686058072404267597e-07	-1.818961953546693931e-07	-1.467341792771112853e-07	-6.141466440815531586e-08	-3.958678538014016456e-07	-3.091582419156442790e-07	-2.739962258380861711e-07	-1.886767109691302017e-07	-1.272620465609748859e-07
1.286541323999999986e+04	-8.487688212230776750e-08	-1.192956994701418571e-07	-3.441881734783408964e-08	-2.028118662338196799e-07	-1.179349841115119124e-07	-8.351616676367782277e-08	-2.629284452172413026e-07	-1.780515630949335351e-07	-1.436327457470994455e-07	-6.011657898342162272e-08	-3.875006291964588640e-07	-3.026237470741510965e-07	-2.682049297263170069e-07	-1.846887629626391841e-07	-1.245721839792175614e-07
1.286125567000000046e+04	-8.308208959718007300e-08	-1.167730923204093755e-07	-3.369100272322930246e-08	-1.985232400211016097e-07	-1.154411504239215367e-07	-8.175014770069223427e-08	-2.573686037584180502e-07	-1.742865141612379772e-07	-1.405955114380086747e-07	-5.884536373731644046e-08	-3.793066049183113414e-07	-2.962245153211312684e-07	-2.625335125979019659e-07	-1.807833648972097316e-07	-1.219380011598932912e-07
1.285710092000000077e+04	-8.132447028642546673e-08	-1.143027326672723016e-07	-3.297826238084683491e-08	-1.943234385718765043e-07	-1.129989682854510376e-07	-8.002070590460420266e-08	-2.519239160990037647e-07	-1.705994458125782980e-07	-1.376211834317314631e-07	-5.760047752712726043e-08	-3.712822928585838059e-07	-2.899578225721583392e-07	-2.569795601913115043e-07	-1.769588542867073016e-07	-1.193583767595800412e-07
1.285294899000000078e+04	-7.960327500720673481e-08	-1.118835675233045140e-07	-3.228029251609777924e-08	-1.902106717265066764e-07	-1.106073967192999416e-07	-7.832710420320216239e-08	-2.465920614483135733e-07	-1.669887864411068385e-07	-1.347084939250090593e-07	-5.638138972180689688e-08	-3.634242726652212887e-07	-2.838209976580145539e-07	-2.515407051419167746e-07	-1.732136009387146122e-07	-1.168322112169077154e-07
1.284879988000000048e+04	-7.791776914311903356e-08	-1.095145643743947747e-07	-3.159679523127574118e-08	-1.861831841315780974e-07	-1.082654149884590639e-07	-7.666861975718332269e-08	-2.413707641389881164e-07	-1.634529949958690828e-07	-1.318561997645933417e-07	-5.518758000741001896e-08	-3.557291904883450365e-07	-2.778114213452260030e-07	-2.462146261139502618e-07	-1.695460063567669391e-07	-1.143584263493569201e-07
1.284465358000000015e+04	-7.626722843374496275e-08	-1.071947052619341028e-07	-3.092747682818914007e-08	-1.822392451791479814e-07	-1.059720167454030186e-07	-7.504453991721387858e-08	-2.362577805840752941e-07	-1.599905521503303314e-07	-1.290630753221411913e-07	-5.401853540492731272e-08	-3.481937397577748988e-07	-2.719265113240299360e-07	-2.409990344958407959e-07	-1.659544945786269174e-07	-1.119359591736996046e-07
1.284051008999999976e+04	-7.465094682797135807e-08	-1.049229978207528319e-07	-3.027205099278147378e-08	-1.783771677720888816e-07	-1.037262209441175236e-07	-7.345416995133604980e-08	-2.312509236047346952e-07	-1.565999767767633371e-07	-1.263279257839818634e-07	-5.287375583264581356e-08	-3.408146970369006041e-07	-2.661637502089292460e-07	-2.358916992161477722e-07	-1.624375292648117225e-07	-1.095637734321659089e-07
1.283636940999999933e+04	-7.306823203597533956e-08	-1.026984690273771022e-07	-2.963023699140176267e-08	-1.745952976956344650e-07	-1.015270656596591254e-07	-7.189682866825736272e-08	-2.263480486513019222e-07	-1.532798166153265826e-07	-1.236495796239248199e-07	-5.175275095566745720e-08	-3.335889017154530973e-07	-2.605206696794777578e-07	-2.308904326880759951e-07	-1.589936040198186324e-07	-1.072408530641511752e-07
1.283223154000000068e+04	-7.151840527336615150e-08	-1.005201648404227175e-07	-2.900175956705656598e-08	-1.708920130060453404e-07	-9.937360773267918889e-08	-7.037184816562262290e-08	-2.215470530108045659e-07	-1.500286477374384144e-07	-1.210268881703818484e-07	-5.065504000475922548e-08	-3.265132548415443608e-07	-2.549948495681782093e-07	-2.259930900011216433e-07	-1.556212418354990204e-07	-1.049662018307397950e-07
1.282809646000000066e+04	-7.000079374406591106e-08	-9.838713963515000548e-08	-2.838634589108409443e-08	-1.672657060685266356e-07	-9.726491232446072459e-08	-6.887856643337663017e-08	-2.168458525205763652e-07	-1.468450587765104541e-07	-1.184587128854263597e-07	-4.958014645204972953e-08	-3.195846848025114177e-07	-2.495838910584455067e-07	-2.211975451673614122e-07	-1.523189787339847821e-07	-1.027388322819350525e-07
1.282396419000000060e+04	-6.851475248334114223e-08	-9.629848690419670859e-08	-2.778373442085556636e-08	-1.637148357508154482e-07	-9.520008326747430596e-08	-6.741634884661873960e-08	-2.122424492328844989e-07	-1.437276967495433567e-07	-1.159439623286877903e-07	-4.852761348206905074e-08	-3.128002470481550318e-07	-2.442854945648138896e-07	-2.165017601439583233e-07	-1.490854112973395837e-07	-1.005577978152705329e-07
1.281983472000000074e+04	-6.705963823580134977e-08	-9.425330254269432759e-08	-2.719366430689297781e-08	-1.602378650050925691e-07	-9.317822676929121933e-08	-6.598456246239824152e-08	-2.077348504951243599e-07	-1.406752122593230101e-07	-1.134815479524300323e-07	-4.749698549003179078e-08	-3.061570048321836336e-07	-2.390973665963822838e-07	-2.119037022894893060e-07	-1.459191398270910645e-07	-9.842215433705927370e-08
1.281570802999999978e+04	-6.563481713594141917e-08	-9.225069564341165508e-08	-2.661587850747023590e-08	-1.568332792205233786e-07	-9.119846208458195938e-08	-6.458258357711172347e-08	-2.033210927423414625e-07	-1.376862756064000434e-07	-1.110703970989298075e-07	-4.648781352181808398e-08	-2.996520642773071877e-07	-2.340172471413657685e-07	-2.074013686338955326e-07	-1.428187850567838092e-07	-9.633097153496572519e-08
1.281158414000000084e+04	-6.423968154829163223e-08	-9.028981216580638457e-08	-2.605013061751475234e-08	-1.534996264624897413e-07	-8.925994491419810906e-08	-6.320981429668335672e-08	-1.989992936640086073e-07	-1.347596121157169750e-07	-1.087094814982022227e-07	-4.549966720151886598e-08	-2.932826512579919133e-07	-2.290429697097002811e-07	-2.029928390921855287e-07	-1.397830247955021720e-07	-9.428335759398330605e-08
1.280746304000000055e+04	-6.287362549084140576e-08	-8.836980039329646124e-08	-2.549617490245505548e-08	-1.502354587472807775e-07	-8.736183325643937176e-08	-6.186565835398431627e-08	-1.947675760716169910e-07	-1.318939505807755852e-07	-1.063977756783205297e-07	-4.453211732433621345e-08	-2.870459991974718197e-07	-2.241723737066304140e-07	-1.986761988041753585e-07	-1.368105404501910422e-07	-9.227842312585482877e-08
1.280334471999999914e+04	-6.153605507479829352e-08	-8.648982560648975425e-08	-2.495377053169146073e-08	-1.470393569877213793e-07	-8.550330191292308574e-08	-6.054953138123162501e-08	-1.906241002385533753e-07	-1.290880451637550818e-07	-1.041342746320636210e-07	-4.358474325083199603e-08	-2.809393967298488034e-07	-2.194033416550505099e-07	-1.944495711233590492e-07	-1.339000397421274242e-07	-9.031529649129542816e-08
1.279922919000000002e+04	-6.022639456937776991e-08	-8.464907860735771967e-08	-2.442268403797994976e-08	-1.439099454849030509e-07	-8.368355091552528101e-08	-5.926086687754533126e-08	-1.865670826874636515e-07	-1.263406881180858816e-07	-1.019180040801059318e-07	-4.265713720256060059e-08	-2.749602153886679574e-07	-2.147338208192901875e-07	-1.903111367813102377e-07	-1.310502699037649065e-07	-8.839313270120430590e-08
1.279511643000000004e+04	-5.894407010359167028e-08	-8.284675281182226508e-08	-2.390268270823059480e-08	-1.408458529838519378e-07	-8.190178288026026747e-08	-5.799910017202967267e-08	-1.825947457021391237e-07	-1.236506755985474534e-07	-9.974799289031685860e-08	-4.174889271828718593e-08	-2.691058351981902362e-07	-2.101617650945985659e-07	-1.862590823863679711e-07	-1.282599822143382984e-07	-8.651108949605111251e-08
1.279100645000000077e+04	-5.768852854407826268e-08	-8.108207078285275811e-08	-2.339354223877449543e-08	-1.378457577818144222e-07	-8.015722923773615951e-08	-5.676368699896166409e-08	-1.787053758066576344e-07	-1.210168472625793717e-07	-9.762330502380487632e-08	-4.085961802484321223e-08	-2.633737308591879624e-07	-2.056852023151096998e-07	-1.822916600763352043e-07	-1.255279730773735402e-07	-8.466835505253032801e-08
1.278689925000000039e+04	-5.645922449221477124e-08	-7.935426595471374990e-08	-2.289504146249897866e-08	-1.349083566580552384e-07	-7.844913216584046721e-08	-5.555409070334148855e-08	-1.748972834854805355e-07	-1.184380589932657643e-07	-9.554301753076678561e-08	-3.998892682742529706e-08	-2.577614123849524268e-07	-2.013021878927376556e-07	-1.784071464302386769e-07	-1.228530557268971883e-07	-8.286412889947189129e-08
1.278279480999999942e+04	-5.525561748769908721e-08	-7.766257870253897634e-08	-2.240696121483988913e-08	-1.320323581918788258e-07	-7.677674070417973861e-08	-5.436977948933984948e-08	-1.711687945207993023e-07	-1.159131770331002151e-07	-9.350621581826032598e-08	-3.913643632892047650e-08	-2.522664123343796260e-07	-1.970107948466805388e-07	-1.746038336318406496e-07	-1.202340541425008002e-07	-8.109761781358032365e-08
1.277869314999999915e+04	-5.407718945659839007e-08	-7.600628086583253486e-08	-2.192909140923414478e-08	-1.292165244544278611e-07	-7.513933499782947108e-08	-5.321024358859532629e-08	-1.675183040424702279e-07	-1.134411145858718378e-07	-9.151202317663769304e-08	-3.830177958804236674e-08	-2.468863654700690919e-07	-1.928091760134707019e-07	-1.708800846042365571e-07	-1.176698410156412308e-07	-7.936806142759886403e-08
1.277459425000000010e+04	-5.292342104750170895e-08	-7.438464248859535076e-08	-2.146122144109364181e-08	-1.264596144643381792e-07	-7.353619341683647020e-08	-5.207497197574282840e-08	-1.639442032230353926e-07	-1.110207821755336837e-07	-8.955956073444004185e-08	-3.748458875869721345e-08	-2.416189007223987152e-07	-1.886954796748970063e-07	-1.672342582338033645e-07	-1.151592862580605361e-07	-7.767469749936332262e-08
1.277049811000000045e+04	-5.179380896707918018e-08	-7.279695618468530276e-08	-2.100314721760612258e-08	-1.237604256107568100e-07	-7.196661664367762982e-08	-5.096346942607150724e-08	-1.604449329791473461e-07	-1.086511240120681659e-07	-8.764797679446204330e-08	-3.668450736839053605e-08	-2.364617203339624662e-07	-1.846679113668832860e-07	-1.636647641492771635e-07	-1.127012947232056562e-07	-7.601678735481512015e-08
1.276640473999999995e+04	-5.068786253770796244e-08	-7.124253229953284104e-08	-2.055466976182487859e-08	-1.211177854278643208e-07	-7.042992289015635840e-08	-4.987525312833147981e-08	-1.570189733079494616e-07	-1.063311107702414991e-07	-8.577644100841662052e-08	-3.590118788008514071e-08	-2.314125841437210916e-07	-1.807247216060131292e-07	-1.601700518441882506e-07	-1.102947987158567708e-07	-7.439361083577163006e-08
1.276231411999999909e+04	-4.960509275838731241e-08	-6.972068353507167326e-08	-2.011559077668436085e-08	-1.185305254560699501e-07	-6.892543269768263770e-08	-4.880984192099827685e-08	-1.536648094003404232e-07	-1.040597166419531108e-07	-8.394412586526874996e-08	-3.513428394427047310e-08	-2.264692596451009819e-07	-1.768641668867136695e-07	-1.567485761100293086e-07	-1.079387341890310318e-07	-7.280445024476055866e-08
1.275822624999999971e+04	-4.854502576246242523e-08	-6.823074386478746403e-08	-1.968571810232503879e-08	-1.159975133990702668e-07	-6.745248763660784152e-08	-4.776676953428280273e-08	-1.503809733298420244e-07	-1.018359475673795992e-07	-8.215022946505456036e-08	-3.438345993077175763e-08	-2.216295834265589922e-07	-1.730845576640965670e-07	-1.533988395617715282e-07	-1.056320700274887255e-07	-7.124861009671696786e-08
1.275414113999999972e+04	-4.750719957877034400e-08	-6.677206398145445632e-08	-1.926486440268411233e-08	-1.135176453846277158e-07	-6.601044580585737178e-08	-4.674558140317325945e-08	-1.471660340193888753e-07	-9.965883444061853131e-08	-8.039397003793441899e-08	-3.364838863476115954e-08	-2.168914463847504057e-07	-1.693842468059800617e-07	-1.501193824032959494e-07	-1.033738010001226899e-07	-6.972541236536153038e-08
1.275005877999999939e+04	-4.649115630789478156e-08	-6.534400030074029796e-08	-1.885284399284551640e-08	-1.110898272698690697e-07	-6.459867096197428817e-08	-4.574582696912877177e-08	-1.440185730052102588e-07	-9.752741669731547719e-08	-7.867457270446996079e-08	-3.292874573534118902e-08	-2.122527580056459085e-07	-1.657616016977511269e-07	-1.469087577049056105e-07	-1.011629307357768387e-07	-6.823418500043564971e-08
1.274597916000000077e+04	-4.549644728523681580e-08	-6.394592221799141061e-08	-1.844947493275459480e-08	-1.087129869783745156e-07	-6.321653969313769978e-08	-4.476706476038310497e-08	-1.409372004308281126e-07	-9.544075314559129675e-08	-7.699127821283670195e-08	-3.222421345245359697e-08	-2.077114699362777483e-07	-1.622150226510409325e-07	-1.437655477182863377e-07	-9.899848295790323271e-08	-6.677426950544963573e-08
1.274190228999999999e+04	-4.452263762752183224e-08	-6.257721849840370382e-08	-1.805458087088187159e-08	-1.063860853639511856e-07	-6.186344773642935338e-08	-4.380886686554748180e-08	-1.379205691310177390e-07	-9.339793150349590676e-08	-7.534335063261403517e-08	-3.153448376706655338e-08	-2.032655967415226641e-07	-1.587429591140008319e-07	-1.406883782431189603e-07	-9.687951137757147850e-08	-6.534502761050492512e-08
1.273782814999999937e+04	-4.356929399306162787e-08	-6.123728007389183661e-08	-1.766798608083020874e-08	-1.041080869640034220e-07	-6.053879297094179410e-08	-4.287080689011158537e-08	-1.349673367160330234e-07	-9.139804272297139551e-08	-7.373005664214118677e-08	-3.085924975202960141e-08	-1.989131600242846469e-07	-1.553438660312230190e-07	-1.376758799503928103e-07	-9.480507306028122490e-08	-6.394582330825162350e-08
1.273375676000000021e+04	-4.263600101545058480e-08	-5.992552314090180679e-08	-1.728952212545122199e-08	-1.018779992675770236e-07	-5.924199825212643879e-08	-4.195247612667521680e-08	-1.320762164792911450e-07	-8.944021546384056025e-08	-7.215069333838933826e-08	-3.019821721171412146e-08	-1.946522634526173123e-07	-1.520162624371667275e-07	-1.347267403117155055e-07	-9.277426418504028870e-08	-6.257604697332616725e-08
1.272968809999999939e+04	-4.172234241682481191e-08	-5.864136261479987772e-08	-1.691902019797506581e-08	-9.969482758578601786e-08	-5.797248516896120595e-08	-4.105346497098614014e-08	-1.292459188907181273e-07	-8.752357647389331539e-08	-7.060455627591824958e-08	-2.955109130493210944e-08	-1.904810065333470458e-07	-1.487586641165222339e-07	-1.318396439185471681e-07	-9.078617894756102794e-08	-6.123508764262891851e-08
1.272562217000000055e+04	-4.082791483694894633e-08	-5.738423156687822639e-08	-1.655631672992928006e-08	-9.755760809621795318e-08	-5.672969325926900685e-08	-4.017337652933972679e-08	-1.264751944360059628e-07	-8.564727959905701644e-08	-6.909096286912773637e-08	-2.891758633978800958e-08	-1.863975477480335599e-07	-1.455696329110846136e-07	-1.290133161811553335e-07	-8.883993965181560674e-08	-5.992235331202759715e-08
1.272155897000000004e+04	-3.995232294856857608e-08	-5.615357435889879604e-08	-1.620125141033021995e-08	-9.546539617111973546e-08	-5.551307322255115938e-08	-3.931182181222093943e-08	-1.237628184850991531e-07	-8.381049553653057706e-08	-6.760924412620035711e-08	-2.829742231397941769e-08	-1.824000822523338928e-07	-1.424477593037653167e-07	-1.262465078934350967e-07	-8.693468608121415731e-08	-5.863726376723473962e-08
1.271749849999999969e+04	-3.909517930385671928e-08	-5.494884642726930119e-08	-1.585366712341258191e-08	-9.341726601049344856e-08	-5.432208670663672928e-08	-3.846841958322414737e-08	-1.211075908165416636e-07	-8.201241151268494432e-08	-6.615874438927236241e-08	-2.769032480604821504e-08	-1.784868411749928588e-07	-1.393916618711361395e-07	-1.235379947477235576e-07	-8.506957516449941022e-08	-5.737925035845119518e-08
1.271344074999999975e+04	-3.825610213706128111e-08	-5.376951119464421142e-08	-1.551340905758293032e-08	-9.141230539157458939e-08	-5.315620325451330828e-08	-3.764279419693037797e-08	-1.185083288106066561e-07	-8.025222667354537504e-08	-6.473881761596244472e-08	-2.709602341903206675e-08	-1.746560815859558218e-07	-1.363999794488945407e-07	-1.208865703913116103e-07	-8.324377619438123237e-08	-5.614775277534916561e-08
1.270938572999999997e+04	-3.743472143982176301e-08	-5.261504860885711640e-08	-1.518032716903535339e-08	-8.944963018567235317e-08	-5.201490874585059016e-08	-3.683458157681523677e-08	-1.159638862691674850e-07	-7.852916482934572202e-08	-6.334883766031036863e-08	-2.651425608349513186e-08	-1.709061142328708227e-07	-1.334713927930490597e-07	-1.182910656240137063e-07	-8.145648404719846953e-08	-5.494222796370333767e-08
