Wavenumber	Major Gaussian	Minor Gaussian
1.254938534000000072e+04	1.400491323306396485e-28	1.167560435657465285e-04
1.254543958999999995e+04	1.256857873905084700e-28	1.149145251559297742e-04
1.254149644000000080e+04	1.127932383845280325e-28	1.131014795872542549e-04
1.253755589999999938e+04	1.012211593484725358e-28	1.113164837516576175e-04
1.253361795999999958e+04	9.083450506403988328e-29	1.095591115766067448e-04
1.252968262999999934e+04	8.151206672217874784e-29	1.078289520629782303e-04
1.252574990000000071e+04	7.314496192282331284e-29	1.061255913494969896e-04
1.252181976000000031e+04	6.563543278892101489e-29	1.044486217490246747e-04
1.251789221999999972e+04	5.889574341008649534e-29	1.027976500030752615e-04
1.251396726999999919e+04	5.284708548175076385e-29	1.011722801324031003e-04
1.251004491000000053e+04	4.741872037775742559e-29	9.957212612586078767e-05
1.250612513000000035e+04	4.254712638615151582e-29	9.799680357515964870e-05
1.250220794000000024e+04	3.817529912019504066e-29	9.644594168369939071e-05
