Wavenumber	896.7896389624932-30C-896.7896389624932-20C	896.7896389624932-40C-896.7896389624932-20C	896.7896389624932-40C-896.7896389624932-30C	896.7896389624932-50C-896.7896389624932-20C	896.7896389624932-50C-896.7896389624932-30C	896.7896389624932-50C-896.7896389624932-40C	896.7896389624932-60C-896.7896389624932-20C	896.7896389624932-60C-896.7896389624932-30C	896.7896389624932-60C-896.7896389624932-40C	896.7896389624932-60C-896.7896389624932-50C	896.7896389624932-70C-896.7896389624932-20C	896.7896389624932-70C-896.7896389624932-30C	896.7896389624932-70C-896.7896389624932-40C	896.7896389624932-70C-896.7896389624932-50C	896.7896389624932-70C-896.7896389624932-60C
1.327368959999999970e+04	2.937241687476363429e-05	9.286063387375871397e-05	6.348821699899507968e-05	1.295954978179891240e-04	1.002230809432254897e-04	3.673486394423040998e-05	4.415229061369767239e-04	4.121504892622131168e-04	3.486622722632180100e-04	3.119274083189876000e-04	1.329895437901248024e-03	1.300523021026484417e-03	1.237034804027489472e-03	1.200299940083259008e-03	8.883725317642714083e-04
1.326925022999999965e+04	2.886722029823624350e-05	9.129874947013890980e-05	6.243152917190266629e-05	1.274407466398111617e-04	9.857352634157491816e-05	3.614199716967225187e-05	4.347072508880775628e-04	4.058400305898412922e-04	3.434085014179386530e-04	3.072665042482664011e-04	1.311751536975940165e-03	1.282884316677704003e-03	1.220452787505801363e-03	1.184310790336129057e-03	8.770442860878626019e-04
1.326481398000000081e+04	2.837018100399583682e-05	8.976148326299469523e-05	6.139130225899885841e-05	1.253195401858319487e-04	9.694935918183611185e-05	3.555805692283725344e-05	4.279896473125633987e-04	3.996194663085675890e-04	3.382281640495687306e-04	3.026701071267314772e-04	1.293836848247890145e-03	1.265466667243894281e-03	1.204075364984895369e-03	1.168517308062058278e-03	8.658472009353267466e-04
1.326038083000000006e+04	2.788117694349823736e-05	8.824847668646284421e-05	6.036729974296460685e-05	1.232313965436749714e-04	9.535021960017673400e-05	3.498291985721212714e-05	4.213688038937055450e-04	3.934876269502073348e-04	3.331203272072427008e-04	2.981374073500305736e-04	1.276148752140576336e-03	1.248267575197078072e-03	1.187900275454113492e-03	1.152917355596901365e-03	8.547799482468707369e-04
1.325595080000000053e+04	2.740009201753011280e-05	8.675938917949237140e-05	5.935929716196225859e-05	1.211758583832069395e-04	9.377576636567682669e-05	3.441646920371456810e-05	4.148435024800817663e-04	3.874434104625516535e-04	3.280841133005894220e-04	2.936676440968748539e-04	1.258684811026904203e-03	1.231284719009373982e-03	1.171925421847411697e-03	1.137508952643697183e-03	8.438413085468223288e-04
1.325152385999999933e+04	2.692680617656290402e-05	8.529386755901129579e-05	5.836706138244839178e-05	1.191524506894444508e-04	9.222564451288154676e-05	3.385858313043315498e-05	4.084124642917303120e-04	3.814856581151673809e-04	3.231185967327190162e-04	2.892600136022858612e-04	1.241442411246201742e-03	1.214515605069638703e-03	1.156148543687190392e-03	1.122289960556757237e-03	8.330299469544713217e-04
1.324710002999999961e+04	2.646120626731120412e-05	8.385157959913517342e-05	5.739037333182396929e-05	1.171607271192841315e-04	9.069952085197292737e-05	3.330914752014895808e-05	4.020744971415261739e-04	3.756132908742149156e-04	3.182229175423909734e-04	2.849137700222420153e-04	1.224419157273654848e-03	1.197957951006343698e-03	1.140567577674519648e-03	1.107258430154370744e-03	8.223446601321286742e-04
1.324267929999999978e+04	2.600317738183681384e-05	8.243218725664450261e-05	5.642900987480768877e-05	1.152002330432020673e-04	8.919705566136525350e-05	3.276804578655756472e-05	3.958283781217556189e-04	3.698252007399187779e-04	3.133961908651111163e-04	2.806281450785535515e-04	1.207612557700268830e-03	1.181609380318432044e-03	1.125180370443624490e-03	1.092412324657066926e-03	8.117841795785132658e-04
1.323826166000000012e+04	2.555260612535100286e-05	8.103535679021217435e-05	5.548275066486117149e-05	1.132705195166174472e-04	8.771791339126644438e-05	3.223516272640527289e-05	3.896728979957878427e-04	3.641202918704368398e-04	3.086375412055756412e-04	2.764023784791703954e-04	1.191020144106125569e-03	1.165467537980774621e-03	1.109984787315913476e-03	1.077749624589508176e-03	8.013472461103378353e-04
1.323384711000000061e+04	2.510938159677877251e-05	7.966076180857570126e-05	5.455138021179692875e-05	1.113711474963612633e-04	8.626176589958249076e-05	3.171038568778556201e-05	3.836068747391730089e-04	3.584974931423942635e-04	3.039461129305973076e-04	2.722357272428117727e-04	1.174639507833095779e-03	1.149530126236316925e-03	1.094978746024520078e-03	1.063268360336734435e-03	7.910326330939226620e-04
1.322943564999999944e+04	2.467339431478583257e-05	7.830807995033131803e-05	5.363468563554548547e-05	1.095016832599273631e-04	8.482828894514153053e-05	3.119360330959604507e-05	3.776291390325129185e-04	3.529557447177270589e-04	2.993210590821816005e-04	2.681274557725855283e-04	1.158468261208835115e-03	1.133794866894049201e-03	1.080160181258503797e-03	1.048966577948907616e-03	7.808391221763221965e-04
1.322502727000000050e+04	2.424453523940670388e-05	7.697698985268311271e-05	5.273245461327640883e-05	1.076616942187592994e-04	8.341715897935259548e-05	3.068470436607618665e-05	3.717385209111356077e-04	3.474939856717289039e-04	2.947615310584524679e-04	2.640768266923763084e-04	1.142504001489213833e-03	1.118259466249807129e-03	1.065527011636530639e-03	1.034842307270454533e-03	7.707654805780781706e-04
1.322062197000000015e+04	2.382269773460658595e-05	7.566717724651566114e-05	5.184447951190907520e-05	1.058507573457998950e-04	8.202805961119330903e-05	3.018358009928423383e-05	3.659338767750452341e-04	3.421111790404386481e-04	2.902666995285295730e-04	2.600831194292453391e-04	1.126744384087908016e-03	1.102921686353301430e-03	1.051077206841392192e-03	1.020893626742108012e-03	7.608105073128627275e-04
1.321621975000000020e+04	2.340777654319121503e-05	7.437833178368079561e-05	5.097055524048958058e-05	1.040684547957184129e-04	8.066067825252719791e-05	2.969012301203761734e-05	3.602140754694645847e-04	3.368062989262733697e-04	2.858357436857837620e-04	2.561456206737461718e-04	1.111187085175433789e-03	1.087779308632242682e-03	1.036808753391753020e-03	1.007118630379715430e-03	7.509730097059692583e-04
1.321182061000000067e+04	2.299966777365839202e-05	7.311014700202292317e-05	5.011047922836453115e-05	1.023143738602959893e-04	7.931470608663759728e-05	2.920422685827306613e-05	3.545779982017326602e-04	3.315783304280742411e-04	2.814678511997097099e-04	2.522636243414366438e-04	1.095829801607731786e-03	1.072830133834073475e-03	1.022719654605708890e-03	9.935154277474359322e-04	7.412518034059992341e-04
1.320742453000000023e+04	2.259826707537633018e-05	7.186231465726030071e-05	4.926404758188397052e-05	1.005880991300070254e-04	7.798983205463069519e-05	2.872578447274672466e-05	3.490245133694653982e-04	3.264262462940890680e-04	2.771621987122050703e-04	2.484364142394583728e-04	1.080670182306013973e-03	1.058071915230637643e-03	1.008807867648753645e-03	9.800820831760070559e-04	7.316456689365486831e-04
1.320303153000000020e+04	2.220347511778042265e-05	7.063454176090594081e-05	4.843106664312551816e-05	9.888923606758996329e-05	7.668576094980954065e-05	2.825469430668402248e-05	3.435525524431451644e-04	3.213490773253647147e-04	2.729180106822391965e-04	2.446633163755552011e-04	1.065706035494369628e-03	1.043502560376589287e-03	9.950714937334637685e-04	9.668167994267796647e-04	7.221534830512245720e-04
1.319864158999999927e+04	2.181519027165079142e-05	6.942652783443643296e-05	4.761133756278564154e-05	9.721737954481297862e-05	7.540218927316218720e-05	2.779085171037654566e-05	3.381610088086950557e-04	3.163458185370442372e-04	2.687344809742586499e-04	2.409436292638820771e-04	1.050935052725836738e-03	1.029119862454185973e-03	9.815085248914003861e-04	9.537176731810237049e-04	7.127740439171416278e-04
1.319425470999999925e+04	2.143331405938655250e-05	6.823798185941171808e-05	4.680466780002516558e-05	9.557213729606477506e-05	7.413882323667822256e-05	2.733415543665305698e-05	3.328488132937293007e-04	3.114154992343427211e-04	2.646108314343175285e-04	2.372766759976644986e-04	1.036355015270271464e-03	1.014921701210884939e-03	9.681170334108598003e-04	9.407828779742067162e-04	7.035062019765422718e-04
1.318987089000000014e+04	2.105774930132671332e-05	6.706861652163153284e-05	4.601086722030481952e-05	9.395312195998242332e-05	7.289537265865571000e-05	2.688450543835089047e-05	3.276149086384303366e-04	3.065571593371036233e-04	2.605462921167988038e-04	2.336617866784479133e-04	1.021963724640437363e-03	1.000905975339110758e-03	9.548951081188058847e-04	9.280106026804549671e-04	6.943488160020070809e-04
1.318549013000000014e+04	2.068840010281406869e-05	6.591814817643072157e-05	4.522974807361665288e-05	9.235995103498383899e-05	7.167155093216977029e-05	2.644180285855311742e-05	3.224582494098027826e-04	3.017698493069886868e-04	2.565401012333720339e-04	2.300982983748189436e-04	1.007759002508677509e-03	9.870706024058633048e-04	9.418408543322467604e-04	9.153990514736935888e-04	6.853007530988747265e-04
1.318111240999999973e+04	2.032517019511731005e-05	6.478629168335193675e-05	4.446112148823462670e-05	9.079223972772712461e-05	7.046706953260981456e-05	2.600594804437518785e-05	3.173777788694123595e-04	2.970526086742950088e-04	2.525914871860604092e-04	2.265855391416852214e-04	9.937386269641675183e-04	9.734134567690501134e-04	9.289523352808155138e-04	9.029463872364403530e-04	6.763608480947551045e-04
1.317673775000000023e+04	1.996796791352605579e-05	6.367277592289742225e-05	4.370480800937136647e-05	8.924962244792525974e-05	6.928165453439920395e-05	2.557684652502783748e-05	3.123724986760214261e-04	2.924045307624953838e-04	2.486997227531239632e-04	2.231228762280961528e-04	9.799005249670805686e-04	9.599325570535544722e-04	9.162277490441830515e-04	8.906509025191552140e-04	6.675280262910590883e-04
1.317236613000000034e+04	1.961669954586280225e-05	6.257732307545218141e-05	4.296062352958937916e-05	8.773172411159798462e-05	6.811502456573518237e-05	2.515440103614580321e-05	3.074413759468564225e-04	2.878246764009936474e-04	2.448640528714042682e-04	2.197096518352584650e-04	9.662425160268260562e-04	9.466258164809632268e-04	9.036651929513738477e-04	8.785107919152280445e-04	6.588011400799696337e-04
1.316799755999999979e+04	1.927127506847015688e-05	6.149966650500419789e-05	4.222839143653404101e-05	8.623818491806473042e-05	6.696690984959457354e-05	2.473851841306053253e-05	3.025834236714088684e-04	2.833121486029386844e-04	2.410837571664046434e-04	2.163452387533441109e-04	9.527625345258040543e-04	9.334912594573339245e-04	8.912628680207998564e-04	8.665243496077393781e-04	6.501791108543951859e-04
1.316363201999999910e+04	1.893160331078605301e-05	6.043953568513747872e-05	4.150793237435142571e-05	8.476863946647106632e-05	6.583703615568501331e-05	2.432910378133358760e-05	2.977976329276933102e-04	2.788660296169072437e-04	2.373580972425558451e-04	2.130289934612222575e-04	9.394584421370896386e-04	9.205268388263036262e-04	8.790189064519522005e-04	8.546898026706186129e-04	6.416608092093963826e-04
1.315926951999999983e+04	1.859759668664083684e-05	5.939667096505924111e-05	4.079907427841840428e-05	8.332273722366140333e-05	6.472514053702056649e-05	2.392606625860216221e-05	2.930830395132025777e-04	2.744854428265617544e-04	2.336863685481433502e-04	2.097603022895411879e-04	9.263282128654085935e-04	9.077306161787677703e-04	8.669315419003492847e-04	8.430054756417470953e-04	6.332451733522060158e-04
1.315491006000000016e+04	1.826916800625898087e-05	5.837081362983082542e-05	4.010164562357184455e-05	8.190012875254580062e-05	6.363096074628681975e-05	2.352931512271497520e-05	2.884386792192034153e-04	2.701695112129444344e-04	2.300678655893725899e-04	2.065385504666576147e-04	9.133698091449629760e-04	8.951006411387039952e-04	8.549989955151321777e-04	8.314696803924171483e-04	6.249311299257596149e-04
1.315055362000000059e+04	1.794622979018504290e-05	5.736170375635864444e-05	3.941547396617360154e-05	8.050046273788923057e-05	6.255423294770418767e-05	2.313875898153058613e-05	2.838635780890959911e-04	2.659173482989109346e-04	2.265018743327373331e-04	2.033631153512067470e-04	9.005811544471580953e-04	8.826349246569731473e-04	8.432194506907994373e-04	8.200806917092689054e-04	6.167175763580621042e-04
1.314620021000000088e+04	1.762869799240240312e-05	5.636909185028246799e-05	3.874039385788006487e-05	7.912340212882148778e-05	6.149470413641908466e-05	2.275431027853901979e-05	2.793568052076548115e-04	2.617281072152523812e-04	2.229877133573723164e-04	2.002334030788332966e-04	8.879602808606688446e-04	8.703315828682664686e-04	8.315911890103863495e-04	8.088368787318473297e-04	6.086034756530140331e-04
1.314184982999999920e+04	1.731648896239761136e-05	5.539272936285395438e-05	3.807624040045634302e-05	7.776861099202560105e-05	6.045212202962798969e-05	2.237588162917164667e-05	2.749174298477837343e-04	2.576009408853861230e-04	2.195247004849297664e-04	1.971488188557581197e-04	8.755052097255537104e-04	8.581887207631561532e-04	8.201124803626998238e-04	7.977365987335280958e-04	6.005877798777700845e-04
1.313750245999999970e+04	1.700951879150320494e-05	5.443236664587521034e-05	3.742284785437200540e-05	7.643575167312833185e-05	5.942623288162512691e-05	2.200338502725312151e-05	2.705445121394321577e-04	2.535349933479288985e-04	2.161121454935569202e-04	1.941087604663037987e-04	8.632139252526055883e-04	8.462044064611023292e-04	8.087815586067303780e-04	7.867781735794772023e-04	5.926694131131734307e-04
1.313315812000000005e+04	1.670770754809688193e-05	5.348776620582591627e-05	3.678005865772903434e-05	7.512450319439575917e-05	5.841679564629887725e-05	2.163673698856984290e-05	2.662371634722008966e-04	2.495294559241039876e-04	2.127493972663749668e-04	1.911126602778051239e-04	8.510845444007393307e-04	8.343768368526424759e-04	7.975967781949133738e-04	7.759600412063435851e-04	5.848473809285383799e-04
1.312881677999999920e+04	1.641097293779077181e-05	5.255868287256207935e-05	3.614770993477130754e-05	7.383453373323890518e-05	5.742356079544813337e-05	2.127585086067682583e-05	2.619944562259955527e-04	2.455834832882047673e-04	2.094357733534334598e-04	1.881599224927566340e-04	8.391150631756332141e-04	8.227040902378424288e-04	7.865563803030711483e-04	7.652805294423943496e-04	5.771206069496376614e-04
1.312447846000000027e+04	1.611923723864646524e-05	5.164488550981736375e-05	3.552564827117089851e-05	7.256553076283072041e-05	5.644629352418425517e-05	2.092064525301335666e-05	2.578155228329453920e-04	2.416962855942989268e-04	2.061706373231280147e-04	1.852499920701146580e-04	8.273036357294810380e-04	8.111843984908345727e-04	7.756587502196636607e-04	7.547381049666503040e-04	5.694881128965355917e-04
1.312014314999999988e+04	1.583242176459049037e-05	5.074613968927087063e-05	3.491371792468038026e-05	7.131717700244562730e-05	5.548475523785513692e-05	2.057103731317475666e-05	2.536994767926753535e-04	2.378670550280849037e-04	2.029533371034045099e-04	1.823822997902297533e-04	8.156483519359714485e-04	7.998159301713809446e-04	7.649022122467004966e-04	7.443311749335257670e-04	5.619488751432959867e-04
1.311581084000000010e+04	1.555044895290127517e-05	4.986221422761420914e-05	3.431176527471293397e-05	7.008915949425445924e-05	5.453871054135318408e-05	2.022694526664025011e-05	2.496454425253506184e-04	2.340949935724493162e-04	1.997832282977363822e-04	1.795562830310961321e-04	8.041473215338168891e-04	7.885968725809156411e-04	7.542851073062027071e-04	7.340581620395624299e-04	5.545018790084662707e-04
1.311148152999999911e+04	1.527324298572000608e-05	4.899288314107914119e-05	3.371964015535913511e-05	6.888117232281149038e-05	5.360792933709148430e-05	1.988828918173234919e-05	2.456525644217167877e-04	2.303793214359968087e-04	1.966596812806376601e-04	1.767713920989053109e-04	7.927987000304381792e-04	7.775254570447180918e-04	7.438058168893590515e-04	7.239175277076266481e-04	5.471461356087213915e-04
1.310715522000000055e+04	1.500072910023062792e-05	4.813792348981789111e-05	3.313719438958726319e-05	6.769291362484675828e-05	5.269218452461613036e-05	1.955499013502886717e-05	2.417199970528579407e-04	2.267192679526273263e-04	1.935820735630400496e-04	1.740270834280111824e-04	7.816006611975955063e-04	7.665999320973648648e-04	7.334627377077776152e-04	7.139077475727486667e-04	5.398806641447375385e-04
1.310283191000000079e+04	1.473283357686364287e-05	4.729711534555815569e-05	3.256428176869451282e-05	6.652408554734130764e-05	5.179125197047766476e-05	1.922697020178315195e-05	2.378469050823501304e-04	2.231140715054864875e-04	1.905497897367919747e-04	1.713228195350088227e-04	7.705513969637078518e-04	7.558185633868442360e-04	7.232542816181496961e-04	7.040273114163665170e-04	5.327044918813577485e-04
1.309851159000000007e+04	1.446948312300281214e-05	4.647023986079585136e-05	3.200075673779303922e-05	6.537439156565926543e-05	5.090490844265645328e-05	1.890415170486341406e-05	2.340324544135940045e-04	2.195629712905911653e-04	1.875622145527981396e-04	1.686580628479347256e-04	7.596490922304061913e-04	7.451796091074034062e-04	7.131788523696104077e-04	6.942747006647469665e-04	5.256166378168121867e-04
1.309419426000000021e+04	1.421060610005007367e-05	4.565708312467954371e-05	3.144647702462947004e-05	6.424354184673688681e-05	5.003293574668681314e-05	1.858645872205734310e-05	2.302758300127952023e-04	2.160652239127451016e-04	1.846187468881156451e-04	1.660322881660583020e-04	7.488919758639328572e-04	7.346813697638828649e-04	7.032348927392533542e-04	6.846484340171960382e-04	5.186161458511377633e-04
1.308987990999999965e+04	1.395613129179744784e-05	4.485743230056636437e-05	3.090130100876891652e-05	6.313124788174953941e-05	4.917511658995209157e-05	1.827381558118317505e-05	2.265762181528098700e-04	2.126200868610124222e-04	1.817187858522435057e-04	1.634449702710603306e-04	7.382782700928257986e-04	7.243221388010282966e-04	6.934208377922594342e-04	6.751470222110762592e-04	5.117020519400159286e-04
1.308556854999999996e+04	1.370598966702918668e-05	4.407108116889482598e-05	3.036509150186563930e-05	6.203723019878955758e-05	4.833124053176037090e-05	1.796614902989473160e-05	2.229328321109150701e-04	2.092268424438858835e-04	1.788617509420202577e-04	1.608956019121255126e-04	7.278062643504570016e-04	7.141002746834277607e-04	6.837351831815621350e-04	6.657690341516674711e-04	5.048734322395419857e-04
1.308126016999999956e+04	1.346011200842778428e-05	4.329782268084029649e-05	2.983771067241251221e-05	6.096120800810619705e-05	4.750109599967841276e-05	1.766338532726590056e-05	2.193448777772763264e-04	2.058847657688485421e-04	1.760470550964360163e-04	1.583836697691701158e-04	7.174742167517081165e-04	7.040141047432803322e-04	6.741763940708678064e-04	6.565130087436019330e-04	4.981293389744317901e-04
1.307695476000000053e+04	1.321843010890588299e-05	4.253745271991686897e-05	2.931902261101098598e-05	5.990290443579007892e-05	4.668447432688419593e-05	1.736545171587320995e-05	2.158115710812113976e-04	2.025931409723054875e-04	1.732741183612945151e-04	1.559086666454213052e-04	7.072804040952916432e-04	6.940619739863858415e-04	6.647429513753748149e-04	6.473774996595015778e-04	4.914688330140803540e-04
1.307265233000000080e+04	1.298087785406925004e-05	4.178977351424777360e-05	2.880889566017852356e-05	5.886205127752463216e-05	4.588117342345538212e-05	1.707227776327685856e-05	2.123321539438772034e-04	1.993512760898079805e-04	1.705423804296294569e-04	1.534701026663525848e-04	6.972231681688934859e-04	6.842422903148242088e-04	6.554333946546457394e-04	6.383611168913688131e-04	4.848910142250162825e-04
1.306835287000000062e+04	1.274738896533420343e-05	4.105458654038421818e-05	2.830719757505001475e-05	5.783837912476311584e-05	4.509099015942891241e-05	1.678379258437889766e-05	2.089058613613595239e-04	1.961584723960253069e-04	1.678512748209752786e-04	1.510674822365963945e-04	6.873008209211695389e-04	6.745534319558354032e-04	6.462462343807853478e-04	6.294624417964064366e-04	4.783949595598100692e-04
1.306405637999999999e+04	1.251789866797772290e-05	4.033169777588335595e-05	2.781379910790563305e-05	5.683162467844427869e-05	4.431372601046655580e-05	1.649992690256092275e-05	2.055319458753940493e-04	1.930140472074163400e-04	1.652002480995106934e-04	1.487003211969497706e-04	6.775117152210800592e-04	6.649938165531022686e-04	6.371800174451966491e-04	6.206800905426357534e-04	4.719797693456859828e-04
1.305976284999999916e+04	1.229234259314108165e-05	3.962091424637449169e-05	2.732857165323341003e-05	5.584152594397129982e-05	4.354918335083021817e-05	1.622061169759680813e-05	2.022096615393691437e-04	1.899173189462280485e-04	1.625887472929946520e-04	1.463681355953978303e-04	6.678541985666524390e-04	6.555618559735113980e-04	6.282332843202780015e-04	6.120126726226811798e-04	4.656445370272833495e-04
1.305547227999999996e+04	1.207065783464489578e-05	3.892204735874011648e-05	2.685138952409522070e-05	5.486782687604246488e-05	4.279716904139756911e-05	1.594577951730234840e-05	1.989382795320506219e-04	1.868676216974057261e-04	1.600162321733104918e-04	1.440704526560081570e-04	6.583266585256230142e-04	6.462560006909780913e-04	6.194046111668828842e-04	6.034588316495805493e-04	4.593883789935723923e-04
1.305118468000000030e+04	1.185278289450304549e-05	3.823491273686602774e-05	2.638212984236298225e-05	5.391027715490819916e-05	4.205749426040515367e-05	1.567536441804217142e-05	1.957170875017262795e-04	1.838643046072232340e-04	1.574821747648602653e-04	1.418068103468180939e-04	6.489275211752206993e-04	6.370747382807176538e-04	6.106926084383546309e-04	5.950172440203125137e-04	4.532104336734944197e-04
1.304690001999999913e+04	1.163865515250261495e-05	3.755932224366641335e-05	2.592066709116379840e-05	5.296862107026422610e-05	4.132996591776161115e-05	1.540929882659781275e-05	1.925453521939322963e-04	1.809066970414296678e-04	1.549860299502658694e-04	1.395767311236680702e-04	6.396551420835836551e-04	6.280164869310809724e-04	6.020958198399171740e-04	5.866865210133194019e-04	4.471097898896513045e-04
1.304261832999999933e+04	1.142821589482725681e-05	3.689509984761687393e-05	2.546688395278961712e-05	5.204261963681667028e-05	4.061440374198941347e-05	1.514751978919979636e-05	1.894223939406806576e-04	1.779941780458534008e-04	1.525272940930637701e-04	1.373797743038640009e-04	6.305080240014232463e-04	6.190798081065959895e-04	5.936129241538064131e-04	5.784654043646065896e-04	4.410856300607425887e-04
1.303833957999999984e+04	1.122140430550847863e-05	3.624206266941582948e-05	2.502065836390735085e-05	5.113202417931601097e-05	3.991061987380753234e-05	1.488996150990018149e-05	1.863474977350853352e-04	1.751260934295768498e-04	1.501054350656695125e-04	1.352154735557693310e-04	6.214845570332118213e-04	6.102631527277034172e-04	5.852424943637960257e-04	5.703525328538958713e-04	4.351370592981265131e-04
1.303406377000000066e+04	1.101816194053869879e-05	3.560003510316124081e-05	2.458187316262254202e-05	5.023659601834449254e-05	3.921843407780579375e-05	1.463656091518325173e-05	1.833199795979292607e-04	1.723018176573905551e-04	1.477199444947680266e-04	1.330833835795847749e-04	6.125832128533891972e-04	6.015650509128505187e-04	5.769831777502279361e-04	5.623466168350446572e-04	4.292632332554599094e-04
1.302979090999999971e+04	1.081843166920107296e-05	3.496884548366031175e-05	2.415041381445923879e-05	4.935610183023339997e-05	3.853767016103232701e-05	1.438725634657308822e-05	1.803391710460332492e-04	1.695207393768321830e-04	1.453703255623729307e-04	1.309830692157998560e-04	6.038024996653701317e-04	5.929840679961690926e-04	5.688336541817098132e-04	5.544463978351366843e-04	4.234633286193368825e-04
1.302552099000000089e+04	1.062215625771907227e-05	3.434832161458963924e-05	2.372616535687056697e-05	4.849030741167074298e-05	3.786815115395167071e-05	1.414198579708110374e-05	1.774043980309705532e-04	1.667822417732514877e-04	1.430560764163809207e-04	1.289140906192998170e-04	5.951409003077878183e-04	5.845187440500687528e-04	5.607925786931981316e-04	5.466505928961170550e-04	4.177365022768171838e-04
1.302125401000000056e+04	1.042927978080081307e-05	3.373829523159434728e-05	2.330901545079353421e-05	4.763898390705770930e-05	3.720970412625689624e-05	1.390068867546336202e-05	1.745150020424832940e-04	1.640857222616824945e-04	1.407767068108889603e-04	1.268760181354256118e-04	5.865969344513973296e-04	5.761676546705965301e-04	5.528586392198029959e-04	5.389579505443397017e-04	4.120819324089140898e-04
1.301698996000000079e+04	1.023974669138909353e-05	3.313859906518652949e-05	2.289885237379743596e-05	4.680190371303070680e-05	3.656215702164161327e-05	1.366330464784417731e-05	1.716703262707343488e-04	1.614305795793452417e-04	1.385317272055477922e-04	1.248684225577036285e-04	5.781691178929860772e-04	5.679293712015969159e-04	5.450305188277994664e-04	5.313672141799552755e-04	4.064987916222517284e-04
1.301272883999999976e+04	1.005350271416721009e-05	3.254906967050788443e-05	2.249556695634067434e-05	4.597884443003379720e-05	3.592534171586658710e-05	1.342977475952591277e-05	1.688697290615889443e-04	1.588162263474217546e-04	1.363206593910810667e-04	1.228908846315551404e-04	5.698560024737292160e-04	5.598024997595620533e-04	5.373069328032213654e-04	5.238771580436954933e-04	4.009862734121402987e-04
1.300847064999999930e+04	9.870494372036321728e-06	3.196954593423850864e-05	2.209905156220218691e-05	4.516958678167149778e-05	3.529909240963517605e-05	1.320004084743298914e-05	1.661125769101953406e-04	1.562420825381589918e-04	1.341430309759568049e-04	1.209429901285238293e-04	5.616561555454180213e-04	5.517856611733816183e-04	5.296866096111794856e-04	5.164865687637465235e-04	3.955435786352226807e-04
1.300421538999999939e+04	9.690668976207353173e-06	3.139986904687527684e-05	2.170920007066792366e-05	4.437391457839881678e-05	3.468324560219146360e-05	1.297404553152353994e-05	1.633982443793086559e-04	1.537075754031013027e-04	1.319983753324334061e-04	1.190243298009098527e-04	5.535681598535498269e-04	5.438774908773424737e-04	5.221682908066745772e-04	5.091942452751510237e-04	3.901699154742411168e-04
1.299996305000000029e+04	9.513974204351109459e-06	3.083988116914893962e-05	2.132590696479783017e-05	4.359161285669775989e-05	3.407763865234665043e-05	1.275173168754882027e-05	1.607261077810454063e-04	1.512121335766943172e-04	1.298862266118964667e-04	1.171344949243476600e-04	5.455905947822511058e-04	5.360766205778999625e-04	5.147507136131021120e-04	5.019989819255532646e-04	3.848644870012056453e-04
1.299571362000000045e+04	9.340358530507551131e-06	3.028942679626266604e-05	2.094906826575511491e-05	4.282246978597823703e-05	3.348211125547068589e-05	1.253304298971557099e-05	1.580955517044579396e-04	1.487551931739503953e-04	1.278061249081952804e-04	1.152730819184796958e-04	5.377220558442766035e-04	5.283816973137690862e-04	5.074326290480139171e-04	4.948995860582983868e-04	3.796265041398186909e-04
1.299146711999999934e+04	9.169772409300060612e-06	2.974835651852214297e-05	2.057858410922208236e-05	4.206628192735175763e-05	3.289650951805169702e-05	1.231792540882961466e-05	1.555059870793813488e-04	1.463362146700812746e-04	1.257576305608591922e-04	1.134397051520295776e-04	5.299612090042203063e-04	5.207914365949202051e-04	5.002128524856981227e-04	4.878949270768685080e-04	3.744552219248389576e-04
1.298722351999999955e+04	9.002165031912560120e-06	2.921651673695526709e-05	2.021435170504270697e-05	4.132283986386087985e-05	3.232067483194831973e-05	1.210632312690561275e-05	1.529568020320237927e-04	1.439546370001112258e-04	1.237402852950684985e-04	1.116339621681628993e-04	5.223066436261295485e-04	5.133044785942170087e-04	4.930901268891742543e-04	4.809838037622686958e-04	3.693498415941057558e-04
1.298298284000000058e+04	8.837488333802530273e-06	2.869376237852656495e-05	1.985627404472403468e-05	4.059194597323457804e-05	3.175445763943204777e-05	1.189818359470801309e-05	1.504474227875557835e-04	1.416099344537532600e-04	1.217536604090292321e-04	1.098554768143212190e-04	5.147570551175816326e-04	5.059195667837791633e-04	4.860632927390550677e-04	4.741651091443470681e-04	3.643096323300258491e-04
1.297874507000000085e+04	8.675693791643670323e-06	2.817994673846520076e-05	1.950425294682153044e-05	3.987340023291297626e-05	3.119770644126930594e-05	1.169345349444777550e-05	1.479772650763201973e-04	1.393015712846765338e-04	1.197973183378550101e-04	1.081038648434072346e-04	5.073110993138021723e-04	4.986354055221584817e-04	4.791311525753369580e-04	4.674376990808891690e-04	3.593338342374819208e-04
1.297451019000000088e+04	8.516733256151961585e-06	2.767492412238398288e-05	1.915819086623202130e-05	3.916700391282008648e-05	3.065027065666812490e-05	1.149207979043610360e-05	1.455457467763275332e-04	1.370290135201755852e-04	1.178708226539435639e-04	1.063787428635074603e-04	4.999674302931225636e-04	4.914506970369706155e-04	4.722925061707385942e-04	4.608004263803025177e-04	3.544216835167950303e-04
1.297027822000000015e+04	8.360560802739737537e-06	2.717855573057763438e-05	1.881799492783789684e-05	3.847256780915270344e-05	3.011200700641296590e-05	1.129401207857506906e-05	1.431523163148754843e-04	1.347917555121357536e-04	1.159737605842978500e-04	1.046797485057227809e-04	4.927247863679607050e-04	4.843642255652210013e-04	4.655462306373831113e-04	4.542522185588080286e-04	3.495724700530852477e-04
