Wavenumber	30C-20C	40C-20C	40C-30C	50C-20C	50C-30C	50C-40C	60C-20C	60C-30C	60C-40C	60C-50C	70C-20C	70C-30C	70C-40C	70C-50C	70C-60C
1.368640685999999914e+04	2.198498376449944253e-04	5.085457455952793141e-04	2.886959079502848888e-04	6.815119353641915789e-04	4.616620977191971537e-04	1.729661897689122648e-04	1.974338209214651640e-03	1.754488371569656998e-03	1.465792463619372109e-03	1.292826273850459845e-03	4.877392145876019089e-03	4.657542308231024664e-03	4.368846400280739992e-03	4.195880210511827510e-03	2.903053936661367448e-03
1.368167329000000063e+04	2.162830130843483318e-04	5.006287341632795727e-04	2.843457210789312409e-04	6.709930485989635488e-04	4.547100355146152170e-04	1.703643144356839761e-04	1.946465303679621251e-03	1.730182290595272919e-03	1.445836569516341678e-03	1.275472255080657702e-03	4.816612523077534042e-03	4.600329509993185059e-03	4.315983788914254035e-03	4.145619474478570710e-03	2.870147219397912574e-03
1.367694314999999915e+04	2.127695624358891171e-04	4.928243496904319895e-04	2.800547872545428724e-04	6.606225889133521441e-04	4.478530264774630270e-04	1.677982392229201546e-04	1.918946047255565062e-03	1.706176484819675945e-03	1.426121697565133073e-03	1.258323458342212918e-03	4.756501477108068116e-03	4.543731914672178782e-03	4.263677127417635909e-03	4.095878888194716405e-03	2.837555429852503270e-03
1.367221643000000040e+04	2.093087740305079377e-04	4.851311903611207205e-04	2.758224163306127828e-04	6.503987216571343894e-04	4.410899476266264517e-04	1.652675312960136689e-04	1.891776664454534107e-03	1.682467890424026169e-03	1.406645474093413386e-03	1.241377942797399717e-03	4.697053138017832051e-03	4.487744363987323896e-03	4.211921947656711331e-03	4.046654416360697878e-03	2.805276473563297727e-03
1.366749313000000075e+04	2.058999511557284539e-04	4.775478839388312430e-04	2.716479327831027892e-04	6.403196511709078644e-04	4.344197000151794105e-04	1.627717672320766213e-04	1.864953463538385767e-03	1.659053512382657313e-03	1.387405579599554524e-03	1.224633812367477903e-03	4.638261785220558139e-03	4.432361834064830336e-03	4.160713901281727113e-03	3.997942134049650709e-03	2.773308321682172589e-03
1.366277325000000019e+04	2.025424044283347883e-04	4.700730708955104878e-04	2.675306664671756995e-04	6.303835983701559266e-04	4.278411939418211383e-04	1.603105274746454388e-04	1.838472777406884593e-03	1.635930372978549804e-03	1.368399706511374105e-03	1.208089179036728666e-03	4.580121718940239305e-03	4.377579314511903866e-03	4.110048648044728817e-03	3.949738120570082944e-03	2.741648941533354495e-03
1.365805678000000080e+04	1.992354447947518922e-04	4.627053888639769304e-04	2.634699440692250382e-04	6.205887800726462775e-04	4.213533352778943853e-04	1.578833912086693471e-04	1.812330908626474859e-03	1.613095463831722967e-03	1.349625519762497929e-03	1.191742128553828581e-03	4.522627139443518782e-03	4.323391694648766673e-03	4.059921750579541418e-03	3.902038359370872071e-03	2.710296230817043489e-03
1.365334372000000076e+04	1.959783977139415052e-04	4.554435042666575475e-04	2.594651065527160422e-04	6.109334510400533155e-04	4.149550533261118102e-04	1.554899467733957680e-04	1.786524241725198289e-03	1.590545844011256784e-03	1.331080737458540742e-03	1.175590790685144974e-03	4.465772393846999949e-03	4.269793996133058010e-03	4.010328889580342185e-03	3.854838942806946417e-03	2.679248152121801226e-03
1.364863406000000032e+04	1.927705890865945943e-04	4.482860810208541937e-04	2.555154919342595993e-04	6.014158623725735257e-04	4.086452732859789314e-04	1.531297813517193320e-04	1.761049132402704893e-03	1.568278543316110408e-03	1.312763051381850808e-03	1.159633270030131476e-03	4.409551732722440283e-03	4.216781143635845580e-03	3.961265651701585330e-03	3.808135870349866649e-03	2.648502600319734956e-03
1.364392780999999923e+04	1.896113656952553390e-04	4.412318261924041410e-04	2.516204604971488019e-04	5.920343222144251348e-04	4.024229565191697958e-04	1.508024960220209938e-04	1.735902070220373457e-03	1.546290704525118227e-03	1.294670244027969425e-03	1.143867748005948431e-03	4.353959669282712712e-03	4.164348303587457265e-03	3.912727843090308029e-03	3.761925347068287469e-03	2.618057599062338821e-03
1.363922494999999981e+04	1.865000613482212417e-04	4.342794144790848229e-04	2.477793531308635812e-04	5.827870953285761713e-04	3.962870339803549295e-04	1.485076808494913483e-04	1.711079409853653518e-03	1.524579348505432277e-03	1.276799995374568696e-03	1.128292314525077347e-03	4.298990386042492173e-03	4.112490324694271365e-03	3.864710971563407350e-03	3.716203290713916002e-03	2.587910976188838655e-03
1.363452548999999999e+04	1.834360371130723099e-04	4.274275780997178076e-04	2.439915409866454978e-04	5.736725226404559841e-04	3.902364855273836742e-04	1.462449445407381764e-04	1.686577691766199530e-03	1.503141654653127220e-03	1.259150113666481722e-03	1.112905169125743545e-03	4.244638443977881599e-03	4.061202406864809072e-03	3.817210865878163575e-03	3.670965921337425615e-03	2.558060752211681853e-03
1.362982942000000003e+04	1.804186479480645667e-04	4.206750323094710911e-04	2.402563843614065244e-04	5.646889221732205285e-04	3.842702742251559618e-04	1.440138898637494374e-04	1.662393376722137717e-03	1.481974728774073258e-03	1.241718344412666734e-03	1.097704454548917297e-03	4.190898195382508108e-03	4.010479547434443216e-03	3.770223163073036475e-03	3.626209273209287254e-03	2.528504818660369958e-03
1.362513673000000017e+04	1.774472561709316458e-04	4.140205055164109275e-04	2.365732493454792817e-04	5.558346290975257594e-04	3.783873729265941135e-04	1.418141235811148319e-04	1.638522953314582985e-03	1.461075697143651448e-03	1.224502447798172166e-03	1.082688324217057334e-03	4.137764021667643746e-03	3.960316765496712209e-03	3.723743516151232710e-03	3.581929392570118095e-03	2.499241068353060761e-03
1.362044743000000017e+04	1.745212437920337254e-04	4.074627669856685898e-04	2.329415231936348644e-04	5.471080326007511261e-04	3.725867888087174007e-04	1.396452656150825363e-04	1.614963037828809605e-03	1.440441794036775988e-03	1.207500270843141123e-03	1.067855005228058587e-03	4.085230556521058862e-03	3.910709312729025028e-03	3.677767789535390380e-03	3.538122523920307627e-03	2.470267518692249257e-03
1.361576151000000027e+04	1.716399871404091426e-04	4.010005700636978419e-04	2.293605829232886993e-04	5.385075003428706772e-04	3.668675132024615346e-04	1.375069302791728353e-04	1.591710170817274908e-03	1.420070183676865657e-03	1.190709600753576958e-03	1.053202670474404122e-03	4.033292233356286505e-03	3.861652246215877254e-03	3.632291663292588554e-03	3.494784733013415502e-03	2.441582062539011597e-03
1.361107897000000048e+04	1.688028757674133557e-04	3.946326945681924697e-04	2.258298188007791139e-04	5.300314348601392524e-04	3.612285590927258967e-04	1.353987402919467828e-04	1.568760969428582537e-03	1.399958093661169290e-03	1.174128274860390068e-03	1.038729534568443285e-03	3.981943624745886909e-03	3.813140748978473878e-03	3.587310930177694656e-03	3.451912189885747873e-03	2.413182655317304588e-03
1.360639978999999948e+04	1.660092941715336518e-04	3.883579058257261496e-04	2.223486116541924977e-04	5.216782190430321138e-04	3.556689248714984619e-04	1.333203132173059642e-04	1.546111980066948357e-03	1.380102685895414922e-03	1.157754074241222316e-03	1.024433761023916352e-03	3.931179113132246550e-03	3.765169818960713115e-03	3.542821207306520725e-03	3.409500894089214328e-03	2.385067133065298193e-03
1.360172399000000041e+04	1.632586576593434346e-04	3.821750352599949082e-04	2.189163776006514735e-04	5.134463234161688221e-04	3.501876657568253875e-04	1.312712881561739139e-04	1.523759969436838061e-03	1.360501311777494735e-03	1.141584934176843261e-03	1.010313646020669347e-03	3.880993543245440935e-03	3.717734885586097826e-03	3.498818507985446136e-03	3.367547219829272222e-03	2.357233573808602874e-03
1.359705155000000013e+04	1.605503645334214330e-04	3.760828730481200399e-04	2.155325085146986069e-04	5.053341632391613074e-04	3.447837987057398744e-04	1.292512901910412675e-04	1.501701537319343350e-03	1.341151172785921917e-03	1.125618664271223418e-03	9.963673740801821509e-04	3.831381354471798725e-03	3.670830989938377292e-03	3.455298481423678576e-03	3.326047191232637742e-03	2.329679817152455375e-03
1.359238247000000047e+04	1.578838317765205368e-04	3.700802483305725300e-04	2.121964165540519932e-04	4.973402052877128054e-04	3.394563735111922687e-04	1.272599569571402755e-04	1.479933406399341379e-03	1.322049574622820734e-03	1.109853158068768849e-03	9.825932011116285739e-04	3.782337230920073626e-03	3.624453399143552981e-03	3.412256982589500880e-03	3.284997025632360821e-03	2.302403824520732247e-03
1.358771674999999959e+04	1.552584829773633133e-04	3.641660021474550342e-04	2.089075191700917209e-04	4.894629318282162295e-04	3.342044488508529162e-04	1.252969296807611953e-04	1.458452324878125109e-03	1.303193841900761579e-03	1.094286322730669966e-03	9.689893930499087708e-04	3.733855883587861198e-03	3.578597400610497668e-03	3.369689881440406272e-03	3.244392951759644643e-03	2.275403558709736089e-03
1.358305438999999933e+04	1.526737482848655823e-04	3.583389873820081156e-04	2.056652390971425333e-04	4.817008405432238356e-04	3.290270922583582534e-04	1.233618531612157201e-04	1.437255066492321327e-03	1.284581318207455745e-03	1.078916079110313212e-03	9.555542259490974917e-04	3.685932050663632848e-03	3.533258302378767049e-03	3.327593063281624949e-03	3.204231210120409012e-03	2.248676984171311521e-03
1.357839537000000018e+04	1.501290535195599169e-04	3.525980442328751491e-04	2.024689907133152321e-04	4.740524118528157207e-04	3.239233583332558038e-04	1.214543676199405717e-04	1.416338341302683223e-03	1.266209287783123198e-03	1.063740297069808074e-03	9.422859294498675022e-04	3.638560295567681326e-03	3.488431242048121300e-03	3.285962251334806176e-03	3.164507883714865605e-03	2.222221954264998103e-03
1.357373970000000008e+04	1.476238476351658798e-04	3.469420621932434341e-04	1.993182145580775543e-04	4.665161914827857265e-04	3.188923438476198467e-04	1.195741292895422924e-04	1.395699021566687049e-03	1.248075173931521061e-03	1.048756959373443615e-03	9.291828300839013229e-04	3.591735518341904534e-03	3.444111670706738546e-03	3.244793456148661100e-03	3.125219326859119025e-03	2.196036496775217485e-03
1.356908738000000085e+04	1.451575804149576659e-04	3.413699298238486715e-04	1.962123494088910056e-04	4.590907235610658778e-04	3.139331431461082119e-04	1.177207937372172063e-04	1.375333959314996649e-03	1.230176378900039091e-03	1.033964029491148085e-03	9.162432357539308792e-04	3.545452543655268525e-03	3.400294963240311184e-03	3.204082613831420179e-03	3.086361820094202756e-03	2.170118584340271876e-03
1.356443839999999909e+04	1.427297028267582400e-04	3.358805355551038345e-04	1.931508327283455945e-04	4.517745516771214673e-04	3.090448488503632274e-04	1.158940161220176328e-04	1.355239989152779052e-03	1.212510286326020596e-03	1.019359453597675109e-03	9.034654374756574766e-04	3.499706126548044610e-03	3.356976423721286153e-03	3.163825590992940667e-03	3.047931574870922818e-03	2.144466137395265558e-03
1.355979275000000052e+04	1.403396724680596027e-04	3.304727800140554650e-04	1.901331075459958622e-04	4.445662353053540577e-04	3.042265628372944550e-04	1.140934552912985928e-04	1.335413973373107514e-03	1.195074300905047803e-03	1.004941193359051941e-03	8.908477380677533482e-04	3.454491054817797942e-03	3.314151382349738231e-03	3.124018274803742369e-03	3.009924819512443776e-03	2.119077081444690428e-03
1.355515042999999969e+04	1.379869585384242963e-04	3.251455873343571390e-04	1.871586287959328427e-04	4.374643648857833023e-04	2.994774063473590060e-04	1.123187775514261633e-04	1.315852843755844874e-03	1.177865885217420578e-03	9.907072564214877350e-04	8.783884788700615717e-04	3.409802244899391536e-03	3.271815286360967457e-03	3.084656657565034397e-03	2.972337880013608234e-03	2.093949401143546662e-03
1.355051144999999997e+04	1.356710414061137494e-04	3.198979042618461510e-04	1.842268628557324015e-04	4.304675606435716308e-04	2.947965192374578814e-04	1.105696563817254799e-04	1.296553598837713994e-03	1.160882557431600244e-03	9.766556945758678426e-04	8.660860381941423627e-04	3.365634736752263090e-03	3.229963695346149341e-03	3.045736832490417156e-03	2.935167176108691676e-03	2.069081137914549097e-03
1.354587578000000030e+04	1.333913877866366345e-04	3.147286439341291219e-04	1.813372561474924875e-04	4.235743976262447766e-04	2.901830098396081421e-04	1.088457536921156547e-04	1.277513097206613721e-03	1.144121709419977087e-03	9.627844532724845993e-04	8.539386995803689446e-04	3.321983220653497784e-03	3.188591832866861150e-03	3.007254576719368445e-03	2.898408823027253008e-03	2.044470123446884280e-03
1.354124344999999994e+04	1.311475002430471503e-04	3.096367981281351574e-04	1.784892978850880071e-04	4.167835553765559392e-04	2.856360551335087889e-04	1.071467572484207818e-04	1.258728470848416870e-03	1.127580970605369720e-03	9.490916727202817127e-04	8.419449154718609309e-04	3.278842984261677064e-03	3.147695484018629697e-03	2.969206186133542015e-03	2.862059428885121125e-03	2.020114513413260194e-03
1.353661441999999988e+04	1.289388533843138351e-04	3.046212926107257253e-04	1.756824392264118902e-04	4.100936250411268665e-04	2.811547716568130314e-04	1.054723324304011412e-04	1.240196592414677043e-03	1.111257739030363425e-03	9.355752998039514262e-04	8.301029673735502851e-04	3.236208691188971909e-03	3.107269837804657858e-03	2.931587398578246184e-03	2.826115066147844718e-03	1.996012098774294433e-03
1.353198871999999938e+04	1.267649616361249182e-04	2.996811409661172439e-04	1.729161793299923257e-04	4.035033145272275482e-04	2.767383528911026300e-04	1.038221735611103043e-04	1.221914642923130692e-03	1.095149681287005666e-03	9.222335019570134483e-04	8.184113283959031440e-04	3.194075685021488097e-03	3.067310723385363071e-03	2.894394544055370853e-03	2.790572370494260549e-03	1.972161042098357405e-03
1.352736631999999918e+04	1.246253169758236882e-04	2.948153032650605541e-04	1.701899862892368659e-04	3.970112599960950311e-04	2.723859430202713429e-04	1.021959567310344770e-04	1.203879589936287034e-03	1.079254272960463454e-03	9.090642866712265882e-04	8.068683299401921112e-04	3.152438789529130037e-03	3.027813472553306240e-03	2.857623486264069482e-03	2.755427529533035005e-03	1.948559199592843003e-03
1.352274724000000060e+04	1.225194407616652000e-04	2.900228038676313375e-04	1.675033631059661375e-04	3.906161830124524033e-04	2.680967422507872034e-04	1.005933791448210659e-04	1.186088623561795587e-03	1.063569182800130387e-03	8.960658196941641415e-04	7.954724405493430756e-04	3.111293313337243956e-03	2.988773872575578756e-03	2.821270509469612619e-03	2.720677130324791661e-03	1.925204689775448586e-03
1.351813145000000077e+04	1.204468373857742929e-04	2.853026260674001524e-04	1.648557886816258596e-04	3.843167499803103833e-04	2.638699125945360904e-04	9.901412391291023081e-05	1.168538766181574347e-03	1.048091928795799946e-03	8.832361401141741947e-04	7.842220162012639639e-04	3.070634149230001223e-03	2.950187311844227039e-03	2.785331523162601179e-03	2.686317399249690731e-03	1.902095383048426876e-03
1.351351896999999917e+04	1.184070398175293259e-04	2.806538157783467413e-04	1.622467759608174154e-04	3.781117105042582777e-04	2.597046706867289518e-04	9.745789472591153638e-05	1.151227257570056756e-03	1.032820217752527430e-03	8.705734417917100143e-04	7.731155470657984780e-04	3.030456665085962814e-03	2.912049625268433705e-03	2.749802849307616398e-03	2.652344954581704536e-03	1.879229407515906275e-03
1.350890978999999970e+04	1.163995732871828028e-04	2.760753989055015961e-04	1.596758256183187933e-04	3.719997871262837761e-04	2.556002138391009733e-04	9.592438822078218005e-05	1.134151248184909382e-03	1.017751674897726579e-03	8.580758492794077858e-04	7.621514610586256058e-04	2.990755994359490903e-03	2.874356421072307884e-03	2.714680595453989199e-03	2.618756207233207019e-03	1.856604746174581305e-03
1.350430390000000079e+04	1.144239690097099277e-04	2.715664126080125302e-04	1.571424435983026025e-04	3.659797170429910642e-04	2.515557480332811366e-04	9.441330443497853407e-05	1.117307915353317992e-03	1.002883946343608064e-03	8.457415027453053531e-04	7.513281983103268190e-04	2.951527304856015228e-03	2.837103335846305301e-03	2.679960892248002373e-03	2.585547587813024056e-03	1.834219389502697237e-03
1.349970129000000088e+04	1.124797641274112667e-04	2.671259052098689775e-04	1.546461410824577108e-04	3.600502519894002631e-04	2.475704878619889963e-04	9.292434677953128556e-05	1.100694463159009127e-03	9.882146990315976431e-04	8.335685579491400408e-04	7.406442111696087552e-04	2.912765798774396338e-03	2.800286034646984855e-03	2.645639893564527036e-03	2.552715546784995859e-03	1.812071335615387212e-03
1.349510197999999946e+04	1.105665140367172563e-04	2.627529644257375072e-04	1.521864503890202509e-04	3.542101959402032835e-04	2.436436819034860273e-04	9.145723151446577635e-05	1.084308228512332727e-03	9.737417144756155794e-04	8.215552640865953285e-04	7.300980325721295522e-04	2.874466961144846872e-03	2.763900447108129724e-03	2.611713996719109473e-03	2.520256765204643805e-03	1.790158732632514144e-03
1.349050595000000067e+04	1.086837629313627688e-04	2.584466501041369308e-04	1.497628871727741621e-04	3.484583152991239984e-04	2.397745523677612296e-04	9.001166519498706754e-05	1.068146429582785429e-03	9.594626666514226602e-04	8.096997794786484981e-04	7.196881142836614306e-04	2.836625972791253537e-03	2.727942209859890877e-03	2.578179322687116932e-03	2.488167657492129647e-03	1.768479543208468325e-03
1.348591320000000087e+04	1.068310690310777232e-04	2.542060518949352198e-04	1.473749828638574967e-04	3.427934159077006770e-04	2.359623468766229538e-04	8.858736401276545713e-05	1.052206381814630668e-03	9.453753127835528907e-04	7.980003299196953941e-04	7.094129659069299369e-04	2.799238214756057455e-03	2.692407145724979786e-03	2.545032162861122181e-03	2.456444798848356724e-03	1.747031832941426787e-03
1.348132372000000032e+04	1.050079920784817086e-04	2.500302607082689277e-04	1.450222686297872191e-04	3.372143049309455796e-04	2.322063128524638710e-04	8.718404422267665189e-05	1.036485391161604160e-03	9.314773990831224509e-04	7.864551304533352319e-04	6.992710862306585800e-04	2.762299018986771968e-03	2.657291026908290259e-03	2.512268758278503149e-03	2.425084714055826280e-03	1.725813627825167808e-03
1.347673752000000059e+04	1.032141052368519118e-04	2.459183960013263748e-04	1.427042907644744630e-04	3.317198273162248181e-04	2.285057220793729063e-04	8.580143131489844331e-05	1.020980856990433153e-03	9.177667517535812412e-04	7.750624609891067782e-04	6.892610296742083349e-04	2.725803910330921488e-03	2.622589805094069793e-03	2.479885514329595222e-03	2.394084083014696995e-03	1.704823053340488552e-03
1.347215458000000035e+04	1.014489753289673515e-04	2.418695605370724581e-04	1.404205852081051066e-04	3.263088053470184912e-04	2.248598300180511397e-04	8.443924480994603309e-05	1.005690101827821405e-03	9.042411264988541074e-04	7.638205412907490008e-04	6.793812964808029677e-04	2.689748206429417882e-03	2.588299231100450477e-03	2.447878645892345370e-03	2.363439401082399229e-03	1.684058104601596478e-03
1.346757490999999936e+04	9.971218625666239312e-05	2.378828941025266323e-04	1.381707078458642391e-04	3.209801104269502511e-04	2.212679241702878580e-04	8.309721632442361883e-05	9.906105741128183248e-04	8.908983878561560401e-04	7.527276800102918010e-04	6.696304636858681821e-04	2.654127495237175102e-03	2.554415308980513034e-03	2.416244601134648687e-03	2.333147384810225176e-03	1.663516921124356777e-03
1.346299849999999969e+04	9.800331954179714641e-05	2.339575289270656895e-04	1.359542093852685431e-04	3.157326035065239353e-04	2.177292839647267889e-04	8.177507457945824582e-05	9.757396801631640620e-04	8.777363606213669156e-04	7.417821512360983725e-04	6.600070766566401266e-04	2.618937239434983993e-03	2.520933919893187172e-03	2.384979710507918738e-03	2.303204635928460167e-03	1.643197559271820148e-03
1.345842534999999953e+04	9.632196580164147613e-05	2.300926160439724453e-04	1.337706502423309692e-04	3.105651703176675812e-04	2.142432045160261051e-04	8.047255427369513596e-05	9.610748839530700504e-04	8.647529181514285743e-04	7.309822679090976051e-04	6.505097136354024692e-04	2.584173012051106579e-03	2.487851046249465320e-03	2.354080396007134351e-03	2.273607841733438998e-03	1.623098128098036637e-03
1.345385546000000068e+04	9.466772081963720784e-05	2.262873163162362083e-04	1.316195954965990005e-04	3.054767093842052409e-04	2.108089885645680331e-04	7.918939306796903260e-05	9.466136734387199485e-04	8.519459526190827948e-04	7.203263571224837944e-04	6.411369640545147618e-04	2.549830417395523852e-03	2.455162696575886698e-03	2.323543101079287698e-03	2.244353708011318557e-03	1.603216743956803903e-03
1.344928881999999976e+04	9.304018196129435663e-05	2.225407922186560940e-04	1.295006102573617373e-04	3.004661210336618724e-04	2.074259390723675158e-04	7.792532881500577845e-05	9.323535294463963612e-04	8.393133474851020587e-04	7.098127372277403214e-04	6.318874084127345430e-04	2.515905017248342649e-03	2.422864835287048130e-03	2.293364225029686718e-03	2.215438896214680722e-03	1.583551487801946288e-03
1.344472542000000067e+04	9.143895188165677675e-05	2.188522163876314573e-04	1.274132645059746806e-04	2.955323188295726493e-04	2.040933669479158726e-04	7.668010244194119196e-05	9.182919582392979219e-04	8.268530063576411994e-04	6.994397418516665188e-04	6.227596394097253268e-04	2.482392408157047155e-03	2.390953456275390215e-03	2.263540191769415968e-03	2.186860089327474777e-03	1.564100449917749233e-03
1.344016527999999926e+04	8.986364875269298169e-05	2.152207952424945933e-04	1.253571464898016116e-04	2.906742611777377375e-04	2.008106124250447558e-04	7.545346593524314416e-05	9.044265819816660421e-04	8.145629332289730604e-04	6.892057867391714488e-04	6.137523208039283047e-04	2.449288437917239783e-03	2.359424789164546801e-03	2.234067642674745190e-03	2.158614176739502045e-03	1.544861855935573524e-03
1.343560836999999992e+04	8.831387841511930889e-05	2.116457048411232895e-04	1.233318264260039807e-04	2.858908655229874980e-04	1.975769871078681891e-04	7.424516068186420847e-05	8.907548941598644266e-04	8.024410157447451177e-04	6.791091893187411370e-04	6.048640286368769286e-04	2.416588622302802501e-03	2.328274743887683192e-03	2.204942917461679211e-03	2.130697756779815003e-03	1.525833728142938182e-03
1.343105470000000059e+04	8.678926555478767152e-05	2.081261627685264599e-04	1.213368972137387884e-04	2.811811045201359038e-04	1.943918389653482323e-04	7.305494175160944393e-05	8.772745341347595784e-04	7.904852685799719069e-04	6.691483713662330643e-04	5.960934296146236204e-04	2.384288800519210414e-03	2.297499534964422743e-03	2.176162637750684008e-03	2.103107695999074673e-03	1.507014266384451052e-03
1.342650425999999970e+04	8.528943297754699353e-05	2.046613803896750244e-04	1.193719474121280309e-04	2.765439421606551281e-04	1.912545091831081346e-04	7.188256177098010374e-05	8.639831049798459136e-04	7.786936720022988659e-04	6.593217245901708892e-04	5.874391628191907855e-04	2.352384700445251178e-03	2.267095267467704022e-03	2.147723320055576045e-03	2.075840758284595942e-03	1.488401595465405156e-03
1.342195706000000064e+04	8.381401495632928708e-05	2.012505936937109864e-04	1.174365787373816993e-04	2.719783750509151060e-04	1.881643600945858189e-04	7.072778135720411957e-05	8.508782917991489789e-04	7.670642768428197460e-04	6.496276981054379925e-04	5.788999167482338729e-04	2.320872222391147464e-03	2.237058207434818122e-03	2.119621628697436477e-03	2.048893847340232249e-03	1.469993930591998376e-03
1.341741308000000026e+04	8.236264082948647602e-05	1.978930254244479583e-04	1.155303845949614823e-04	2.674833817286860417e-04	1.851207408991995657e-04	6.959035630423808343e-05	8.379577165285212632e-04	7.555950756990346788e-04	6.400646911040732507e-04	5.704743347998351673e-04	2.289747090541042942e-03	2.207384449711556791e-03	2.091854065116595038e-03	2.022263708812357171e-03	1.451789374012521895e-03
1.341287233000000015e+04	8.093495442099260442e-05	1.945879300075169867e-04	1.136529755865243823e-04	2.630579828046667227e-04	1.821230283836741183e-04	6.847005279714973597e-05	8.252191107357817381e-04	7.442841563147892421e-04	6.306311807282648056e-04	5.621611279311150696e-04	2.259005268748347922e-03	2.178070314327355209e-03	2.064417338740830773e-03	1.995947285943681145e-03	1.433786158012565967e-03
1.340833479000000079e+04	7.953059482343586032e-05	1.913345491276985345e-04	1.118039543042626742e-04	2.587011814948442885e-04	1.791705866714084282e-04	6.736663236714575398e-05	8.126601448636419037e-04	7.331295500402059892e-04	6.213255957359433692e-04	5.539589633687976153e-04	2.228642549480811409e-03	2.149111954657375711e-03	2.037308000353112766e-03	1.969941367985967012e-03	1.415982404617169505e-03
1.340380047999999988e+04	7.814921823805795562e-05	1.881321623328285290e-04	1.099829440947705734e-04	2.544120313842881563e-04	1.762628131462302006e-04	6.627986905145962730e-05	8.002786235549672880e-04	7.221294053169093324e-04	6.121464612221387590e-04	5.458665921706791317e-04	2.198655025760005120e-03	2.120505807521947273e-03	2.010522863427176808e-03	1.944242994375717072e-03	1.398376402205037941e-03
1.339926936999999998e+04	7.679047019040703735e-05	1.849800226877162967e-04	1.081895524973092593e-04	2.501895502576921668e-04	1.733990800672851294e-04	6.520952756997587009e-05	7.880722373364962806e-04	7.112817671460891890e-04	6.030922146487799297e-04	5.378826870788040596e-04	2.169038490816618120e-03	2.092248020626210920e-03	1.984058468128901877e-03	1.918848940558925791e-03	1.380966253480121839e-03
1.339474148000000059e+04	7.545401594986168381e-05	1.818774273252662032e-04	1.064234113754045194e-04	2.460328145962874290e-04	1.705787986464257452e-04	6.415538727102122578e-05	7.760388355680513262e-04	7.005848196181896966e-04	5.941614082427851230e-04	5.300060209717638972e-04	2.139789099424620894e-03	2.064335083474759264e-03	1.957911672099354582e-03	1.893756284828333573e-03	1.363750263856569568e-03
1.339021680000000015e+04	7.413951625371618427e-05	1.788236611848986529e-04	1.046841449311824686e-04	2.419408842228279368e-04	1.678013679691117525e-04	6.311722303792928392e-05	7.641762089656828480e-04	6.900366927119666637e-04	5.853525477807841951e-04	5.222353247428549112e-04	2.110902841099659109e-03	2.036763324845942708e-03	1.932079179914760348e-03	1.868961956876830956e-03	1.346726632133976153e-03
1.338569532000000072e+04	7.284663646661443826e-05	1.758180182706455246e-04	1.029713818040310864e-04	2.379128307756845826e-04	1.650661943090701443e-04	6.209481250503905798e-05	7.524821719119851454e-04	6.796355354453705987e-04	5.766641536413396208e-04	5.145693411363005086e-04	2.082375739563462145e-03	2.009529103096847815e-03	1.906557721292816620e-03	1.844462908787777508e-03	1.329893567651476999e-03
1.338117704000000049e+04	7.157504932043786197e-05	1.728598080591037126e-04	1.012847587386658506e-04	2.339477463025737506e-04	1.623726969821358886e-04	6.108793824347003801e-05	7.409545876310719972e-04	6.693795383106341352e-04	5.680947795719682846e-04	5.070068413284982466e-04	2.054203914616955628e-03	1.982628865296517766e-03	1.881344106557851807e-03	1.820256168314381660e-03	1.313249326985883522e-03
1.337666194999999971e+04	7.032442914622937576e-05	1.699483421205058684e-04	9.962391297427649261e-05	2.300447253344939055e-04	1.597202961882645297e-04	6.009638321398803711e-05	7.295913163126678189e-04	6.592668871664383347e-04	5.596429741921618963e-04	4.995465909781738592e-04	2.026383455871058007e-03	1.956059026724828523e-03	1.856435113750551976e-03	1.796338730536564156e-03	1.296792139558390188e-03
1.337215005999999994e+04	6.909446015973747576e-05	1.670829534349496811e-04	9.798849327521220532e-05	2.262028907835796033e-04	1.571084306238421276e-04	5.911993734862992225e-05	7.183902906539128960e-04	6.492958304941754202e-04	5.513073372189632691e-04	4.921873998703332927e-04	1.998910607905897939e-03	1.929816147746160572e-03	1.831827654470948421e-03	1.772707717122318444e-03	1.280520317251985151e-03
1.336764135999999962e+04	6.788482533570075906e-05	1.642629705207829141e-04	9.637814518508215503e-05	2.224213592642007901e-04	1.545365339285000310e-04	5.815838874341787597e-05	7.073494150544217332e-04	6.394645897187208657e-04	5.430864445336387649e-04	4.849280557902208889e-04	1.971781523739958228e-03	1.903896698404257360e-03	1.807518553219175260e-03	1.749360164475757384e-03	1.264432108685536495e-03
1.336313585000000057e+04	6.669521464972195815e-05	1.614877366528630386e-04	9.479252200314108043e-05	2.186992668607887170e-04	1.520040522110667589e-04	5.721153020792567843e-05	6.964666408117280855e-04	6.297714261620061815e-04	5.349789041588650469e-04	4.777673739509393685e-04	1.944992449250105854e-03	1.878297234600383950e-03	1.783504712597242924e-03	1.726293182389317029e-03	1.248525808438377769e-03
1.335863351999999941e+04	6.552531966431290357e-05	1.587565972702973706e-04	9.323127760598446702e-05	2.150357522458652931e-04	1.495104325815523895e-04	5.627915497556792252e-05	6.857399169917656034e-04	6.202145973274526998e-04	5.269833197214682328e-04	4.707041647459002560e-04	1.918539602729605513e-03	1.853014283065292610e-03	1.759783005459308143e-03	1.703503850483740166e-03	1.232799685737839910e-03
