Wavenumber	Major Gaussian	Minor Gaussian
1.430120102000000043e+04	1.145590608389781662e-12	1.362022402170012109e-02
1.429601178000000073e+04	1.040482487906019107e-12	1.341493925806793060e-02
1.429082646999999997e+04	9.449263076092457420e-13	1.321244043833273880e-02
1.428564508999999998e+04	8.580628667547236577e-13	1.301269591169900049e-02
1.428046764000000076e+04	7.791094029397606748e-13	1.281567426675885892e-02
1.427529409999999916e+04	7.073526076877747052e-13	1.262134358573416965e-02
1.427012448000000040e+04	6.421432107183804554e-13	1.242967333512452408e-02
1.426495876999999928e+04	5.828896447675648836e-13	1.224063247557526622e-02
1.425979696999999942e+04	5.290533389598690310e-13	1.205419058664697687e-02
1.425463906999999926e+04	4.801438146808376445e-13	1.187031713496382486e-02
1.424948507000000063e+04	4.357146298442529628e-13	1.168898219672454865e-02
1.424433496000000014e+04	3.953592957564598010e-13	1.151015574467246366e-02
1.423918873999999960e+04	3.587078986780581897e-13	1.133380835177558860e-02
1.423404639999999927e+04	3.254237018280541652e-13	1.115991049661517985e-02
1.422890795000000071e+04	2.952003885267002374e-13	1.098843358014596136e-02
1.422377337000000080e+04	2.677590573035947718e-13	1.081934824583705504e-02
1.421864265999999952e+04	2.428460709957522700e-13	1.065262605909092671e-02
1.421351582000000053e+04	2.202306808726803581e-13	1.048823882637230781e-02
1.420839284000000043e+04	1.997029456513823070e-13	1.032615828084839336e-02
1.420327371999999923e+04	1.810719557076537588e-13	1.016635672334417935e-02
1.419815846000000056e+04	1.641640843180968141e-13	1.000880669503615740e-02
1.419304703999999947e+04	1.488213827372108694e-13	9.853480373546330551e-03
1.418793946999999935e+04	1.349003255687330148e-13	9.700351102095701103e-03
1.418283574000000044e+04	1.222703665291507955e-13	9.549391859292414089e-03
1.417773584999999912e+04	1.108128553405146058e-13	9.400576168287629389e-03
1.417263978999999927e+04	1.004199196469732132e-13	9.253877504530947165e-03
1.416754756000000089e+04	9.099353696599796152e-14	9.109269878761597911e-03
1.416245915000000059e+04	8.244460718823491950e-14	8.966727260521835732e-03
1.415737456000000020e+04	7.469218240378600847e-14	8.826224145427108425e-03
1.415229378999999972e+04	6.766271101293744188e-14	8.687735264791144121e-03
1.414721681999999964e+04	6.128934494209661991e-14	8.551235051002475593e-03
1.414214366999999947e+04	5.551140673887320754e-14	8.416699253611924572e-03
1.413707430999999997e+04	5.027372434180421165e-14	8.284102527822082701e-03
1.413200876000000062e+04	4.552624038990811301e-14	8.153421085754557207e-03
1.412694699000000037e+04	4.122344850884061982e-14	8.024630079625047485e-03
1.412188902000000053e+04	3.732406907262998026e-14	7.897706180837618314e-03
1.411683482999999978e+04	3.379058958212838298e-14	7.772625280134607371e-03
1.411178442999999970e+04	3.058897449680735106e-14	7.649364252123024357e-03
1.410673780000000079e+04	2.768830780360547463e-14	7.527899469214334276e-03
1.410169493999999941e+04	2.506053952746325846e-14	7.408208029379029051e-03
1.409665584999999919e+04	2.268021050822481615e-14	7.290267256857335329e-03
1.409162053000000014e+04	2.052421541399891942e-14	7.174054701246214763e-03
1.408658895999999913e+04	1.857157982142141017e-14	7.059547684597957534e-03
1.408156115999999929e+04	1.680328775731613718e-14	6.946724668979863300e-03
1.407653709999999955e+04	1.520206926032972558e-14	6.835563214990416324e-03
1.407151678999999967e+04	1.375227084321352071e-14	6.726042008147696712e-03
1.406650021999999990e+04	1.243968729092293067e-14	6.618139514381917582e-03
1.406148739000000023e+04	1.125143718777628254e-14	6.511834641133484175e-03
1.405647830000000067e+04	1.017583794084713295e-14	6.407106513461258840e-03
1.405147293999999965e+04	9.202293391605361988e-15	6.303934268292283108e-03
1.404647129999999925e+04	8.321195917492572824e-15	6.202297269562243899e-03
1.404147338999999920e+04	7.523838036661689702e-15	6.102175504523178057e-03
1.403647919000000002e+04	6.802321052840839848e-15	6.003548573613974940e-03
1.403148870999999963e+04	6.149489307648312347e-15	5.906396891208331480e-03
1.402650194000000010e+04	5.558854130790741588e-15	5.810700689765494094e-03
1.402151886999999988e+04	5.024534950194957030e-15	5.716440421808396954e-03
1.401653951000000052e+04	4.541204625029480195e-15	5.623597128600688402e-03
1.401156384000000071e+04	4.104033084898290574e-15	5.532151499740069547e-03
1.400659187000000020e+04	3.708646645474830995e-15	5.442084990609067675e-03
1.400162358999999924e+04	3.351081140809763161e-15	5.353378895382823223e-03
1.399665898999999990e+04	3.027745569563075536e-15	5.266014721039920764e-03
1.399169807000000037e+04	2.735387812938573197e-15	5.179974357939241131e-03
1.398674083000000064e+04	2.471062243953321951e-15	5.095239896077126233e-03
1.398178725999999915e+04	2.232100631929655939e-15	5.011793456562899096e-03
1.397683735999999953e+04	2.016087205253752985e-15	4.929617532054096814e-03
1.397189112999999998e+04	1.820834458920525531e-15	4.848694810744192014e-03
1.396694856000000073e+04	1.644361428424961993e-15	4.769008014994181172e-03
1.396200964000000022e+04	1.484874757962789331e-15	4.690540069379771013e-03
1.395707438000000002e+04	1.340751626829509100e-15	4.613274409865851869e-03
1.395214276000000064e+04	1.210522242743341488e-15	4.537194193747785646e-03
1.394721478999999999e+04	1.092857120183420316e-15	4.462283237604030249e-03
1.394229046000000017e+04	9.865525588687079468e-16	4.388525238742436302e-03
1.393736976999999933e+04	8.905195231558615301e-16	4.315904235457641847e-03
1.393245269999999982e+04	8.037722450935111115e-16	4.244404161579785374e-03
1.392753926999999931e+04	7.254195186429530049e-16	4.174009719626067295e-03
1.392262946000000011e+04	6.546544199366779289e-16	4.104705215993801129e-03
1.391772328000000016e+04	5.907474362914618911e-16	4.036475567826942890e-03
1.391282070000000022e+04	5.330381998952385899e-16	3.969305318470941688e-03
1.390792173999999977e+04	4.809300305017687855e-16	3.903179882456701139e-03
1.390302639000000090e+04	4.338829541580454745e-16	3.838084437674959062e-03
1.389813464999999997e+04	3.914087727115548520e-16	3.774004474046431523e-03
1.389324649999999929e+04	3.530658876356024158e-16	3.710925397932330217e-03
1.388836195000000043e+04	3.184552669070775161e-16	3.648833180682644391e-03
1.388348099999999977e+04	2.872160670127543220e-16	3.587713831302977597e-03
1.387860362999999961e+04	2.590219712747919817e-16	3.527553282196052228e-03
1.387372984999999971e+04	2.335781917337616742e-16	3.468338009024874661e-03
1.386885964000000058e+04	2.106181305065254427e-16	3.410054289018306286e-03
1.386399301999999989e+04	1.899010285647782712e-16	3.352689045499718419e-03
1.385912996000000021e+04	1.712091016237758697e-16	3.296228773757106569e-03
1.385427047999999922e+04	1.543457501211490270e-16	3.240660718409196957e-03
1.384941455999999926e+04	1.391331944706488143e-16	3.185971822508979444e-03
1.384456220000000030e+04	1.254108851517840996e-16	3.132149420899341292e-03
1.383971340000000055e+04	1.130337790715174390e-16	3.079181004848696810e-03
1.383486815999999999e+04	1.018708529172362351e-16	3.027054220654427398e-03
1.383002645999999913e+04	9.180371843468491666e-17	2.975756657967543704e-03
1.382518829999999980e+04	8.272549580339426257e-17	2.925276278560351526e-03
1.382035368999999992e+04	7.453967524030774788e-17	2.875601296748188287e-03
1.381552261999999973e+04	6.715906982927992249e-17	2.826719869007603397e-03
1.381069507999999951e+04	6.050495664331061973e-17	2.778620305897610502e-03
1.380587106999999924e+04	5.450627230057278586e-17	2.731291167819863315e-03
1.380105059000000074e+04	4.909885846049074838e-17	2.684721160103918994e-03
1.379623363000000063e+04	4.422478601256054813e-17	2.638899037242404579e-03
1.379142017999999916e+04	3.983176603739713663e-17	2.593813701718682661e-03
1.378661025999999947e+04	3.587262764911109780e-17	2.549454476969999998e-03
1.378180384000000049e+04	3.230475694261057742e-17	2.505810363867057387e-03
1.377700093000000015e+04	2.908972797843617164e-17	2.462870872910845419e-03
1.377220152000000053e+04	2.619285148254151908e-17	2.420625470838420803e-03
1.376740560999999980e+04	2.358283307802989436e-17	2.379063850950860828e-03
1.376261319999999978e+04	2.123143693800262160e-17	2.338175840264590608e-03
1.375782428000000073e+04	1.911318468908549388e-17	2.297951314838288153e-03
1.375303883999999925e+04	1.720509297838193845e-17	2.258380286964620839e-03
1.374825689000000057e+04	1.548643747904168259e-17	2.219453065197548019e-03
1.374347841999999946e+04	1.393851789074008748e-17	2.181159922232414790e-03
1.373870342999999957e+04	1.254447183431838940e-17	2.143491340988427571e-03
1.373393190999999933e+04	1.128908949561143044e-17	2.106437852920519434e-03
1.372916386000000057e+04	1.015865798179551718e-17	2.069990194429033922e-03
1.372439926999999989e+04	9.140810159474154276e-18	2.034139150150643133e-03
1.371963813999999911e+04	8.224397705597350667e-18	1.998875704492081642e-03
1.371488047999999981e+04	7.399371161549177331e-18	1.964191034413651296e-03
1.371012625999999909e+04	6.656664416402811142e-18	1.930076146524843227e-03
1.370537550000000010e+04	5.988112952119481407e-18	1.896522529023923070e-03
1.370062817999999970e+04	5.386351800327278252e-18	1.863521501658476189e-03
1.369588429999999971e+04	4.844745770176973982e-18	1.831064643826345838e-03
1.369114386999999988e+04	4.357315894658693082e-18	1.799143715485174806e-03
1.368640685999999914e+04	3.918670253764364965e-18	1.767750321908342871e-03
1.368167329000000063e+04	3.523954904402183461e-18	1.736876515781022538e-03
1.367694314999999915e+04	3.168793573549369593e-18	1.706514260444295158e-03
1.367221643000000040e+04	2.849243560880124051e-18	1.676655632158049200e-03
1.366749313000000075e+04	2.561753603462280969e-18	1.647292880417480310e-03
1.366277325000000019e+04	2.303124538659260796e-18	1.618418361015542054e-03
1.365805678000000080e+04	2.070474139902925640e-18	1.590024475139035533e-03
1.365334372000000076e+04	1.861206892817129666e-18	1.562103790488796398e-03
1.364863406000000032e+04	1.672984747380554245e-18	1.534648919620027483e-03
1.364392780999999923e+04	1.503702870368619274e-18	1.507652694111294867e-03
1.363922494999999981e+04	1.351464769298437193e-18	1.481107874211698211e-03
1.363452548999999999e+04	1.214563740591984418e-18	1.455007491851441652e-03
1.362982942000000003e+04	1.091462477268748587e-18	1.429344564934143880e-03
1.362513673000000017e+04	9.807769617836845536e-19	1.404112211728152050e-03
1.362044743000000017e+04	8.812616655980912548e-19	1.379303754569000074e-03
1.361576151000000027e+04	7.917949198060436091e-19	1.354912503641928076e-03
1.361107897000000048e+04	7.113672746351873026e-19	1.330931916730963968e-03
1.360639978999999948e+04	6.390698428347742770e-19	1.307355443967132651e-03
1.360172399000000041e+04	5.740852188671788118e-19	1.284176829836959502e-03
1.359705155000000013e+04	5.156772070338490809e-19	1.261389708963230700e-03
1.359238247000000047e+04	4.631835915283572213e-19	1.238987906491193294e-03
1.358771674999999959e+04	4.160084806114083839e-19	1.216965335437581982e-03
1.358305438999999933e+04	3.736157015484769304e-19	1.195315995642389894e-03
1.357839537000000018e+04	3.355226943928783921e-19	1.174033882117361035e-03
1.357373970000000008e+04	3.012955768310901632e-19	1.153113214231815328e-03
1.356908738000000085e+04	2.705439422194374032e-19	1.132548248200825709e-03
1.356443839999999909e+04	2.429165487719617529e-19	1.112333279761386438e-03
1.355979275000000052e+04	2.180974801075242551e-19	1.092462689111541691e-03
1.355515042999999969e+04	1.958026557133220743e-19	1.072930981532866420e-03
1.355051144999999997e+04	1.757766248148687909e-19	1.053732782880648262e-03
1.354587578000000030e+04	1.577895004391195511e-19	1.034862633387997324e-03
1.354124344999999994e+04	1.416347918322876157e-19	1.016315397133671491e-03
1.353661441999999988e+04	1.271265862051843684e-19	9.980857334771953311e-04
1.353198871999999938e+04	1.140979497085084400e-19	9.801686566812040004e-04
1.352736631999999918e+04	1.023986278366731598e-19	9.625590212815934420e-04
1.352274724000000060e+04	9.189367158639196021e-20	9.452519488702095440e-04
1.351813145000000077e+04	8.246165781238220752e-20	9.282424461012903690e-04
1.351351896999999917e+04	7.399354576082974798e-20	9.115257784701333516e-04
1.350890978999999970e+04	6.639126750868455514e-20	8.950971714901919188e-04
1.350430390000000079e+04	5.956668716370784062e-20	8.789519230424095364e-04
1.349970129000000088e+04	5.344059968713591911e-20	8.630854023930757636e-04
1.349510197999999946e+04	4.794186412673430179e-20	8.474931500778104749e-04
1.349050595000000067e+04	4.300650478053966036e-20	8.321706371456387896e-04
1.348591320000000087e+04	3.857706129324675581e-20	8.171134705253530091e-04
1.348132372000000032e+04	3.460189762062284983e-20	8.023172906781839793e-04
1.347673752000000059e+04	3.103463928478677807e-20	7.877778677250420235e-04
1.347215458000000035e+04	2.783360206599700749e-20	7.734909407190813501e-04
1.346757490999999936e+04	2.496136201881496390e-20	7.594524070193063667e-04
1.346299849999999969e+04	2.238428965677939377e-20	7.456581642440442094e-04
1.345842534999999953e+04	2.007218499081194825e-20	7.321042027050192426e-04
1.345385546000000068e+04	1.799792357481890088e-20	7.187865731669347167e-04
1.344928881999999976e+04	1.613714097743983033e-20	7.057013576395667091e-04
1.344472542000000067e+04	1.446795797053988029e-20	6.928446989094420080e-04
1.344016527999999926e+04	1.297073747322436756e-20	6.802128820844954241e-04
1.343560836999999992e+04	1.162783058139451028e-20	6.678021107850788110e-04
1.343105470000000059e+04	1.042340331384631219e-20	6.556087568424530908e-04
1.342650425999999970e+04	9.343234023367643044e-21	6.436291937635969101e-04
1.342195706000000064e+04	8.374559546129174991e-21	6.318599031106112741e-04
1.341741308000000026e+04	7.505915970270133691e-21	6.202973432119673241e-04
1.341287233000000015e+04	6.727018497335502179e-21	6.089381037174577483e-04
1.340833479000000079e+04	6.028630368976088509e-21	5.977787521428307464e-04
1.340380047999999988e+04	5.402467133721774190e-21	5.868160072151449181e-04
1.339926936999999998e+04	4.841086653680997174e-21	5.760465178236356216e-04
1.339474148000000059e+04	4.337816294383317692e-21	5.654671041008019249e-04
1.339021680000000015e+04	3.886664433430171168e-21	5.550745645284516734e-04
1.338569532000000072e+04	3.482254766631762040e-21	5.448657483434959578e-04
1.338117704000000049e+04	3.119764134583072869e-21	5.348375768052161415e-04
1.337666194999999971e+04	2.794864245676255631e-21	5.249869973336266727e-04
1.337215005999999994e+04	2.503673176796379979e-21	5.153110484784346589e-04
1.336764135999999962e+04	2.242706954941969314e-21	5.058067719858421428e-04
1.336313585000000057e+04	2.008840780810191622e-21	4.964712774081784163e-04
1.335863351999999941e+04	1.799271113987755007e-21	4.873016992716925136e-04
1.335413436000000002e+04	1.611483323897536600e-21	4.782952180201099955e-04
1.334963839000000007e+04	1.443223097259816991e-21	4.694491178553754536e-04
1.334514559000000008e+04	1.292467042182084687e-21	4.607606468514298414e-04
1.334065596000000005e+04	1.157401266280145284e-21	4.522271360915454006e-04
1.333616949000000022e+04	1.036398815943426710e-21	4.438459401668633101e-04
1.333168619000000035e+04	9.280012605288803976e-22	4.356144927796702800e-04
1.332720605000000069e+04	8.309003405217183106e-22	4.275302314218324025e-04
1.332272905999999966e+04	7.439230749653420783e-22	4.195906350882109290e-04
1.331825523000000067e+04	6.660181558856098670e-22	4.117932582101127212e-04
1.331378455000000031e+04	5.962426813856982679e-22	4.041356591425322958e-04
1.330931701000000066e+04	5.337513874727227956e-22	3.966154359599458339e-04
1.330485261999999966e+04	4.777868126396465543e-22	3.892302586544001022e-04
1.330039135999999962e+04	4.276696057204272831e-22	3.819777851334134485e-04
1.329593325000000004e+04	3.827912754876197344e-22	3.748557757667888624e-04
1.329147825999999986e+04	3.426059361971451895e-22	3.678619472199533324e-04
1.328702641000000040e+04	3.066247981784254242e-22	3.609941316880623170e-04
1.328257768000000033e+04	2.744094760313280259e-22	3.542501343683595021e-04
1.327813207999999941e+04	2.455673331995573038e-22	3.476278416191533674e-04
1.327368959999999970e+04	2.197463900939639087e-22	3.411251439716125292e-04
1.326925022999999965e+04	1.966312663882385009e-22	3.347399667125380038e-04
1.326481398000000081e+04	1.759394771983670297e-22	3.284702973685156395e-04
1.326038083000000006e+04	1.574177888702364065e-22	3.223141139136784347e-04
1.325595080000000053e+04	1.408394887790962215e-22	3.162694826064370627e-04
1.325152385999999933e+04	1.260012865064087653e-22	3.103344331150137978e-04
1.324710002999999961e+04	1.127212399783023563e-22	3.045070945006754363e-04
1.324267929999999978e+04	1.008362713226357525e-22	2.987855863050471890e-04
1.323826166000000012e+04	9.020031297534937901e-23	2.931680593510361393e-04
1.323384711000000061e+04	8.068255984946153602e-23	2.876527076392128008e-04
1.322943564999999944e+04	7.216585535545415849e-23	2.822377546159955198e-04
1.322502727000000050e+04	6.454525647427315313e-23	2.769214407832507876e-04
1.322062197000000015e+04	5.772679984582459865e-23	2.717020478023194708e-04
1.321621975000000020e+04	5.162633917686237236e-23	2.665778854642020072e-04
1.321182061000000067e+04	4.616852350968054248e-23	2.615472912693804627e-04
1.320742453000000023e+04	4.128586039146290986e-23	2.566086077433370129e-04
1.320303153000000020e+04	3.691796245147857114e-23	2.517602496204907427e-04
1.319864158999999927e+04	3.301072237171244443e-23	2.470006135505909079e-04
1.319425470999999925e+04	2.951571873831615282e-23	2.423281448951956831e-04
1.318987089000000014e+04	2.638960195766955353e-23	2.377413146664555433e-04
1.318549013000000014e+04	2.359356499769002577e-23	2.332386191395628933e-04
1.318111240999999973e+04	2.109285833845317583e-23	2.288185594564331831e-04
1.317673775000000023e+04	1.885639972027007481e-23	2.244797019979159368e-04
1.317236613000000034e+04	1.685634746949457046e-23	2.202205972238219667e-04
1.316799755999999979e+04	1.506779679036159157e-23	2.160398491803848737e-04
1.316363201999999910e+04	1.346844634737987779e-23	2.119360566573265880e-04
1.315926951999999983e+04	1.203834911788313991e-23	2.079078702468415080e-04
1.315491006000000016e+04	1.075965047886847454e-23	2.039539535420916035e-04
1.315055362000000059e+04	9.616368010768240397e-24	2.000729747877018154e-04
1.314620021000000088e+04	8.594208553709697022e-24	1.962636514668509116e-04
1.314184982999999920e+04	7.680380075748117298e-24	1.925247135239521235e-04
1.313750245999999970e+04	6.863433506029103468e-24	1.888548954510584814e-04
1.313315812000000005e+04	6.133132903394024267e-24	1.852529867505845970e-04
1.312881677999999920e+04	5.480312437205361928e-24	1.817177559975577362e-04
1.312447846000000027e+04	4.896779990091757973e-24	1.782480334328564911e-04
1.312014314999999988e+04	4.375202819480480185e-24	1.748426447582601868e-04
1.311581084000000010e+04	3.909021943434979783e-24	1.715004358984742656e-04
1.311148152999999911e+04	3.492371642968844366e-24	1.682202801791884560e-04
1.310715522000000055e+04	3.120005299729510486e-24	1.650010699555197989e-04
1.310283191000000079e+04	2.787230275415869428e-24	1.618417163146882538e-04
1.309851159000000007e+04	2.489848965680304146e-24	1.587411416708439237e-04
1.309419426000000021e+04	2.224108124698732276e-24	1.556982940827497555e-04
1.308987990999999965e+04	1.986650735312014888e-24	1.527121326016818838e-04
1.308556854999999996e+04	1.774475880193104936e-24	1.497816478139515515e-04
1.308126016999999956e+04	1.584899116476521495e-24	1.469058338733022129e-04
1.307695476000000053e+04	1.415520236011329283e-24	1.440837024305919732e-04
1.307265233000000080e+04	1.264193919356004241e-24	1.413142951010843253e-04
1.306835287000000062e+04	1.129001343677017008e-24	1.385966569753918393e-04
1.306405637999999999e+04	1.008227346113535000e-24	1.359298559598785979e-04
1.305976284999999916e+04	9.003383079129521646e-25	1.333129698652711973e-04
1.305547227999999996e+04	8.039635010205465509e-25	1.307450985594967822e-04
1.305118468000000030e+04	7.178777666541505493e-25	1.282253631628480059e-04
1.304690001999999913e+04	6.409851971525374935e-25	1.257528766850806216e-04
1.304261832999999933e+04	5.723072829923743688e-25	1.233268020164068912e-04
1.303833957999999984e+04	5.109684438384998481e-25	1.209462824289977815e-04
1.303406377000000066e+04	4.561866016452838487e-25	1.186104931090741806e-04
1.302979090999999971e+04	4.072628806211773908e-25	1.163186287699576022e-04
1.302552099000000089e+04	3.635724588148507883e-25	1.140698872863342715e-04
1.302125401000000056e+04	3.245570705402119564e-25	1.118634858045103309e-04
1.301698996000000079e+04	2.897177533084736179e-25	1.096986499771966504e-04
1.301272883999999976e+04	2.586087302662686176e-25	1.075746240803909321e-04
1.300847064999999930e+04	2.308316720114735178e-25	1.054906654834249935e-04
1.300421538999999939e+04	2.060306618290608233e-25	1.034460444369773440e-04
1.299996305000000029e+04	1.838876442567380621e-25	1.014400391900160237e-04
1.299571362000000045e+04	1.641184694055875181e-25	9.947194079899400378e-05
1.299146711999999934e+04	1.464694054727687677e-25	9.754106642577948876e-05
1.298722351999999955e+04	1.307135724369154765e-25	9.564672250574120130e-05
1.298298284000000058e+04	1.166484813362350472e-25	9.378825002222097537e-05
1.297874507000000085e+04	1.040931421651065884e-25	9.196498818293158981e-05
1.297451019000000088e+04	9.288586719121161241e-26	9.017628379685211954e-05
1.297027822000000015e+04	8.288233711785446937e-26	8.842151199679110023e-05
1.296604915000000074e+04	7.395357087781461086e-26	8.670004629129033356e-05
1.296182296999999926e+04	6.598437449618677715e-26	8.501127139546408857e-05
1.295759968999999910e+04	5.887190272515409734e-26	8.335459081149070189e-05
1.295337930000000051e+04	5.252427142214198497e-26	8.172941066511732564e-05
1.294916179000000011e+04	4.685942775485265411e-26	8.013514773540034717e-05
1.294494715999999971e+04	4.180411210804023441e-26	7.857123294731580541e-05
1.294073542000000089e+04	3.729291434942431401e-26	7.703711085308127284e-05
1.293652655000000050e+04	3.326739578518293485e-26	7.553222496478876247e-05
1.293232056000000011e+04	2.967540571428896799e-26	7.405603944421582140e-05
1.292811743999999999e+04	2.647036231590004992e-26	7.260802089211555906e-05
1.292391718000000037e+04	2.361067742569483315e-26	7.118764553098286979e-05
1.291971980000000076e+04	2.105923965779226675e-26	6.979440890337111332e-05
1.291552527000000009e+04	1.878288706577886247e-26	6.842779897472913754e-05
1.291133360999999968e+04	1.675204243195033929e-26	6.708732917633009095e-05
1.290714480000000003e+04	1.494028217052779639e-26	6.577250877383884764e-05
1.290295885000000089e+04	1.332403211858247430e-26	6.448286525733393194e-05
1.289877575000000070e+04	1.188224101203500240e-26	6.321792835084400787e-05
1.289459549999999945e+04	1.059612216069632833e-26	6.197723925621537785e-05
1.289041808999999921e+04	9.448904252121395892e-27	6.076034445950621442e-05
1.288624352999999974e+04	8.425623506025478655e-27	5.956680435827562222e-05
1.288207179999999971e+04	7.512917470807992689e-27	5.839617869211906597e-05
1.287790291000000070e+04	6.698867261425452658e-27	5.724804356273376771e-05
1.287373686000000089e+04	5.972833507106544195e-27	5.612197981391005411e-05
1.286957363000000078e+04	5.325318482157165032e-27	5.501757053261730336e-05
1.286541323999999986e+04	4.747852734313589527e-27	5.393441688536313995e-05
1.286125567000000046e+04	4.232872896469303164e-27	5.287211676712808939e-05
1.285710092000000077e+04	3.773632872087530098e-27	5.183028054243940075e-05
1.285294899000000078e+04	3.364113130401249461e-27	5.080852556926743343e-05
1.284879988000000048e+04	2.998942654350378611e-27	4.980647608022427863e-05
1.284465358000000015e+04	2.673328509188675859e-27	4.882376071775178803e-05
1.284051008999999976e+04	2.382995343740912040e-27	4.786001724610776641e-05
1.283636940999999933e+04	2.124128807180662363e-27	4.691488995411912516e-05
1.283223154000000068e+04	1.893325965155717996e-27	4.598802954382361259e-05
1.282809646000000066e+04	1.687550095277050700e-27	4.507908866594580118e-05
1.282396419000000060e+04	1.504094193481661465e-27	4.418773503956594526e-05
1.281983472000000074e+04	1.340542070031489598e-27	4.331363585442045069e-05
1.281570802999999978e+04	1.194738245262247861e-27	4.245646238479206381e-05
1.281158414000000084e+04	1.064761469456599677e-27	4.161590016752174712e-05
1.280746304000000055e+04	9.488970652063777397e-28	4.079163426184729695e-05
1.280334471999999914e+04	8.456157608521413997e-28	3.998335555327756839e-05
1.279922919000000002e+04	7.535541037066780603e-28	3.919076446435474325e-05
1.279511643000000004e+04	6.714954363982843880e-28	3.841356113450765391e-05
1.279100645000000077e+04	5.983553289873913933e-28	3.765145687966269932e-05
1.278689925000000039e+04	5.331664664573871938e-28	3.690416635985332668e-05
1.278279480999999942e+04	4.750659516954743250e-28	3.617140589505465112e-05
1.277869314999999915e+04	4.232848621842145876e-28	3.545290411858305232e-05
1.277459425000000010e+04	3.771370253971652668e-28	3.474838760344710049e-05
1.277049811000000045e+04	3.360108496927006532e-28	3.405759145107491355e-05
1.276640473999999995e+04	2.993610831151826822e-28	3.338025724029764174e-05
1.276231411999999909e+04	2.667013052288650751e-28	3.271612635622566349e-05
1.275822624999999971e+04	2.375980064531656105e-28	3.206494825702710280e-05
1.275414113999999972e+04	2.116647367749348693e-28	3.142647853565069441e-05
1.275005877999999939e+04	1.885568290924434239e-28	3.080047413715961808e-05
1.274597916000000077e+04	1.679670240564837877e-28	3.018669655254347365e-05
1.274190228999999999e+04	1.496215021933131801e-28	2.958491466006237094e-05
1.273782814999999937e+04	1.332760340573536404e-28	2.899489719550681294e-05
1.273375676000000021e+04	1.187130645837397277e-28	2.841642294043865310e-05
1.272968809999999939e+04	1.057385188620189353e-28	2.784926906062484806e-05
1.272562217000000055e+04	9.417947626339926717e-29	2.729321969351713312e-05
1.272155897000000004e+04	8.388180219274194833e-29	2.674806295304769764e-05
1.271749849999999969e+04	7.470811164043680121e-29	2.621359085970992545e-05
1.271344074999999975e+04	6.653593397289375611e-29	2.568959799276978437e-05
1.270938572999999997e+04	5.925615435008064762e-29	2.517588530820146877e-05
1.270533342000000084e+04	5.277147314089679754e-29	2.467225367483148350e-05
1.270128383000000031e+04	4.699522543797890986e-29	2.417851140945409270e-05
1.269723695000000043e+04	4.185014694643496207e-29	2.369446793655361104e-05
1.269319278999999915e+04	3.726740754486910559e-29	2.321993860312988973e-05
1.268915133000000060e+04	3.318563749291435484e-29	2.275473869118899324e-05
1.268511256999999932e+04	2.955017270082749140e-29	2.229868927791870000e-05
1.268107652000000053e+04	2.631230975564149865e-29	2.185161585766294681e-05
1.267704317000000083e+04	2.342863460251401682e-29	2.141334494993449495e-05
1.267301251000000047e+04	2.086046599372585141e-29	2.098370636173878303e-05
1.266898454999999922e+04	1.857335106354145801e-29	2.056253519789236927e-05
1.266495927999999913e+04	1.653658124374267131e-29	2.014966754043141925e-05
1.266093670000000020e+04	1.472280224439750033e-29	1.974494358043550596e-05
1.265691681000000062e+04	1.310764305299930649e-29	1.934820648772308071e-05
1.265289960000000065e+04	1.166938785190399057e-29	1.895930139886707892e-05
1.264888507000000027e+04	1.038869443885095910e-29	1.857807733743078858e-05
1.264487321999999949e+04	9.248331510214977448e-30	1.820438614677057898e-05
1.264086404000000039e+04	8.232946356540276100e-30	1.783808153467926079e-05
1.263685754000000088e+04	7.328867625318275507e-30	1.747902177298874966e-05
1.263285370999999941e+04	6.523912482517662057e-30	1.712706599337853106e-05
1.262885253999999986e+04	5.807229559931473275e-30	1.678207601714061376e-05
1.262485404000000017e+04	5.169156661654948942e-30	1.644391798002884636e-05
1.262085820000000058e+04	4.601084287232082687e-30	1.611245883637181831e-05
1.261686503000000084e+04	4.095346873829688006e-30	1.578756969715822567e-05
1.261287449999999990e+04	3.645112284415152493e-30	1.546912088596827565e-05
1.260888664000000063e+04	3.244302288152922613e-30	1.515698995267237293e-05
1.260490142000000014e+04	2.887497418246212281e-30	1.485105205211669162e-05
1.260091885000000002e+04	2.569875002018209149e-30	1.455118780482370135e-05
1.259693893000000025e+04	2.287139137647863176e-30	1.425727930379650050e-05
1.259296166000000085e+04	2.035464107635142703e-30	1.396921086388437030e-05
1.258898702000000048e+04	1.811441948926775814e-30	1.368686757456859171e-05
1.258501502000000073e+04	1.612039635729035525e-30	1.341013884551337643e-05
1.258104565999999977e+04	1.434555714382815739e-30	1.313891545671994312e-05
1.257707892999999967e+04	1.276584277702534001e-30	1.287308958806346264e-05
1.257311483000000044e+04	1.135983482090849642e-30	1.261255614743257254e-05
1.256915336000000025e+04	1.010846195635560635e-30	1.235721203043486655e-05
1.256519451999999910e+04	8.994743235926530498e-31	1.210695608422357670e-05
1.256123830000000089e+04	8.003557006667063398e-31	1.186168845801339723e-05
1.255728470000000016e+04	7.121442674634677865e-31	1.162131183155656613e-05
1.255333371000000079e+04	6.336414039745346562e-31	1.138573013953076890e-05
1.254938534000000072e+04	5.637803704848579476e-31	1.115485033205029889e-05
