peakcenter	17269.041071847205-20°C	17254.243167289234-30°C	17248.118550349533-40°C	17233.344376234996-50°C	17222.547452456358-60°C	17199.639830854983-70°C
1.294494715999999971e+04	3.834225582268564660e-05	3.821509951325595183e-05	3.816353576963753144e-05	3.803841798399501512e-05	3.794835574174564160e-05	3.776173084723585913e-05
1.294073542000000089e+04	3.753855031899158804e-05	3.741405937766622712e-05	3.736357647980526568e-05	3.724108133205332704e-05	3.715290691612553088e-05	3.697019393163840769e-05
1.293652655000000050e+04	3.675131400174099823e-05	3.662943381094668294e-05	3.658000961061821498e-05	3.646008335879267386e-05	3.637375808466393045e-05	3.619487684902696685e-05
1.293232056000000011e+04	3.598022112762542450e-05	3.586089815006743341e-05	3.581251093711526417e-05	3.569510090221186149e-05	3.561058685049910355e-05	3.543545878804408363e-05
1.292811743999999999e+04	3.522494851430992181e-05	3.510813028447898901e-05	3.506075878337161104e-05	3.494581334098909367e-05	3.486307335143322558e-05	3.469162145953107700e-05
1.292391718000000037e+04	3.448517927450215053e-05	3.437081437779795630e-05	3.432443773916279397e-05	3.421190629896103761e-05	3.413090395564049803e-05	3.396305277406116269e-05
1.291971980000000076e+04	3.376060782429180917e-05	3.364864585953698123e-05	3.360324364495930030e-05	3.349307661377430432e-05	3.341377621855451358e-05	3.324945177444950817e-05
1.291552527000000009e+04	3.305092585700285100e-05	3.294131744547260001e-05	3.289686963115716329e-05	3.278901842188593847e-05	3.271138500081481067e-05	3.255051482196987705e-05
1.291133360999999968e+04	3.235583949836797504e-05	3.224853623592722400e-05	3.220502319328914797e-05	3.209944017779412900e-05	3.202343944720175344e-05	3.186595249178934667e-05
1.290714480000000003e+04	3.167505388314643662e-05	3.157000834353620024e-05	3.152741084053368352e-05	3.142404935287645680e-05	3.134964772170278522e-05	3.119547438310552642e-05
1.290295885000000089e+04	3.100828474317024377e-05	3.090545044286405532e-05	3.086374962974711708e-05	3.076256393160823292e-05	3.068972847651159331e-05	3.053880053174263875e-05
1.289877575000000070e+04	3.035525009356404924e-05	3.025458148419575709e-05	3.021375889043560029e-05	3.011470416366377294e-05	3.004340262365763308e-05	2.989565322224715135e-05
1.289459549999999945e+04	2.971567499047361599e-05	2.961712743548689766e-05	2.957716496030695486e-05	2.948019728394292790e-05	2.941039804385721119e-05	2.926576167358129119e-05
1.289041808999999921e+04	2.908928830620082477e-05	2.899281806819348133e-05	2.895369797543734030e-05	2.885877431326106914e-05	2.879044639477838097e-05	2.864885886308450404e-05
1.288624352999999974e+04	2.847582714453166772e-05	2.838139135795715459e-05	2.834309626501861360e-05	2.825017443868843109e-05	2.818328748100910202e-05	2.804468587495068392e-05
1.288207179999999971e+04	2.787502932041105195e-05	2.778258598922001053e-05	2.774509886608671037e-05	2.765413755281868351e-05	2.758866181099031871e-05	2.745298449376526543e-05
1.287790291000000070e+04	2.728664208245512918e-05	2.719615004881006910e-05	2.715945420537680977e-05	2.707041290716094342e-05	2.700631922991965784e-05	2.687350579495344138e-05
1.287373686000000089e+04	2.671041611347160126e-05	2.662183504635788506e-05	2.658591412780823965e-05	2.649875316020208830e-05	2.643601298190591042e-05	2.630600423613619349e-05
1.286957363000000078e+04	2.614610424068434543e-05	2.605939462879858806e-05	2.602423261272102995e-05	2.593891309785207398e-05	2.587749843344391867e-05	2.575023638688294378e-05
1.286541323999999986e+04	2.559346950506433349e-05	2.550859262294202573e-05	2.547417380559419164e-05	2.539065763883051381e-05	2.533054105984709219e-05	2.520596887586787463e-05
1.286125567000000046e+04	2.505227422772637273e-05	2.496919213812919265e-05	2.493550113540596335e-05	2.485375098770527112e-05	2.479490562396795468e-05	2.467296762280806138e-05
1.285710092000000077e+04	2.452228802763789682e-05	2.444096355735147136e-05	2.440798529497062452e-05	2.432796458906602032e-05	2.427036411153889306e-05	2.415100573477931302e-05
1.285294899000000078e+04	2.400328499890453908e-05	2.392368172389733235e-05	2.389140143138123457e-05	2.381307432717803241e-05	2.375669293745622551e-05	2.363986072623931780e-05
1.284879988000000048e+04	2.349504362793906171e-05	2.341712585879594268e-05	2.338552906356466694e-05	2.330886044380748361e-05	2.325367286380007359e-05	2.313931443745071667e-05
1.284465358000000015e+04	2.299734552386207889e-05	2.292107829542833393e-05	2.289015081860014479e-05	2.281510627868293091e-05	2.276108774327800360e-05	2.264915178410430399e-05
1.284051008999999976e+04	2.250997778656339056e-05	2.243532683973541920e-05	2.240505478874263773e-05	2.233160061879130168e-05	2.227872686295865587e-05	2.216916308952648996e-05
1.283636940999999933e+04	2.203273166545939167e-05	2.195966343342341633e-05	2.193003319643201457e-05	2.185813636776375721e-05	2.180638361680808975e-05	2.169914276374393857e-05
1.283223154000000068e+04	2.156540248235200627e-05	2.149388407707864012e-05	2.146488231751158356e-05	2.139451046934596093e-05	2.134385542934120171e-05	2.123888922751046191e-05
1.282809646000000066e+04	2.110778736473197290e-05	2.103778657098790699e-05	2.100940022509682290e-05	2.094052165866344627e-05	2.089094151221139654e-05	2.078820267992946148e-05
1.282396419000000060e+04	2.065969183225434004e-05	2.059117707977099889e-05	2.056339334535014333e-05	2.049597699650352459e-05	2.044744938302145554e-05	2.034689158520618500e-05
1.281983472000000074e+04	2.022092192000465838e-05	2.015386228176885703e-05	2.012666861746196406e-05	2.006068405499956581e-05	2.001318706950953402e-05	1.991476491517247475e-05
1.281570802999999978e+04	1.979128649446039551e-05	1.972565167732445409e-05	1.969903579881698385e-05	1.963445321523987213e-05	1.958796540171805405e-05	1.949163443018308832e-05
1.281158414000000084e+04	1.937060233141003909e-05	1.930636264986174746e-05	1.928031251924423271e-05	1.921710270494754935e-05	1.917160303774603048e-05	1.907731968015204718e-05
1.280746304000000055e+04	1.895868670521965916e-05	1.889581307972881775e-05	1.887031690482636270e-05	1.880845124647237838e-05	1.876391912914804217e-05	1.867164070602218734e-05
1.280334471999999914e+04	1.855536053679841181e-05	1.849382448172361352e-05	1.846887071119192206e-05	1.840832117981069043e-05	1.836473643655985843e-05	1.827442114006856301e-05
1.279922919000000002e+04	1.816045022236073786e-05	1.810022382779136009e-05	1.807580114375338014e-05	1.801654027687583481e-05	1.797388313967327421e-05	1.788549000697206990e-05
1.279511643000000004e+04	1.777378271891236309e-05	1.771483864880877141e-05	1.769093596610054082e-05	1.763293686592851115e-05	1.759118797321022396e-05	1.750467688371417285e-05
1.279100645000000077e+04	1.739519123661134676e-05	1.733750270806726850e-05	1.731410916582849400e-05	1.725734547882953234e-05	1.721648586080468913e-05	1.713181750575215880e-05
1.278689925000000039e+04	1.702451131792067027e-05	1.696805209342845550e-05	1.694515705196595652e-05	1.688960296126261503e-05	1.684961403443518973e-05	1.676674990553571784e-05
1.278279480999999942e+04	1.666157999438640279e-05	1.660632437689870371e-05	1.658391741568386382e-05	1.652954763619452397e-05	1.649041119986560349e-05	1.640931358205202317e-05
1.277869314999999915e+04	1.630624104785870863e-05	1.625216385840211024e-05	1.623023476699287610e-05	1.617702452340428077e-05	1.613872274381623840e-05	1.605935468238863954e-05
1.277459425000000010e+04	1.595833787498368320e-05	1.590541445393618149e-05	1.588395323249508785e-05	1.583187826051934502e-05	1.579439367176064781e-05	1.571671897426128449e-05
1.277049811000000045e+04	1.561771871450057223e-05	1.556592490553349305e-05	1.554492175831588693e-05	1.549395828888981542e-05	1.545727378152142488e-05	1.538125699416660976e-05
1.276640473999999995e+04	1.528423560924780798e-05	1.523354774671010002e-05	1.521299307694827514e-05	1.516311782381994366e-05	1.512721663593985852e-05	1.505282302510408689e-05
1.276231411999999909e+04	1.495774110762221356e-05	1.490813601486382625e-05	1.488802042408714189e-05	1.483921058216614361e-05	1.480407629822187314e-05	1.473127184797711258e-05
1.275822624999999971e+04	1.463809232157902587e-05	1.458954729581656344e-05	1.456986157771423840e-05	1.452209480817995560e-05	1.448771134824918384e-05	1.441646273815246688e-05
1.275414113999999972e+04	1.432514994999672241e-05	1.427764275041795206e-05	1.425837788601526795e-05	1.421163230461209469e-05	1.417798391597733353e-05	1.410825850361197200e-05
1.275005877999999939e+04	1.401877591953309621e-05	1.397228476322520143e-05	1.395343191923235591e-05	1.390768609226322714e-05	1.387475734652788595e-05	1.380652316152745030e-05
1.274597916000000077e+04	1.371883494148081175e-05	1.367333849419557493e-05	1.365488901926282034e-05	1.361012195450243723e-05	1.357789774104998364e-05	1.351112347154453400e-05
1.274190228999999999e+04	1.342519588270225628e-05	1.338067324507473445e-05	1.336261866420385258e-05	1.331880979733830510e-05	1.328727531357123854e-05	1.322193028596073362e-05
1.273782814999999937e+04	1.313772807490452065e-05	1.309415878091145902e-05	1.307649079483062881e-05	1.303361998794051723e-05	1.300276073818848763e-05	1.293881491488023600e-05
1.273375676000000021e+04	1.285630626999719561e-05	1.281367026898174503e-05	1.279638074685629380e-05	1.275442827072961859e-05	1.272423005351790447e-05	1.266165400654457830e-05
1.272968809999999939e+04	1.258080494505093669e-05	1.253908260263411188e-05	1.252216358243613681e-05	1.248111011746515067e-05	1.245155902616021856e-05	1.239032393851758964e-05
1.272562217000000055e+04	1.231110247227335895e-05	1.227027455743641001e-05	1.225371824070648073e-05	1.221354486417714100e-05	1.218462727783735299e-05	1.212470492452532539e-05
1.272155897000000004e+04	1.204707964610701954e-05	1.200712732315845096e-05	1.199092607174812074e-05	1.195161424993589980e-05	1.192331682762192038e-05	1.186467956385468564e-05
1.271749849999999969e+04	1.178861963692828433e-05	1.174952445762442761e-05	1.173367079050101503e-05	1.169520237091779088e-05	1.166751204611174267e-05	1.161013279575329147e-05
1.271344074999999975e+04	1.153560732846684013e-05	1.149735122632977885e-05	1.148183781727219592e-05	1.144419502307526555e-05	1.141709899965623348e-05	1.136095124688088431e-05
1.270938572999999997e+04	1.128793114973344178e-05	1.125049642829362002e-05	1.123531610112458467e-05	1.119848151954776943e-05	1.117196726346427430e-05	1.111702503550057096e-05
1.270533342000000084e+04	1.104547994435272024e-05	1.100884927577394043e-05	1.099399500380238826e-05	1.095795158480306481e-05	1.093200682309918373e-05	1.087824468821182747e-05
1.270128383000000031e+04	1.080814659192437895e-05	1.077230300361909401e-05	1.075776790421248772e-05	1.072249894730147589e-05	1.069711165863671401e-05	1.064450470648209751e-05
1.269723695000000043e+04	1.057582494206459948e-05	1.054075181347700698e-05	1.052652914675682774e-05	1.049201829783303686e-05	1.046717671020386975e-05	1.041570054710866294e-05
1.269319278999999915e+04	1.034841211782910349e-05	1.031409316957926821e-05	1.030017633401880751e-05	1.026640757468741406e-05	1.024210015773828174e-05	1.019173089076649134e-05
1.268915133000000060e+04	1.012580563306808546e-05	1.009222492565593491e-05	1.007860745755473606e-05	1.004556510385194674e-05	1.002178056795732409e-05	9.972494803008154085e-06
1.268511256999999932e+04	9.907906192164721705e-06	9.875048115389127411e-06	9.861723684582270673e-06	9.829392376564030501e-06	9.806119665334169414e-06	9.757894491612608765e-06
1.268107652000000053e+04	9.694617013856439343e-06	9.662466278476728026e-06	9.649428684953463239e-06	9.617793378490655656e-06	9.595021662865613939e-06	9.547834640644213200e-06
1.267704317000000083e+04	9.485842202356987407e-06	9.454383837156404827e-06	9.441627009869323027e-06	9.410672973758306734e-06	9.388391649928045152e-06	9.342220806236999374e-06
1.267301251000000047e+04	9.281487820467326140e-06	9.250707165757671662e-06	9.238225159988754491e-06	9.207937969560125473e-06	9.186136654363982127e-06	9.140960473458015594e-06
1.266898454999999922e+04	9.081462833323226461e-06	9.051345531319699190e-06	9.039132524777172443e-06	9.009498052424922565e-06	8.988166576534307181e-06	8.943963985766012077e-06
1.266495927999999913e+04	8.885677043588140030e-06	8.856209035631802581e-06	8.844259327323805998e-06	8.815263739772316993e-06	8.794392145723437939e-06	8.751142511466748717e-06
1.266093670000000020e+04	8.694042571190796346e-06	8.665210090063715965e-06	8.653518097181980931e-06	8.625147847924356299e-06	8.604726384675195330e-06	8.562409501046453844e-06
1.265691681000000062e+04	8.506473306080327673e-06	8.478262870135570150e-06	8.466823125675043658e-06	8.439064949197219793e-06	8.419084067969914885e-06	8.377680148212584776e-06
1.265289960000000065e+04	8.322884421627931459e-06	8.295282830533283247e-06	8.284089981566149189e-06	8.256930889158847704e-06	8.237381240425068905e-06	8.196870910662874395e-06
1.264888507000000027e+04	8.143193273401755215e-06	8.116187600902802677e-06	8.105236405643798984e-06	8.078663678281620668e-06	8.059536106636797656e-06	8.019900395252226849e-06
1.264487321999999949e+04	7.967318884772432464e-06	7.940896473161538374e-06	7.930181798725051038e-06	7.904182981624135012e-06	7.885468521869948348e-06	7.846688851386484281e-06
1.264086404000000039e+04	7.795181489584609018e-06	7.769329945686564230e-06	7.758846766458748562e-06	7.733409665126766267e-06	7.715099539427866160e-06	7.677157720618196725e-06
1.263685754000000088e+04	7.626703792558776159e-06	7.601410979536505469e-06	7.591154373852380933e-06	7.566267046025629503e-06	7.548352658105781304e-06	7.511230877965201096e-06
1.263285370999999941e+04	7.461809220218420423e-06	7.437063255179240351e-06	7.427028404351990803e-06	7.402679157640004506e-06	7.385152091086651464e-06	7.348832909319796124e-06
1.262885253999999986e+04	7.300422774392935452e-06	7.276212023164285419e-06	7.266394209366743310e-06	7.242571596111791198e-06	7.225423610675806279e-06	7.189889952029103576e-06
1.262485404000000017e+04	7.142471782272203498e-06	7.118784851689936848e-06	7.109179454827372314e-06	7.085872264516380476e-06	7.069095290650024378e-06	7.034330433593362991e-06
1.262085820000000058e+04	6.987884253137938460e-06	6.964709988784269305e-06	6.955312485577094986e-06	6.932509742615854032e-06	6.916095879870607281e-06	6.882083453277364902e-06
1.261686503000000084e+04	6.836590429926126994e-06	6.813917908722055194e-06	6.804723869701944165e-06	6.782414826126289071e-06	6.766356337906213056e-06	6.733080310181296288e-06
1.261287449999999990e+04	6.688520478584103287e-06	6.666339009044732202e-06	6.657344098658155047e-06	6.635518234385194276e-06	6.619807548127769396e-06	6.587252227582343667e-06
1.260888664000000063e+04	6.543608209627429428e-06	6.521907319775304664e-06	6.513107291482213137e-06	6.491754302417432951e-06	6.476384001032824468e-06	6.444534018144949606e-06
1.260490142000000014e+04	6.401786597084521855e-06	6.380556037223718373e-06	6.371946734622472916e-06	6.351056535389351868e-06	6.336019359225234119e-06	6.304859670711337427e-06
1.260091885000000002e+04	6.262991423629892578e-06	6.242221157031560993e-06	6.233798510081787202e-06	6.213361224856669256e-06	6.198650065100988416e-06	6.168165940245219624e-06
1.259693893000000025e+04	6.127159418338895693e-06	6.106839618102666382e-06	6.098599641852508391e-06	6.078605601276323334e-06	6.064213497734296717e-06	6.034390513782070583e-06
1.259296166000000085e+04	5.994228598086343056e-06	5.974349642869534374e-06	5.966288435723786720e-06	5.946728172699724051e-06	5.932648310768920283e-06	5.903472346658757589e-06
1.258898702000000048e+04	5.864137594461140936e-06	5.844690066440151660e-06	5.836803809333572918e-06	5.817668057021161285e-06	5.803893766247597970e-06	5.775350999619098526e-06
1.258501502000000073e+04	5.736827281937639251e-06	5.717801959369758396e-06	5.710086912750775840e-06	5.691366597246935626e-06	5.677891346056759719e-06	5.649968242333713091e-06
1.258104565999999977e+04	5.612239409732356062e-06	5.593627264054812259e-06	5.586079766709144720e-06	5.567766004193744602e-06	5.554583397838545631e-06	5.527266705971259891e-06
1.257707892999999967e+04	5.490316611503262071e-06	5.472108804400106016e-06	5.464725272261342427e-06	5.446809366111105713e-06	5.433913144590450581e-06	5.407189892750874219e-06
1.257311483000000044e+04	5.371003009157940432e-06	5.353190887624490633e-06	5.345967811772648585e-06	5.328441247704721993e-06	5.315825282270400882e-06	5.289682770608300429e-06
1.256915336000000025e+04	5.254243865999051441e-06	5.236818958556626791e-06	5.229752903683175519e-06	5.212607346030549132e-06	5.200265636505547661e-06	5.174691431592946488e-06
