Wavenumber	20°C	30°C	40°C	50°C	60°C	70°C
1.297027822000000015e+04	4.352957973678746209e-05	5.626446151512881595e-05	7.615276659178939493e-05	8.842151199679110023e-05	2.057503547328808872e-04	5.820933600271848210e-04
1.296604915000000074e+04	4.261978992728355717e-05	5.511435829143311756e-05	7.464704518360832514e-05	8.670004629129033356e-05	2.021370644229991817e-04	5.732767304086188462e-04
1.296182296999999926e+04	4.172857791472044375e-05	5.398720803249230476e-05	7.317037106878003820e-05	8.501127139546408857e-05	1.985854997428838312e-04	5.645894540503320529e-04
1.295759968999999910e+04	4.085557783923343336e-05	5.288256955502757748e-05	7.172220544094180773e-05	8.335459081149070189e-05	1.950946540033460664e-04	5.560297391196171663e-04
1.295337930000000051e+04	4.000042666310731375e-05	5.180000462014436725e-05	7.030201225562975769e-05	8.172941066511732564e-05	1.916635196698700814e-04	5.475957766778858553e-04
1.294916179000000011e+04	3.916276838238404173e-05	5.073908327189644810e-05	6.890926524374236216e-05	8.013514773540034717e-05	1.882911053420679309e-04	5.392857823529936118e-04
1.294494715999999971e+04	3.834225582268564660e-05	4.969938612923019276e-05	6.754345095019397547e-05	7.857123294731580541e-05	1.849764433067086150e-04	5.310980153154493512e-04
1.294073542000000089e+04	3.753855031899158804e-05	4.868050400128774095e-05	6.620406826530721698e-05	7.703711085308127284e-05	1.817185886524249109e-04	5.230307766132064268e-04
1.293652655000000050e+04	3.675131400174099823e-05	4.768202812183014992e-05	6.489061561002188621e-05	7.553222496478876247e-05	1.785165882396390021e-04	5.150823325581959733e-04
1.293232056000000011e+04	3.598022112762542450e-05	4.670356452811858422e-05	6.360260986229783399e-05	7.405603944421582140e-05	1.753695268921083474e-04	5.072510293781860944e-04
1.292811743999999999e+04	3.522494851430992181e-05	4.574472194619485729e-05	6.233957045043642738e-05	7.260802089211555906e-05	1.722764888177298528e-04	4.995351978390694071e-04
1.292391718000000037e+04	3.448517927450215053e-05	4.480511653773659595e-05	6.110102561505048255e-05	7.118764553098286979e-05	1.692365729770776398e-04	4.919331915270080740e-04
1.291971980000000076e+04	3.376060782429180917e-05	4.388437828012152329e-05	5.988652085187008613e-05	6.979440890337111332e-05	1.662489140324607470e-04	4.844434397066087260e-04
1.291552527000000009e+04	3.305092585700285100e-05	4.298213315968872947e-05	5.869559545280373611e-05	6.842779897472913754e-05	1.633126248368812214e-04	4.770643035408838055e-04
1.291133360999999968e+04	3.235583949836797504e-05	4.209802498459638484e-05	5.752781130068016061e-05	6.708732917633009095e-05	1.604268674123730473e-04	4.697942542787173804e-04
1.290714480000000003e+04	3.167505388314643662e-05	4.123169579234051770e-05	5.638272703550029460e-05	6.577250877383884764e-05	1.575907894416746701e-04	4.626317140221069255e-04
1.290295885000000089e+04	3.100828474317024377e-05	4.038280059924451301e-05	5.525991755328822554e-05	6.448286525733393194e-05	1.548035725529743666e-04	4.555751775076268711e-04
1.289877575000000070e+04	3.035525009356404924e-05	3.955099683600723153e-05	5.415896006877983249e-05	6.321792835084400787e-05	1.520643979802807969e-04	4.486231257383708235e-04
1.289459549999999945e+04	2.971567499047361599e-05	3.873595041492434727e-05	5.307944215681942264e-05	6.197723925621537785e-05	1.493724666239790318e-04	4.417740769108466988e-04
1.289041808999999921e+04	2.908928830620082477e-05	3.793733163453654318e-05	5.202095635291704501e-05	6.076034445950621442e-05	1.467269857545798147e-04	4.350265529155332152e-04
1.288624352999999974e+04	2.847582714453166772e-05	3.715482082055429766e-05	5.098310764936974082e-05	5.956680435827562222e-05	1.441271878746646078e-04	4.283791276653623847e-04
1.288207179999999971e+04	2.787502932041105195e-05	3.638809874732995195e-05	4.996550081590729988e-05	5.839617869211906597e-05	1.415722991265611595e-04	4.218303466568373958e-04
1.287790291000000070e+04	2.728664208245512918e-05	3.563685777552719832e-05	4.896775519138945178e-05	5.724804356273376771e-05	1.390615764747200130e-04	4.153788222740720129e-04
1.287373686000000089e+04	2.671041611347160126e-05	3.490079421146020309e-05	4.798949457084328123e-05	5.612197981391005411e-05	1.365942825127700955e-04	4.090231696383050345e-04
1.286957363000000078e+04	2.614610424068434543e-05	3.417960666507960122e-05	4.703034503149882334e-05	5.501757053261730336e-05	1.341696800167016220e-04	4.027619925531880380e-04
1.286541323999999986e+04	2.559346950506433349e-05	3.347300637275463540e-05	4.608994867907783205e-05	5.393441688536313995e-05	1.317870668059450978e-04	3.965939737189132686e-04
1.286125567000000046e+04	2.505227422772637273e-05	3.278070323501982588e-05	4.516794509722883992e-05	5.287211676712808939e-05	1.294457289735716969e-04	3.905177541813994622e-04
1.285710092000000077e+04	2.452228802763789682e-05	3.210241607453480979e-05	4.426398500995569393e-05	5.183028054243940075e-05	1.271449755569015790e-04	3.845320231214415397e-04
1.285294899000000078e+04	2.400328499890453908e-05	3.143786903969809763e-05	4.337772551774721338e-05	5.080852556926743343e-05	1.248841266249535974e-04	3.786354873423219297e-04
1.284879988000000048e+04	2.349504362793906171e-05	3.078679150875868133e-05	4.250882998725160939e-05	4.980647608022427863e-05	1.226625131138219112e-04	3.728268710537284251e-04
1.284465358000000015e+04	2.299734552386207889e-05	3.014891647231126927e-05	4.165696590779076493e-05	4.882376071775178803e-05	1.204794714434525508e-04	3.671049019566076420e-04
1.284051008999999976e+04	2.250997778656339056e-05	2.952398357675506155e-05	4.082180897010871619e-05	4.786001724610776641e-05	1.183343540607835492e-04	3.614683390204965065e-04
1.283636940999999933e+04	2.203273166545939167e-05	2.891173741680378586e-05	4.000304080638420791e-05	4.691488995411912516e-05	1.162265237906992988e-04	3.559159579705832273e-04
1.283223154000000068e+04	2.156540248235200627e-05	2.831192744598868424e-05	3.920034888695385675e-05	4.598802954382361259e-05	1.141553536803374794e-04	3.504465510809169821e-04
1.282809646000000066e+04	2.110778736473197290e-05	2.772430507467298994e-05	3.841342264896734435e-05	4.507908866594580118e-05	1.121202170850968508e-04	3.450589010986391484e-04
1.282396419000000060e+04	2.065969183225434004e-05	2.714863213627862650e-05	3.764196484883066080e-05	4.418773503956594526e-05	1.101205171253301970e-04	3.397518593948003931e-04
1.281983472000000074e+04	2.022092192000465838e-05	2.658467078345408269e-05	3.688567805034459387e-05	4.331363585442045069e-05	1.081556518757883584e-04	3.345242540876582462e-04
1.281570802999999978e+04	1.979128649446039551e-05	2.603218646562773263e-05	3.614426861742518310e-05	4.245646238479206381e-05	1.062250247092591412e-04	3.293749173703518370e-04
1.281158414000000084e+04	1.937060233141003909e-05	2.549095446939328362e-05	3.541745550966766737e-05	4.161590016752174712e-05	1.043280673330659972e-04	3.243027472321020400e-04
1.280746304000000055e+04	1.895868670521965916e-05	2.496075039885941891e-05	3.470495752532388735e-05	4.079163426184729695e-05	1.024642066974948814e-04	3.193066194643781174e-04
1.280334471999999914e+04	1.855536053679841181e-05	2.444135422928412130e-05	3.400649875022780986e-05	3.998335555327756839e-05	1.006328792373509977e-04	3.143854256969979763e-04
1.279922919000000002e+04	1.816045022236073786e-05	2.393255267231661715e-05	3.332181175667243479e-05	3.919076446435474325e-05	9.883353939068849369e-05	3.095380965713985457e-04
1.279511643000000004e+04	1.777378271891236309e-05	2.343413285379915555e-05	3.265062911292467891e-05	3.841356113450765391e-05	9.706563740952142499e-05	3.047635422247179206e-04
1.279100645000000077e+04	1.739519123661134676e-05	2.294588965568442998e-05	3.199269327696663832e-05	3.765145687966269932e-05	9.532864545534370658e-05	3.000607227703238939e-04
1.278689925000000039e+04	1.702451131792067027e-05	2.246762067267804507e-05	3.134774982430495817e-05	3.690416635985332668e-05	9.362203990435800851e-05	2.954286008339621506e-04
1.278279480999999942e+04	1.666157999438640279e-05	2.199912512817504411e-05	3.071554599220865901e-05	3.617140589505465112e-05	9.194529752416084087e-05	2.908661311652186365e-04
1.277869314999999915e+04	1.630624104785870863e-05	2.154021067279958279e-05	3.009583986610535851e-05	3.545290411858305232e-05	9.029791992075990813e-05	2.863723273075489181e-04
1.277459425000000010e+04	1.595833787498368320e-05	2.109068418082920220e-05	2.948838797300021251e-05	3.474838760344710049e-05	8.867940072419085910e-05	2.819461724838991123e-04
1.277049811000000045e+04	1.561771871450057223e-05	2.065035850568774272e-05	2.889295441133977888e-05	3.405759145107491355e-05	8.708924990061821692e-05	2.775866859491177871e-04
1.276640473999999995e+04	1.528423560924780798e-05	2.021905114979823773e-05	2.830930907384382898e-05	3.338025724029764174e-05	8.552698917269071859e-05	2.732929108380133688e-04
1.276231411999999909e+04	1.495774110762221356e-05	1.979658000487356817e-05	2.773722189449963018e-05	3.271612635622566349e-05	8.399213669685422613e-05	2.690638721902712275e-04
1.275822624999999971e+04	1.463809232157902587e-05	1.938276860591121485e-05	2.717646996794425600e-05	3.206494825702710280e-05	8.248422618329745199e-05	2.648986296007573363e-04
1.275414113999999972e+04	1.432514994999672241e-05	1.897744487790332320e-05	2.662683587154527742e-05	3.142647853565069441e-05	8.100280254259075450e-05	2.607962655819267726e-04
1.275005877999999939e+04	1.401877591953309621e-05	1.858043808704604535e-05	2.608810354316395337e-05	3.080047413715961808e-05	7.954741086047017367e-05	2.567558552031246836e-04
1.274597916000000077e+04	1.371883494148081175e-05	1.819158086129745886e-05	2.556006102792312155e-05	3.018669655254347365e-05	7.811760384062677661e-05	2.527764867345419606e-04
1.274190228999999999e+04	1.342519588270225628e-05	1.781071097557922580e-05	2.504250291662881136e-05	2.958491466006237094e-05	7.671294851327804581e-05	2.488572805531285865e-04
1.273782814999999937e+04	1.313772807490452065e-05	1.743766657209446980e-05	2.453522386418751055e-05	2.899489719550681294e-05	7.533300874371155710e-05	2.449973405566005513e-04
1.273375676000000021e+04	1.285630626999719561e-05	1.707229259493340154e-05	2.403802734645069857e-05	2.841642294043865310e-05	7.397736909436745554e-05	2.411958209522577093e-04
1.272968809999999939e+04	1.258080494505093669e-05	1.671443340571547725e-05	2.355071562946868486e-05	2.784926906062484806e-05	7.264560761511927719e-05	2.374518502987513181e-04
1.272562217000000055e+04	1.231110247227335895e-05	1.636393820125368141e-05	2.307309714797826475e-05	2.729321969351713312e-05	7.133731599740175959e-05	2.337645880533463266e-04
1.272155897000000004e+04	1.204707964610701954e-05	1.602065910831085356e-05	2.260498392559356386e-05	2.674806295304769764e-05	7.005209263654397014e-05	2.301332053335057462e-04
1.271749849999999969e+04	1.178861963692828433e-05	1.568445112906864905e-05	2.214619151055912449e-05	2.621359085970992545e-05	6.878954252777892209e-05	2.265568847670602253e-04
1.271344074999999975e+04	1.153560732846684013e-05	1.535517128422027810e-05	2.169653781519063681e-05	2.568959799276978437e-05	6.754927413331645637e-05	2.230348117275019121e-04
1.270938572999999997e+04	1.128793114973344178e-05	1.503268100240773582e-05	2.125584638824452061e-05	2.517588530820146877e-05	6.633090847560006947e-05	2.195662002874536193e-04
1.270533342000000084e+04	1.104547994435272024e-05	1.471684205029608220e-05	2.082394086492634722e-05	2.467225367483148350e-05	6.513406388137323077e-05	2.161502499823005888e-04
1.270128383000000031e+04	1.080814659192437895e-05	1.440752125307685260e-05	2.040065142700595323e-05	2.417851140945409270e-05	6.395837390985845182e-05	2.127861969878290624e-04
1.269723695000000043e+04	1.057582494206459948e-05	1.410458650663049278e-05	1.998580936074814969e-05	2.369446793655361104e-05	6.280347235748918414e-05	2.094732715130633125e-04
1.269319278999999915e+04	1.034841211782910349e-05	1.380790978462745436e-05	1.957925118095980377e-05	2.321993860312988973e-05	6.166900477759454781e-05	2.062107308932975645e-04
1.268915133000000060e+04	1.012580563306808546e-05	1.351736338384430402e-05	1.918081349653071702e-05	2.275473869118899324e-05	6.055461423572355297e-05	2.029978188110687879e-04
1.268511256999999932e+04	9.907906192164721705e-06	1.323282358066828459e-05	1.879033802830795216e-05	2.229868927791870000e-05	5.945995536010125832e-05	1.998338057843370504e-04
1.268107652000000053e+04	9.694617013856439343e-06	1.295416975595560147e-05	1.840767042285401718e-05	2.185161585766294681e-05	5.838469113524460442e-05	1.967179802026112784e-04
1.267704317000000083e+04	9.485842202356987407e-06	1.268128227181212650e-05	1.803265734545006155e-05	2.141334494993449495e-05	5.732848479831814578e-05	1.936496249802509035e-04
1.267301251000000047e+04	9.281487820467326140e-06	1.241404387654914288e-05	1.766514841452622445e-05	2.098370636173878303e-05	5.629100530543426059e-05	1.906280334255936511e-04
1.266898454999999922e+04	9.081462833323226461e-06	1.215234094443501576e-05	1.730499791689360195e-05	2.056253519789236927e-05	5.527193225365871650e-05	1.876525237613430378e-04
1.266495927999999913e+04	8.885677043588140030e-06	1.189606077995689613e-05	1.695206110858997267e-05	2.014966754043141925e-05	5.427094549771827302e-05	1.847224090066963069e-04
1.266093670000000020e+04	8.694042571190796346e-06	1.164509355740234058e-05	1.660619689038756233e-05	1.974494358043550596e-05	5.328773276403061897e-05	1.818370192824684856e-04
1.265691681000000062e+04	8.506473306080327673e-06	1.139933160959106304e-05	1.626726683760572762e-05	1.934820648772308071e-05	5.232198697134839491e-05	1.789956941342746798e-04
1.265289960000000065e+04	8.322884421627931459e-06	1.115866879408254556e-05	1.593513433279778702e-05	1.895930139886707892e-05	5.137340380785150704e-05	1.761977754952566140e-04
1.264888507000000027e+04	8.143193273401755215e-06	1.092300167493887440e-05	1.560966620305121683e-05	1.857807733743078858e-05	5.044168645262452056e-05	1.734426216946486396e-04
1.264487321999999949e+04	7.967318884772432464e-06	1.069222885319896152e-05	1.529073180483437970e-05	1.820438614677057898e-05	4.952654303083068996e-05	1.707296001113497714e-04
1.264086404000000039e+04	7.795181489584609018e-06	1.046625037036075835e-05	1.497820220599050875e-05	1.783808153467926079e-05	4.862768431276068656e-05	1.680580804403370722e-04
1.263685754000000088e+04	7.626703792558776159e-06	1.024496936678897583e-05	1.467195248617804474e-05	1.747902177298874966e-05	4.774483038094849344e-05	1.654274546121686296e-04
1.263285370999999941e+04	7.461809220218420423e-06	1.002828978939512509e-05	1.437185857355591784e-05	1.712706599337853106e-05	4.687770158470709034e-05	1.628371100194808165e-04
1.262885253999999986e+04	7.300422774392935452e-06	9.816117515075992441e-06	1.407779880378352509e-05	1.678207601714061376e-05	4.602602306062125937e-05	1.602864430132929234e-04
1.262485404000000017e+04	7.142471782272203498e-06	9.608361341331161546e-06	1.378965530141005695e-05	1.644391798002884636e-05	4.518952880050349777e-05	1.577748712459844666e-04
1.262085820000000058e+04	6.987884253137938460e-06	9.404930829496813060e-06	1.350731099731762657e-05	1.611245883637181831e-05	4.436795306312508720e-05	1.553018080570120593e-04
1.261686503000000084e+04	6.836590429926126994e-06	9.205738349046383416e-06	1.323065247042346816e-05	1.578756969715822567e-05	4.356103867225417242e-05	1.528666874905071056e-04
1.261287449999999990e+04	6.688520478584103287e-06	9.010696039194115921e-06	1.295956573463383135e-05	1.546912088596827565e-05	4.276852478293949002e-05	1.504689274980555822e-04
1.260888664000000063e+04	6.543608209627429428e-06	8.819720713262523977e-06	1.269394305918128215e-05	1.515698995267237293e-05	4.199016684482007392e-05	1.481079903628082517e-04
1.260490142000000014e+04	6.401786597084521855e-06	8.632727959491870171e-06	1.243367477565465794e-05	1.485105205211669162e-05	4.122571269800294849e-05	1.457833104805852215e-04
1.260091885000000002e+04	6.262991423629892578e-06	8.449636946941958596e-06	1.217865596601581210e-05	1.455118780482370135e-05	4.047492219394000553e-05	1.434943538972482360e-04
1.259693893000000025e+04	6.127159418338895693e-06	8.270367975065822110e-06	1.192878306141007523e-05	1.425727930379650050e-05	3.973755728523623709e-05	1.412405883835403993e-04
