Wavenumber	40C-20C	45C-20C	45C-40C	50C-20C	50C-40C	50C-45C
1.375782428000000073e+04	5.439139744024673855e-04	8.606173996493552119e-04	3.167034252468878264e-04	1.176851354511004996e-03	6.329373801085376103e-04	3.162339548616497839e-04
1.375303883999999925e+04	5.365529116079393451e-04	8.490927997708477143e-04	3.125398881629083692e-04	1.161295540026214840e-03	6.247426284182754953e-04	3.122027402553671262e-04
1.374825689000000057e+04	5.292800947486659725e-04	8.377046374681259081e-04	3.084245427194599355e-04	1.145921410875184836e-03	6.166413161265188632e-04	3.082167734070589277e-04
1.374347841999999946e+04	5.220946596901617290e-04	8.264516036845513149e-04	3.043569439943895859e-04	1.130727250863162482e-03	6.086325911730007532e-04	3.042756471786111673e-04
1.373870342999999957e+04	5.149957622087677524e-04	8.153324197264239653e-04	3.003366575176562130e-04	1.115711384238709126e-03	6.007156220299413735e-04	3.003789645122851605e-04
1.373393190999999933e+04	5.079825479540546647e-04	8.043457902355494529e-04	2.963632422814947882e-04	1.100872112196023440e-03	5.928895642419687757e-04	2.965263219604739875e-04
1.372916386000000057e+04	5.010541822210814490e-04	7.934904498359532030e-04	2.924362676148717539e-04	1.086207775868892195e-03	5.851535936478107457e-04	2.927173260329389917e-04
1.372439926999999989e+04	4.942098205878242643e-04	7.827651171492179972e-04	2.885552965613937329e-04	1.071716694221143363e-03	5.775068736333190990e-04	2.889515770719253661e-04
1.371963813999999911e+04	4.874486380124236264e-04	7.721685403971074307e-04	2.847199023846838043e-04	1.057397225650803449e-03	5.699485876383798225e-04	2.852286852536960182e-04
1.371488047999999981e+04	4.807698280479253978e-04	7.616994962005062611e-04	2.809296681525808633e-04	1.043247766392329558e-03	5.624779383444041599e-04	2.815482701918232966e-04
1.371012625999999909e+04	4.741725330950556476e-04	7.513566802547159539e-04	2.771841471596603063e-04	1.029266602746384740e-03	5.550940696513290921e-04	2.779099224916687857e-04
1.370537550000000010e+04	4.676559703727105506e-04	7.411389048088787724e-04	2.734829344361682218e-04	1.015452177996300663e-03	5.477962076235901121e-04	2.743132731874218903e-04
1.370062817999999970e+04	4.612193066501771646e-04	7.310449022998328616e-04	2.698255956496556970e-04	1.001802826978393087e-03	5.405835203282159229e-04	2.707579246785602259e-04
1.369588429999999971e+04	4.548617413756578937e-04	7.210734556909010554e-04	2.662117143152431618e-04	9.883169522763599144e-04	5.334552109007020208e-04	2.672434965854588590e-04
1.369114386999999988e+04	4.485824919635591872e-04	7.112233754347739578e-04	2.626408834712147707e-04	9.749929931066776689e-04	5.264105011431184818e-04	2.637696176719037111e-04
1.368640685999999914e+04	4.423807279810960079e-04	7.014933962374799749e-04	2.591126682563839670e-04	9.618292856626866304e-04	5.194485576815906225e-04	2.603358894252066555e-04
1.368167329000000063e+04	4.362556900033387301e-04	6.918823635218597501e-04	2.556266735185210200e-04	9.488243153518544602e-04	5.125686253485157301e-04	2.569419518299947101e-04
1.367694314999999915e+04	4.302065841313353501e-04	6.823890679629254774e-04	2.521824838315901273e-04	9.359764929629671437e-04	5.057699088316317936e-04	2.535874250000416663e-04
1.367221643000000040e+04	4.242326219757667615e-04	6.730123082158126404e-04	2.487796862400458789e-04	9.232842395115129636e-04	4.990516175357462021e-04	2.502719312957003232e-04
1.366749313000000075e+04	4.183330330851343579e-04	6.637509104386429392e-04	2.454178773535085813e-04	9.107460126742401678e-04	4.924129795891058099e-04	2.469951022355972286e-04
1.366277325000000019e+04	4.125070519546342792e-04	6.546037079193714730e-04	2.420966559647371938e-04	8.983602792252108355e-04	4.858532272705765563e-04	2.437565713058393625e-04
1.365805678000000080e+04	4.067539059235737199e-04	6.455695220797278908e-04	2.388156161561541709e-04	8.861254893088651042e-04	4.793715833852913843e-04	2.405559672291372134e-04
1.365334372000000076e+04	4.010728398788519430e-04	6.366472012715807330e-04	2.355743613927287899e-04	8.740401289738101206e-04	4.729672890949581775e-04	2.373929277022293876e-04
1.364863406000000032e+04	3.954630918710415680e-04	6.278355824968951011e-04	2.323724906258535332e-04	8.621026683330599086e-04	4.666395764620183406e-04	2.342670858361648074e-04
1.364392780999999923e+04	3.899239289358309539e-04	6.191335476832130272e-04	2.292096187473820733e-04	8.503116378022459922e-04	4.603877088664150383e-04	2.311780901190329651e-04
1.363922494999999981e+04	3.844545879041071264e-04	6.105399307127635893e-04	2.260853428086564629e-04	8.386655021394035653e-04	4.542109142352964389e-04	2.281255714266399760e-04
1.363452548999999999e+04	3.790543460356725347e-04	6.020536283974518756e-04	2.229992823617793409e-04	8.271628108150407520e-04	4.481084647793682173e-04	2.251091824175888764e-04
1.362982942000000003e+04	3.737224625303375413e-04	5.936735085952712238e-04	2.199510460649336824e-04	8.158020735037896636e-04	4.420796109734521223e-04	2.221285649085184399e-04
1.362513673000000017e+04	3.684582022095528146e-04	5.853984474209158496e-04	2.169402452113630350e-04	8.045818105022869895e-04	4.361236082927341749e-04	2.191833630813711398e-04
1.362044743000000017e+04	3.632608575495856109e-04	5.772273638975551364e-04	2.139665063479695255e-04	7.935005997291341272e-04	4.302397421795485163e-04	2.162732358315789909e-04
1.361576151000000027e+04	3.581297038188337254e-04	5.691591494444484239e-04	2.110294456256146985e-04	7.825569811185045885e-04	4.244272772996708631e-04	2.133978316740561647e-04
1.361107897000000048e+04	3.530640326731517746e-04	5.611927206963632274e-04	2.081286880232114528e-04	7.717495282430867102e-04	4.186854955699349356e-04	2.105568075467234828e-04
1.360639978999999948e+04	3.480631196348998781e-04	5.533269683702277900e-04	2.052638487353279119e-04	7.610767789503008161e-04	4.130136593154009380e-04	2.077498105800730261e-04
1.360172399000000041e+04	3.431262883529412637e-04	5.455608583431933436e-04	2.024345699902520800e-04	7.505373725099818592e-04	4.074110841570405955e-04	2.049765141667885156e-04
1.359705155000000013e+04	3.382528251040438317e-04	5.378932971833477088e-04	1.996404720793038771e-04	7.401298671607642711e-04	4.018770420567204394e-04	2.022365699774165623e-04
1.359238247000000047e+04	3.334420427909295286e-04	5.303232328204625324e-04	1.968811900295330038e-04	7.298528767132808756e-04	3.964108339223513470e-04	1.995296438928183431e-04
1.358771674999999959e+04	3.286932594429947761e-04	5.228496207408694398e-04	1.941563612978746637e-04	7.197050246878263901e-04	3.910117652448316140e-04	1.968554039469569503e-04
1.358305438999999933e+04	3.240057982214152206e-04	5.154714240030971572e-04	1.914656257816819366e-04	7.096849443382010920e-04	3.856791461167858714e-04	1.942135203351039348e-04
1.357839537000000018e+04	3.193789676834728935e-04	5.081875821739905525e-04	1.888086144905176591e-04	6.997912364562615352e-04	3.804122687727886417e-04	1.916036542822709826e-04
1.357373970000000008e+04	3.148121117401776921e-04	5.009970899769468876e-04	1.861849782367691955e-04	6.900225761941553102e-04	3.752104644539776181e-04	1.890254862172084226e-04
1.356908738000000085e+04	3.103045693204338571e-04	4.938989338117473222e-04	1.835943644913134651e-04	6.803776268606692972e-04	3.700730575402354401e-04	1.864786930489219750e-04
1.356443839999999909e+04	3.058556749775638095e-04	4.868920927052602975e-04	1.810364177276964880e-04	6.708550411968810167e-04	3.649993662193172072e-04	1.839629484916207192e-04
1.355979275000000052e+04	3.014647688694736078e-04	4.799755540292504263e-04	1.785107851597768185e-04	6.614534827276379167e-04	3.599887138581643088e-04	1.814779286983874904e-04
1.355515042999999969e+04	2.971312060227953526e-04	4.731483281039856621e-04	1.760171220811903095e-04	6.521716456212994784e-04	3.550404395985041258e-04	1.790233175173138163e-04
1.355051144999999997e+04	2.928543557447678978e-04	4.664094472897282453e-04	1.735550915449603476e-04	6.430082534761798587e-04	3.501538977314119609e-04	1.765988061864516134e-04
1.354587578000000030e+04	2.886335558110022029e-04	4.597578938033740695e-04	1.711243379923718666e-04	6.339619611612880897e-04	3.453284053502858868e-04	1.742040673579140202e-04
1.354124344999999994e+04	2.844682040824453480e-04	4.531927440934622412e-04	1.687245400110168932e-04	6.250315511556045131e-04	3.405633470731591651e-04	1.718388070621422719e-04
1.353661441999999988e+04	2.803576404082689082e-04	4.467129827327807196e-04	1.663553423245118113e-04	6.162156804321819881e-04	3.358580400239130799e-04	1.695026976994012686e-04
1.353198871999999938e+04	2.763012725116708451e-04	4.403177008374624651e-04	1.640164283257916199e-04	6.075131503657520311e-04	3.312118778540811860e-04	1.671954495282895661e-04
1.352736631999999918e+04	2.722984602546552708e-04	4.340059136377577911e-04	1.617074533831025203e-04	5.989226585462695956e-04	3.266241982916143248e-04	1.649167449085118045e-04
1.352274724000000060e+04	2.683486123729610009e-04	4.277767129915129897e-04	1.594281006185519888e-04	5.904430063097085724e-04	3.220943939367475715e-04	1.626662933181955827e-04
1.351813145000000077e+04	2.644510998606094390e-04	4.216291308123193892e-04	1.571780309517099503e-04	5.820729128648371000e-04	3.176218130042276610e-04	1.604437820525177107e-04
1.351351896999999917e+04	2.606053414746836152e-04	4.155622739228816273e-04	1.549569324481980120e-04	5.738111988691424253e-04	3.132058573944588101e-04	1.582489249462607980e-04
1.350890978999999970e+04	2.568107356370797918e-04	4.095752166591991750e-04	1.527644810221193833e-04	5.656566402273076853e-04	3.088459045902278936e-04	1.560814235681085103e-04
1.350430390000000079e+04	2.530666862295160614e-04	4.036670415545359856e-04	1.506003553250199242e-04	5.576080234725602856e-04	3.045413372430442241e-04	1.539409819180243000e-04
1.349970129000000088e+04	2.493726025724770333e-04	3.978368393125017053e-04	1.484642367400246720e-04	5.496641457343956353e-04	3.002915431619186020e-04	1.518273064218939299e-04
1.349510197999999946e+04	2.457279230254399895e-04	3.920837460688146852e-04	1.463558230433746957e-04	5.418238655279063783e-04	2.960959425024663888e-04	1.497401194590916931e-04
1.349050595000000067e+04	2.421320590471250913e-04	3.864068551051782346e-04	1.442747960580531433e-04	5.340859824563162859e-04	2.919539234091911946e-04	1.476791273511380512e-04
1.348591320000000087e+04	2.385844432340162398e-04	3.808052926738848126e-04	1.422208494398685729e-04	5.264493405322451030e-04	2.878648972982288633e-04	1.456440478583602904e-04
1.348132372000000032e+04	2.350845055762986954e-04	3.752781805230110844e-04	1.401936749467123889e-04	5.189127771100900989e-04	2.838282715337914035e-04	1.436345965870790145e-04
1.347673752000000059e+04	2.316316963698983149e-04	3.698246720837818991e-04	1.381929757138835842e-04	5.114751722322450180e-04	2.798434758623467031e-04	1.416505001484631189e-04
1.347215458000000035e+04	2.282254483117171539e-04	3.644438926123329996e-04	1.362184443006158457e-04	5.041353670051800006e-04	2.759099186934628467e-04	1.396914743928470010e-04
1.346757490999999936e+04	2.248652216560053816e-04	3.591350105169067997e-04	1.342697888609014180e-04	4.968922608809948384e-04	2.720270392249894567e-04	1.377572503640880387e-04
1.346299849999999969e+04	2.215504667923966654e-04	3.538971782530606850e-04	1.323467114606640196e-04	4.897447310457995985e-04	2.681942642534029331e-04	1.358475527927389135e-04
1.345842534999999953e+04	2.182806464782932653e-04	3.487295674498092427e-04	1.304489209715159774e-04	4.826916803402003450e-04	2.644110338619070797e-04	1.339621128903911024e-04
1.345385546000000068e+04	2.150552283426753006e-04	3.436313570740614576e-04	1.285761287313861570e-04	4.757320211202177487e-04	2.606767927775424480e-04	1.321006640461562910e-04
1.344928881999999976e+04	2.118736779479873629e-04	3.386017224665242202e-04	1.267280445185368573e-04	4.688646602898260051e-04	2.569909823418386422e-04	1.302629378233017849e-04
1.344472542000000067e+04	2.087354660530914502e-04	3.336398468228274046e-04	1.249043807697359544e-04	4.620885149713388311e-04	2.533530489182473809e-04	1.284486681485114265e-04
1.344016527999999926e+04	2.056400888169770372e-04	3.287449531505725838e-04	1.231048643335955466e-04	4.554025561647601756e-04	2.497624673477831384e-04	1.266576030141875918e-04
1.343560836999999992e+04	2.025870132086057623e-04	3.239162179527530611e-04	1.213292047441472989e-04	4.488056908604506445e-04	2.462186776518448823e-04	1.248894729076975834e-04
1.343105470000000059e+04	1.995757382987188859e-04	3.191528681527491351e-04	1.195771298540302492e-04	4.422968944267605834e-04	2.427211561280416974e-04	1.231440262740114483e-04
1.342650425999999970e+04	1.966057545958549099e-04	3.144541167934445801e-04	1.178483621975896702e-04	4.358751227829465807e-04	2.392693681870916708e-04	1.214210059895020006e-04
1.342195706000000064e+04	1.936765704808842596e-04	3.098192048569863239e-04	1.161426343761020642e-04	4.295393695471762209e-04	2.358627990662919612e-04	1.197201646901898970e-04
1.341741308000000026e+04	1.907876797620547925e-04	3.052473499351682175e-04	1.144596701731134250e-04	4.232885958822505150e-04	2.325009161201957225e-04	1.180412459470822975e-04
1.341287233000000015e+04	1.879386003039192196e-04	3.007378073574601060e-04	1.127992070535408864e-04	4.171218140597743491e-04	2.291832137558551296e-04	1.163840067023142431e-04
1.340833479000000079e+04	1.851288358531149735e-04	2.962898097827142813e-04	1.111609739295993078e-04	4.110380048730196485e-04	2.259091690199046751e-04	1.147481950903053672e-04
1.340380047999999988e+04	1.823579197336431027e-04	2.919026363685813907e-04	1.095447166349382880e-04	4.050362122367271648e-04	2.226782925030840622e-04	1.131335758681457741e-04
1.339926936999999998e+04	1.796253592924671860e-04	2.875755248270509424e-04	1.079501655345837564e-04	3.991154228981545543e-04	2.194900636056873683e-04	1.115398980711036119e-04
1.339474148000000059e+04	1.769306969887146294e-04	2.833077681509433557e-04	1.063770711622287262e-04	3.932746987663254985e-04	2.163440017776108691e-04	1.099669306153821429e-04
1.339021680000000015e+04	1.742734617228511047e-04	2.790986375536918911e-04	1.048251758308407864e-04	3.875130714880338370e-04	2.132396097651827324e-04	1.084144339343419460e-04
1.338569532000000072e+04	1.716531872597011447e-04	2.749474116407853641e-04	1.032942243810842193e-04	3.818295823563935560e-04	2.101763950966924113e-04	1.068821707156081919e-04
1.338117704000000049e+04	1.690694178772866375e-04	2.708533853657500430e-04	1.017839674884634055e-04	3.762232945812877681e-04	2.071538767040011306e-04	1.053699092155377251e-04
1.337666194999999971e+04	1.665216967481335133e-04	2.668158516273965862e-04	1.002941548792630729e-04	3.706932680987750695e-04	2.041715713506415562e-04	1.038774164713784833e-04
1.337215005999999994e+04	1.640095828802974761e-04	2.628341281208405812e-04	9.882454524054310515e-05	3.652385963510650893e-04	2.012290134707676132e-04	1.024044682302245081e-04
1.336764135999999962e+04	1.615326285211634845e-04	2.589075215320711166e-04	9.737489301090763213e-05	3.598583572500511116e-04	1.983257287288876271e-04	1.009508357179799950e-04
1.336313585000000057e+04	1.590903960225551047e-04	2.550353542699501002e-04	9.594495824739499544e-05	3.545516497967177768e-04	1.954612537741626721e-04	9.951629552676767663e-05
1.335863351999999941e+04	1.566824468239548995e-04	2.512169470060310631e-04	9.453450018207616365e-05	3.493175701620371883e-04	1.926351233380822888e-04	9.810062315600612520e-05
1.335413436000000002e+04	1.543083470247663723e-04	2.474516275102379851e-04	9.314328048547161273e-05	3.441552237950359569e-04	1.898468767702695846e-04	9.670359628479797184e-05
1.334963839000000007e+04	1.519676828646610066e-04	2.437387552127517269e-04	9.177107234809072029e-05	3.390637591130501592e-04	1.870960762483891526e-04	9.532500390029843233e-05
1.334514559000000008e+04	1.496600239378342726e-04	2.400776628625318982e-04	9.041763892469762559e-05	3.340422875129393440e-04	1.843822635751050714e-04	9.396462465040744585e-05
1.334065596000000005e+04	1.473849547546366486e-04	2.364677065892894364e-04	8.908275183465278781e-05	3.290899520143144609e-04	1.817049972596778123e-04	9.262224542502502447e-05
1.333616949000000022e+04	1.451420591262630902e-04	2.329082411371847508e-04	8.776618201092166059e-05	3.242058933013211965e-04	1.790638341750581063e-04	9.129765216413644573e-05
1.333168619000000035e+04	1.429309351695459565e-04	2.293986436805714240e-04	8.646770851102546750e-05	3.193892824045308594e-04	1.764583472349849028e-04	8.999063872395943534e-05
1.332720605000000069e+04	1.407511752825187459e-04	2.259382820491256634e-04	8.518710676660691756e-05	3.146392771062806511e-04	1.738881018237619053e-04	8.870099505715498770e-05
1.332272905999999966e+04	1.386023763140411657e-04	2.225265308671928329e-04	8.392415455315166721e-05	3.099550440843130733e-04	1.713526677702719076e-04	8.742851321712024042e-05
1.331825523000000067e+04	1.364841489349091948e-04	2.191627864402788525e-04	8.267863750536965772e-05	3.053357793618728926e-04	1.688516304269636979e-04	8.617299292159404014e-05
1.331378455000000031e+04	1.343960984112972375e-04	2.158464362318458459e-04	8.145033782054860848e-05	3.007806664049171466e-04	1.663845679936199091e-04	8.493423017307130066e-05
1.330931701000000066e+04	1.323378343676862739e-04	2.125768743645706747e-04	8.023903999688440083e-05	2.962888974034270885e-04	1.639510630357408146e-04	8.371202303885641374e-05
1.330485261999999966e+04	1.303089797796480793e-04	2.093535159127415230e-04	7.904453613309344370e-05	2.918596929176566824e-04	1.615507131380086031e-04	8.250617700491515941e-05
1.330039135999999962e+04	1.283091480649190029e-04	2.061757605121018722e-04	7.786661244718286927e-05	2.874922518844862281e-04	1.591831038195672251e-04	8.131649137238435585e-05
1.329593325000000004e+04	1.263379747139464033e-04	2.030430426194575785e-04	7.670506790551117520e-05	2.831858206885332790e-04	1.568478459745868757e-04	8.014277806907570047e-05
1.329147825999999986e+04	1.243950770670505129e-04	1.999547675989731162e-04	7.555969053192260329e-05	2.789396053203751710e-04	1.545445282533246581e-04	7.898483772140205486e-05
1.328702641000000040e+04	1.224800985035103679e-04	1.969103819537785117e-04	7.443028345026814381e-05	2.747528679258184696e-04	1.522727694223081018e-04	7.784248597203995796e-05
1.328257768000000033e+04	1.205926690082663065e-04	1.939093106523528303e-04	7.331664164408652380e-05	2.706248406428431673e-04	1.500321716345768609e-04	7.671552999049033707e-05
1.327813207999999941e+04	1.187324354048176970e-04	1.909510051926177339e-04	7.221856978780003683e-05	2.665547917004642566e-04	1.478223562956465596e-04	7.560378650784652273e-05
1.327368959999999970e+04	1.168990399645645150e-04	1.880349095963397999e-04	7.113586963177528488e-05	2.625419786530392829e-04	1.456429386884747950e-04	7.450706905669951009e-05
1.326925022999999965e+04	1.150921290347559046e-04	1.851604741280963716e-04	7.006834509334046706e-05	2.585856672500444747e-04	1.434935382152885972e-04	7.342519312194813012e-05
1.326481398000000081e+04	1.133113609766788052e-04	1.823271679300015062e-04	6.901580695332270102e-05	2.546851488367287948e-04	1.413737878600499626e-04	7.235798090672726154e-05
1.326038083000000006e+04	1.115563859244603716e-04	1.795344468227766605e-04	6.797806089831628885e-05	2.508396960362991148e-04	1.392833101118387431e-04	7.130524921352245429e-05
1.325595080000000053e+04	1.098268737181959528e-04	1.767817977547572869e-04	6.695492403656133412e-05	2.470486239504176293e-04	1.372217502322217036e-04	7.026682619566036953e-05
1.325152385999999933e+04	1.081224783798454946e-04	1.740686822726386553e-04	6.594620389279316069e-05	2.433112123212270218e-04	1.351887339413815271e-04	6.924253004858836645e-05
1.324710002999999961e+04	1.064428771267519219e-04	1.713945986175798822e-04	6.495172149082796033e-05	2.396267910573436524e-04	1.331839139305917305e-04	6.823219243976377021e-05
1.324267929999999978e+04	1.047877392720111323e-04	1.687590322279923440e-04	6.397129295598121164e-05	2.359946720632902228e-04	1.312069327912790905e-04	6.723563983529787886e-05
1.323826166000000012e+04	1.031567379839170857e-04	1.661614744574182155e-04	6.300473647350112978e-05	2.324141750207778061e-04	1.292574370368607204e-04	6.625270056335959062e-05
1.323384711000000061e+04	1.015495538667987921e-04	1.636014282821914576e-04	6.205187441539266550e-05	2.288846352636341494e-04	1.273350813968353572e-04	6.528320698144269175e-05
1.322943564999999944e+04	9.996587110997165481e-05	1.610784021737457136e-04	6.111253106377405884e-05	2.254053953402066987e-04	1.254395242302350439e-04	6.432699316646098503e-05
1.322502727000000050e+04	9.840537394491304319e-05	1.585919044560576020e-04	6.018653051114455877e-05	2.219757972342810480e-04	1.235704232893680048e-04	6.338389277822344603e-05
1.322062197000000015e+04	9.686775379484088367e-05	1.561414546990299961e-04	5.927370090418911238e-05	2.185951980810700774e-04	1.217274442862291937e-04	6.245374338204008136e-05
1.321621975000000020e+04	9.535270558068994866e-05	1.537265778377923430e-04	5.837387225710239432e-05	2.152629620647239202e-04	1.199102564840339715e-04	6.153638422693157722e-05
1.321182061000000067e+04	9.385992769326545189e-05	1.513468041313002679e-04	5.748687643803481601e-05	2.119784603655952093e-04	1.181185326723297574e-04	6.063165623429494144e-05
1.320742453000000023e+04	9.238911532113299970e-05	1.490016585260018277e-04	5.661254320486882805e-05	2.087410564799290771e-04	1.163519411587960774e-04	5.973939795392724933e-05
1.320303153000000020e+04	9.093998054235849482e-05	1.466906926933525133e-04	5.575071215099401852e-05	2.055501504496397346e-04	1.146101699072812397e-04	5.885945775628722123e-05
1.319864158999999927e+04	8.951222552802524349e-05	1.444134423069885081e-04	5.490121677896326463e-05	2.024051198892536736e-04	1.128928943612284301e-04	5.799167758226516549e-05
1.319425470999999925e+04	8.810556253947422864e-05	1.421694589312656710e-04	5.406389639179144235e-05	1.993053640131363282e-04	1.111998014736620996e-04	5.713590508187065724e-05
1.318987089000000014e+04	8.671970716171234711e-05	1.399582992359342938e-04	5.323859207422194668e-05	1.962502887525500008e-04	1.095305815908376537e-04	5.629198951661570699e-05
1.318549013000000014e+04	8.535437827570101525e-05	1.377795249547422566e-04	5.242514667904124136e-05	1.932393067027667511e-04	1.078849284270657358e-04	5.545978174802449444e-05
1.318111240999999973e+04	8.400929192921833578e-05	1.356326931049781472e-04	5.162340117575981140e-05	1.902718236067701811e-04	1.062625316775518453e-04	5.463913050179203387e-05
1.317673775000000023e+04	8.268417978643389219e-05	1.335173854360313607e-04	5.083320564959746849e-05	1.873472790638092318e-04	1.046630992773753396e-04	5.382989362777787111e-05
1.317236613000000034e+04	8.137876451712243941e-05	1.314331691520643987e-04	5.005440463494195929e-05	1.844650922422884907e-04	1.030863277251660513e-04	5.303192309022409200e-05
1.316799755999999979e+04	8.009278108151219092e-05	1.293796308901693393e-04	4.928684980865714839e-05	1.816247088572212336e-04	1.015319277757090427e-04	5.224507796705189430e-05
1.316363201999999910e+04	7.882595878143370031e-05	1.273563480662386646e-04	4.853038928480496428e-05	1.788255615500113755e-04	9.999960276857767518e-05	5.146921348377271090e-05
1.315926951999999983e+04	7.757803889437626704e-05	1.253629170368258537e-04	4.778487814244958666e-05	1.760671088452292097e-04	9.848906995085294266e-05	5.070419180840335599e-05
1.315491006000000016e+04	7.634876282951045048e-05	1.233989341893763144e-04	4.705017135986586389e-05	1.733488090008203353e-04	9.700004617130988482e-05	4.994987481144402093e-05
1.315055362000000059e+04	7.513786954599824372e-05	1.214639918150987581e-04	4.632612226910051440e-05	1.706701142909885832e-04	9.553224474499033949e-05	4.920612247588982508e-05
1.314620021000000088e+04	7.394510952102119664e-05	1.195577004299466621e-04	4.561259090892546544e-05	1.680305019078351468e-04	9.408539238681395012e-05	4.847280147788848468e-05
1.314184982999999920e+04	7.277023340334168051e-05	1.176796706500307177e-04	4.490943724668903722e-05	1.654294488810253180e-04	9.265921547768363751e-05	4.774977823099460028e-05
1.313750245999999970e+04	7.161298954078308622e-05	1.158295092370136058e-04	4.421651969623051955e-05	1.628664265960895984e-04	9.125343705530651215e-05	4.703691735907599260e-05
1.313315812000000005e+04	7.047313996151466906e-05	1.140068446503266430e-04	4.353370468881197393e-05	1.603409361947358291e-04	8.986779623322116006e-05	4.633409154440918613e-05
1.312881677999999920e+04	6.935043648190731777e-05	1.122112888500853708e-04	4.286085236817805300e-05	1.578524556616257737e-04	8.850201917971845596e-05	4.564116681154040296e-05
1.312447846000000027e+04	6.824464691772191209e-05	1.104424792123033137e-04	4.219783229458140160e-05	1.554004979062529126e-04	8.715585098853100053e-05	4.495801869394959894e-05
1.312014314999999988e+04	6.715553417933659117e-05	1.087000451017153984e-04	4.154451092237880722e-05	1.529845644463954100e-04	8.582903026705881880e-05	4.428451934468001158e-05
1.311581084000000010e+04	6.608286416851987335e-05	1.069836205005780723e-04	4.090075633205819900e-05	1.506041629089941662e-04	8.452129874047430635e-05	4.362054240841610735e-05
1.311148152999999911e+04	6.502640816963656896e-05	1.052928478385823616e-04	4.026643966894579265e-05	1.482588123477421500e-04	8.323240417810556747e-05	4.296596450915977482e-05
1.310715522000000055e+04	6.398594025588038919e-05	1.036273738466485868e-04	3.964143359076819761e-05	1.459480375001021100e-04	8.196209724422172079e-05	4.232066365345352318e-05
1.310283191000000079e+04	6.296123726299391547e-05	1.019868495172624259e-04	3.902561225426851043e-05	1.436713687362173688e-04	8.071013147322345332e-05	4.168451921895494289e-05
1.309851159000000007e+04	6.195207644425154237e-05	1.003709263515804889e-04	3.841884990732894649e-05	1.414283368529480165e-04	7.947626040869646053e-05	4.105741050136751404e-05
1.309419426000000021e+04	6.095824018298689724e-05	9.877926390649722512e-05	3.782102372351032788e-05	1.392184835514702216e-04	7.826024336848332432e-05	4.043921964497299644e-05
1.308987990999999965e+04	5.997951129214721397e-05	9.721152227048578500e-05	3.723201097833857103e-05	1.370413509971963326e-04	7.706183970504910507e-05	3.982982872671053404e-05
1.308556854999999996e+04	5.901567980991273869e-05	9.566737295095679679e-05	3.665169314104405811e-05	1.348964969424570914e-04	7.588081713254433915e-05	3.922912399150028104e-05
1.308126016999999956e+04	5.806653389878399800e-05	9.414648429862854692e-05	3.607995039984454892e-05	1.327834744891298504e-04	7.471694059034585242e-05	3.863699019050130350e-05
1.307695476000000053e+04	5.713186445324277218e-05	9.264852888864576739e-05	3.551666443540299522e-05	1.307018423394524966e-04	7.356997788620972447e-05	3.805331345080672925e-05
1.307265233000000080e+04	5.621146931705634886e-05	9.117319028371554486e-05	3.496172096665919600e-05	1.286511742017175028e-04	7.243970488466115396e-05	3.747798391800195796e-05
1.306835287000000062e+04	5.530514457328566176e-05	8.972014907725034242e-05	3.441500450396468066e-05	1.266310393989704018e-04	7.132589482568475357e-05	3.691089032172007291e-05
1.306405637999999999e+04	5.441269101514943196e-05	8.828909326650954080e-05	3.387640225136010885e-05	1.246410172883412651e-04	7.022832627319181963e-05	3.635192402183171079e-05
1.305976284999999916e+04	5.353390990237813811e-05	8.687971145138605081e-05	3.334580154900791270e-05	1.226806878093431290e-04	6.914677790696499094e-05	3.580097635795707824e-05
1.305547227999999996e+04	5.266860708903338645e-05	8.549169945565074607e-05	3.282309236661735963e-05	1.207496406951441743e-04	6.808103360611078786e-05	3.525794123949342824e-05
1.305118468000000030e+04	5.181659284767772160e-05	8.412476005003749751e-05	3.230816720235977590e-05	1.188474750962721741e-04	6.703088224859445250e-05	3.472271504623467659e-05
1.304690001999999913e+04	5.097767198225697206e-05	8.277858709047231924e-05	3.180091510821534719e-05	1.169737775092729676e-04	6.599610552701599552e-05	3.419519041880064833e-05
1.304261832999999933e+04	5.015166352850541638e-05	8.145289712961844241e-05	3.130123360111302603e-05	1.151281657744509423e-04	6.497650224594552588e-05	3.367526864483249985e-05
1.303833957999999984e+04	4.933837723125488091e-05	8.014739167345345317e-05	3.080901444219857226e-05	1.133102365457127567e-04	6.397185931445787581e-05	3.316284487225930355e-05
1.303406377000000066e+04	4.853763109632773000e-05	7.886178534889629640e-05	3.032415425256856640e-05	1.115196045014335026e-04	6.298197340510577262e-05	3.265781915253720621e-05
1.302979090999999971e+04	4.774924728041510431e-05	7.759579931378907168e-05	2.984655203337396737e-05	1.097558931812761144e-04	6.200664590086101013e-05	3.216009386748704276e-05
1.302552099000000089e+04	4.697304651881221169e-05	7.634915231126417035e-05	2.937610579245195867e-05	1.080187225275189023e-04	6.104567600870669064e-05	3.166957021625473197e-05
1.302125401000000056e+04	4.620885370524863969e-05	7.512156963055950610e-05	2.891271592531086641e-05	1.063077213699548562e-04	6.009886766470621654e-05	3.118615173939535013e-05
1.301698996000000079e+04	4.545649423028528461e-05	7.391277722827320268e-05	2.845628299798791806e-05	1.046225192376360846e-04	5.916602500735080000e-05	3.070974200936288194e-05
1.301272883999999976e+04	4.471579753830284972e-05	7.272250744429762694e-05	2.800670990599477721e-05	1.029627543292646141e-04	5.824695679096176441e-05	3.024024688496698720e-05
