Wavenumber	40C-20C	45C-20C	45C-40C	50C-20C	50C-40C	50C-45C
1.360172399000000041e+04	-4.699999999999999317e-04	2.329999999999999606e-03	2.799999999999999538e-03	3.830000000000000938e-03	4.300000000000000870e-03	1.500000000000001332e-03
1.359705155000000013e+04	-1.599999999999995523e-04	1.950000000000000344e-03	2.109999999999999896e-03	4.080000000000001160e-03	4.240000000000000713e-03	2.130000000000000816e-03
1.359238247000000047e+04	1.599999999999995523e-04	1.539999999999999702e-03	1.380000000000000150e-03	4.220000000000000660e-03	4.060000000000001108e-03	2.680000000000000958e-03
1.358771674999999959e+04	4.699999999999999317e-04	1.109999999999999876e-03	6.399999999999999439e-04	4.220000000000000660e-03	3.750000000000000729e-03	3.110000000000000785e-03
1.358305438999999933e+04	7.200000000000001538e-04	6.399999999999999439e-04	-8.000000000000020983e-05	4.060000000000000241e-03	3.340000000000000087e-03	3.420000000000000297e-03
1.357839537000000018e+04	8.700000000000001135e-04	1.400000000000003672e-04	-7.299999999999997463e-04	3.769999999999999914e-03	2.899999999999999800e-03	3.629999999999999546e-03
1.357373970000000008e+04	9.300000000000002709e-04	-3.400000000000000244e-04	-1.270000000000000295e-03	3.400000000000000244e-03	2.469999999999999973e-03	3.740000000000000269e-03
1.356908738000000085e+04	8.899999999999992986e-04	-7.400000000000002062e-04	-1.629999999999999505e-03	2.999999999999999195e-03	2.109999999999999896e-03	3.739999999999999401e-03
1.356443839999999909e+04	7.999999999999994962e-04	-9.900000000000004283e-04	-1.789999999999999925e-03	2.660000000000000038e-03	1.860000000000000542e-03	3.650000000000000466e-03
1.355979275000000052e+04	6.800000000000000488e-04	-1.040000000000000126e-03	-1.720000000000000175e-03	2.409999999999999816e-03	1.729999999999999767e-03	3.449999999999999942e-03
1.355515042999999969e+04	5.799999999999997866e-04	-8.500000000000000611e-04	-1.429999999999999848e-03	2.309999999999999554e-03	1.729999999999999767e-03	3.159999999999999615e-03
1.355051144999999997e+04	5.500000000000001416e-04	-4.200000000000002343e-04	-9.700000000000003758e-04	2.369999999999999711e-03	1.819999999999999570e-03	2.789999999999999945e-03
1.354587578000000030e+04	5.899999999999993791e-04	2.100000000000001171e-04	-3.799999999999992620e-04	2.570000000000000236e-03	1.980000000000000857e-03	2.360000000000000119e-03
1.354124344999999994e+04	7.199999999999992864e-04	9.599999999999999159e-04	2.400000000000006295e-04	2.869999999999999288e-03	2.150000000000000001e-03	1.909999999999999372e-03
1.353661441999999988e+04	9.100000000000002184e-04	1.729999999999999767e-03	8.199999999999995487e-04	3.210000000000000180e-03	2.299999999999999961e-03	1.480000000000000412e-03
1.353198871999999938e+04	1.109999999999999876e-03	2.380000000000000171e-03	1.270000000000000295e-03	3.520000000000000559e-03	2.410000000000000683e-03	1.140000000000000388e-03
1.352736631999999918e+04	1.269999999999999428e-03	2.850000000000000103e-03	1.580000000000000675e-03	3.739999999999999401e-03	2.469999999999999973e-03	8.899999999999992986e-04
1.352274724000000060e+04	1.329999999999999585e-03	3.040000000000000167e-03	1.710000000000000582e-03	3.809999999999999151e-03	2.479999999999999566e-03	7.699999999999989839e-04
1.351813145000000077e+04	1.259999999999999835e-03	2.990000000000000470e-03	1.730000000000000634e-03	3.749999999999999861e-03	2.490000000000000026e-03	7.599999999999993913e-04
1.351351896999999917e+04	1.039999999999999258e-03	2.719999999999999328e-03	1.680000000000000070e-03	3.530000000000000152e-03	2.490000000000000893e-03	8.100000000000008235e-04
1.350890978999999970e+04	6.899999999999996414e-04	2.320000000000000014e-03	1.630000000000000372e-03	3.199999999999998852e-03	2.509999999999999211e-03	8.799999999999988387e-04
1.350430390000000079e+04	2.399999999999997621e-04	1.890000000000000187e-03	1.650000000000000425e-03	2.800000000000000405e-03	2.560000000000000643e-03	9.100000000000002184e-04
1.349970129000000088e+04	-2.500000000000002220e-04	1.509999999999999190e-03	1.759999999999999412e-03	2.379999999999999304e-03	2.629999999999999526e-03	8.700000000000001135e-04
1.349510197999999946e+04	-6.999999999999992339e-04	1.280000000000000755e-03	1.979999999999999989e-03	1.980000000000000857e-03	2.680000000000000090e-03	7.000000000000001013e-04
1.349050595000000067e+04	-1.050000000000000586e-03	1.199999999999999678e-03	2.250000000000000264e-03	1.639999999999999097e-03	2.689999999999999683e-03	4.399999999999994194e-04
1.348591320000000087e+04	-1.250000000000000243e-03	1.280000000000000755e-03	2.530000000000000998e-03	1.380000000000000150e-03	2.630000000000000393e-03	9.999999999999939493e-05
1.348132372000000032e+04	-1.279999999999999888e-03	1.459999999999999493e-03	2.739999999999999380e-03	1.220000000000000598e-03	2.500000000000000486e-03	-2.399999999999988948e-04
1.347673752000000059e+04	-1.139999999999999521e-03	1.700000000000000122e-03	2.839999999999999643e-03	1.160000000000000440e-03	2.299999999999999961e-03	-5.399999999999996816e-04
1.347215458000000035e+04	-8.300000000000000086e-04	1.930000000000001159e-03	2.760000000000001168e-03	1.220000000000000598e-03	2.050000000000000606e-03	-7.100000000000005612e-04
1.346757490999999936e+04	-4.499999999999998793e-04	2.080000000000000251e-03	2.530000000000000131e-03	1.370000000000000558e-03	1.820000000000000437e-03	-7.099999999999996939e-04
1.346299849999999969e+04	-1.000000000000045991e-05	2.159999999999999594e-03	2.170000000000000054e-03	1.619999999999999912e-03	1.630000000000000372e-03	-5.399999999999996816e-04
1.345842534999999953e+04	4.000000000000001818e-04	2.140000000000000409e-03	1.740000000000000227e-03	1.920000000000000699e-03	1.520000000000000517e-03	-2.199999999999997097e-04
1.345385546000000068e+04	7.300000000000006137e-04	2.069999999999999792e-03	1.339999999999999178e-03	2.250000000000000264e-03	1.519999999999999650e-03	1.800000000000004721e-04
1.344928881999999976e+04	9.299999999999994035e-04	1.959999999999999937e-03	1.030000000000000533e-03	2.539999999999999723e-03	1.610000000000000320e-03	5.799999999999997866e-04
1.344472542000000067e+04	9.799999999999999684e-04	1.830000000000000029e-03	8.500000000000000611e-04	2.740000000000000248e-03	1.760000000000000279e-03	9.100000000000002184e-04
1.344016527999999926e+04	8.799999999999997061e-04	1.720000000000000175e-03	8.400000000000004685e-04	2.800000000000000405e-03	1.920000000000000699e-03	1.080000000000000231e-03
1.343560836999999992e+04	6.300000000000003514e-04	1.610000000000000320e-03	9.799999999999999684e-04	2.680000000000000090e-03	2.049999999999999739e-03	1.069999999999999771e-03
1.343105470000000059e+04	2.399999999999997621e-04	1.490000000000000005e-03	1.250000000000000243e-03	2.369999999999999711e-03	2.129999999999999949e-03	8.799999999999997061e-04
1.342650425999999970e+04	-2.300000000000001696e-04	1.349999999999999638e-03	1.579999999999999807e-03	1.919999999999999832e-03	2.150000000000000001e-03	5.700000000000001940e-04
1.342195706000000064e+04	-7.399999999999997725e-04	1.190000000000000085e-03	1.929999999999999858e-03	1.390000000000000610e-03	2.130000000000000383e-03	2.000000000000005246e-04
1.341741308000000026e+04	-1.249999999999999375e-03	1.000000000000000021e-03	2.249999999999999396e-03	8.400000000000004685e-04	2.089999999999999844e-03	-1.599999999999995523e-04
1.341287233000000015e+04	-1.709999999999999715e-03	8.300000000000000086e-04	2.539999999999999723e-03	4.200000000000002343e-04	2.129999999999999949e-03	-4.099999999999997743e-04
1.340833479000000079e+04	-2.070000000000000225e-03	7.099999999999996939e-04	2.779999999999999919e-03	1.700000000000000122e-04	2.240000000000000237e-03	-5.399999999999996816e-04
1.340380047999999988e+04	-2.300000000000000395e-03	6.799999999999991815e-04	2.979999999999999576e-03	1.599999999999995523e-04	2.459999999999999947e-03	-5.199999999999996292e-04
1.339926936999999998e+04	-2.360000000000000119e-03	8.099999999999999561e-04	3.170000000000000075e-03	4.099999999999997743e-04	2.769999999999999893e-03	-4.000000000000001818e-04
1.339474148000000059e+04	-2.249999999999999830e-03	1.110000000000000743e-03	3.360000000000000573e-03	8.700000000000001135e-04	3.119999999999999944e-03	-2.400000000000006295e-04
1.339021680000000015e+04	-1.989999999999999582e-03	1.550000000000000162e-03	3.539999999999999744e-03	1.460000000000000360e-03	3.449999999999999942e-03	-8.999999999999980238e-05
1.338569532000000072e+04	-1.590000000000000267e-03	2.100000000000000304e-03	3.690000000000000571e-03	2.069999999999999792e-03	3.660000000000000059e-03	-3.000000000000051237e-05
1.338117704000000049e+04	-1.119999999999999902e-03	2.690000000000000550e-03	3.810000000000000452e-03	2.619999999999999933e-03	3.739999999999999835e-03	-7.000000000000061728e-05
1.337666194999999971e+04	-6.200000000000003252e-04	3.229999999999999365e-03	3.849999999999999690e-03	3.009999999999999655e-03	3.629999999999999980e-03	-2.199999999999997097e-04
1.337215005999999994e+04	-1.599999999999999860e-04	3.629999999999999980e-03	3.789999999999999966e-03	3.240000000000000258e-03	3.400000000000000244e-03	-3.899999999999997219e-04
1.336764135999999962e+04	1.900000000000000647e-04	3.809999999999999585e-03	3.619999999999999520e-03	3.299999999999999548e-03	3.109999999999999484e-03	-5.100000000000000366e-04
1.336313585000000057e+04	4.299999999999998268e-04	3.759999999999999887e-03	3.330000000000000061e-03	3.269999999999999903e-03	2.840000000000000076e-03	-4.899999999999999842e-04
1.335863351999999941e+04	5.500000000000001416e-04	3.519999999999999692e-03	2.969999999999999550e-03	3.270000000000000337e-03	2.720000000000000195e-03	-2.499999999999993547e-04
1.335413436000000002e+04	5.599999999999997341e-04	3.109999999999999917e-03	2.550000000000000183e-03	3.349999999999999679e-03	2.789999999999999945e-03	2.399999999999997621e-04
1.334963839000000007e+04	5.400000000000001153e-04	2.660000000000000472e-03	2.120000000000000356e-03	3.640000000000000440e-03	3.100000000000000325e-03	9.799999999999999684e-04
1.334514559000000008e+04	5.199999999999996292e-04	2.279999999999999475e-03	1.759999999999999846e-03	4.149999999999999176e-03	3.629999999999999980e-03	1.870000000000000134e-03
1.334065596000000005e+04	5.799999999999997866e-04	2.049999999999999739e-03	1.469999999999999953e-03	4.849999999999999277e-03	4.269999999999999490e-03	2.799999999999999538e-03
1.333616949000000022e+04	7.499999999999997988e-04	2.040000000000000147e-03	1.290000000000000348e-03	5.699999999999999338e-03	4.949999999999999539e-03	3.659999999999999191e-03
1.333168619000000035e+04	1.060000000000000178e-03	2.270000000000000316e-03	1.210000000000000138e-03	6.579999999999999911e-03	5.519999999999999733e-03	4.309999999999999595e-03
1.332720605000000069e+04	1.469999999999999953e-03	2.689999999999999683e-03	1.219999999999999730e-03	7.370000000000000683e-03	5.900000000000000730e-03	4.680000000000000999e-03
1.332272905999999966e+04	1.940000000000000318e-03	3.200000000000000153e-03	1.259999999999999835e-03	7.940000000000000877e-03	6.000000000000000125e-03	4.740000000000000289e-03
1.331825523000000067e+04	2.409999999999999816e-03	3.720000000000000216e-03	1.310000000000000400e-03	8.239999999999999061e-03	5.830000000000000113e-03	4.519999999999999712e-03
1.331378455000000031e+04	2.769999999999999893e-03	4.069999999999999833e-03	1.299999999999999940e-03	8.200000000000000691e-03	5.429999999999999931e-03	4.129999999999999991e-03
1.330931701000000066e+04	2.969999999999999550e-03	4.179999999999999688e-03	1.210000000000000138e-03	7.830000000000000154e-03	4.860000000000000604e-03	3.650000000000000466e-03
1.330485261999999966e+04	2.959999999999999958e-03	3.969999999999999571e-03	1.009999999999999613e-03	7.200000000000000670e-03	4.240000000000000713e-03	3.230000000000001099e-03
1.330039135999999962e+04	2.729999999999999788e-03	3.429999999999999889e-03	7.000000000000001013e-04	6.389999999999999847e-03	3.660000000000000059e-03	2.959999999999999958e-03
1.329593325000000004e+04	2.320000000000000014e-03	2.619999999999999933e-03	2.999999999999999195e-04	5.490000000000000088e-03	3.170000000000000075e-03	2.870000000000000155e-03
1.329147825999999986e+04	1.769999999999999872e-03	1.610000000000000320e-03	-1.599999999999995523e-04	4.590000000000000330e-03	2.820000000000000458e-03	2.980000000000000010e-03
1.328702641000000040e+04	1.200000000000000112e-03	5.600000000000001678e-04	-6.399999999999999439e-04	3.790000000000000400e-03	2.590000000000000288e-03	3.230000000000000232e-03
1.328257768000000033e+04	6.599999999999999964e-04	-4.199999999999998006e-04	-1.079999999999999797e-03	3.109999999999999917e-03	2.449999999999999921e-03	3.529999999999999718e-03
1.327813207999999941e+04	2.399999999999997621e-04	-1.190000000000000519e-03	-1.430000000000000281e-03	2.579999999999999828e-03	2.340000000000000066e-03	3.770000000000000347e-03
1.327368959999999970e+04	-2.000000000000005246e-05	-1.690000000000000096e-03	-1.670000000000000043e-03	2.190000000000000106e-03	2.210000000000000159e-03	3.880000000000000202e-03
1.326925022999999965e+04	-1.200000000000003147e-04	-1.860000000000000108e-03	-1.739999999999999793e-03	1.910000000000000239e-03	2.030000000000000554e-03	3.770000000000000347e-03
1.326481398000000081e+04	-6.000000000000015737e-05	-1.710000000000000148e-03	-1.649999999999999991e-03	1.720000000000000175e-03	1.780000000000000332e-03	3.430000000000000323e-03
1.326038083000000006e+04	1.099999999999998548e-04	-1.289999999999999914e-03	-1.399999999999999769e-03	1.570000000000000215e-03	1.460000000000000360e-03	2.860000000000000129e-03
1.325595080000000053e+04	3.299999999999995645e-04	-6.900000000000005088e-04	-1.020000000000000073e-03	1.439999999999999440e-03	1.109999999999999876e-03	2.129999999999999949e-03
1.325152385999999933e+04	5.599999999999997341e-04	3.000000000000051237e-05	-5.299999999999992217e-04	1.340000000000000045e-03	7.800000000000003111e-04	1.309999999999999533e-03
1.324710002999999961e+04	7.699999999999998512e-04	7.699999999999998512e-04	0.000000000000000000e+00	1.250000000000000243e-03	4.800000000000003916e-04	4.800000000000003916e-04
1.324267929999999978e+04	9.300000000000002709e-04	1.479999999999999545e-03	5.499999999999992742e-04	1.190000000000000085e-03	2.599999999999998146e-04	-2.899999999999994596e-04
1.323826166000000012e+04	1.060000000000000178e-03	2.080000000000000251e-03	1.020000000000000073e-03	1.179999999999999626e-03	1.199999999999994474e-04	-9.000000000000006259e-04
1.323384711000000061e+04	1.180000000000000059e-03	2.569999999999999802e-03	1.389999999999999743e-03	1.240000000000000217e-03	6.000000000000015737e-05	-1.329999999999999585e-03
1.322943564999999944e+04	1.270000000000000295e-03	2.899999999999999800e-03	1.629999999999999505e-03	1.380000000000000150e-03	1.099999999999998548e-04	-1.519999999999999650e-03
1.322502727000000050e+04	1.369999999999999690e-03	3.060000000000000220e-03	1.690000000000000530e-03	1.619999999999999912e-03	2.500000000000002220e-04	-1.440000000000000308e-03
1.322062197000000015e+04	1.479999999999999979e-03	3.050000000000000194e-03	1.570000000000000215e-03	1.959999999999999503e-03	4.799999999999995243e-04	-1.090000000000000691e-03
1.321621975000000020e+04	1.580000000000000241e-03	2.880000000000000181e-03	1.299999999999999940e-03	2.399999999999999790e-03	8.199999999999995487e-04	-4.800000000000003916e-04
1.321182061000000067e+04	1.640000000000000398e-03	2.549999999999999750e-03	9.099999999999993511e-04	2.909999999999999826e-03	1.269999999999999428e-03	3.600000000000000769e-04
1.320742453000000023e+04	1.629999999999999939e-03	2.079999999999999818e-03	4.499999999999998793e-04	3.459999999999999968e-03	1.830000000000000029e-03	1.380000000000000150e-03
1.320303153000000020e+04	1.550000000000000162e-03	1.539999999999999702e-03	-1.000000000000045991e-05	4.020000000000000136e-03	2.469999999999999973e-03	2.480000000000000433e-03
1.319864158999999927e+04	1.380000000000000150e-03	9.599999999999999159e-04	-4.200000000000002343e-04	4.579999999999999870e-03	3.199999999999999720e-03	3.619999999999999954e-03
1.319425470999999925e+04	1.139999999999999954e-03	4.399999999999998530e-04	-7.000000000000001013e-04	5.089999999999999906e-03	3.950000000000000386e-03	4.649999999999999620e-03
1.318987089000000014e+04	8.400000000000000348e-04	2.000000000000005246e-05	-8.199999999999999824e-04	5.539999999999999786e-03	4.700000000000000185e-03	5.520000000000000601e-03
1.318549013000000014e+04	5.400000000000001153e-04	-2.100000000000001171e-04	-7.500000000000002325e-04	5.940000000000000835e-03	5.400000000000000286e-03	6.150000000000000952e-03
1.318111240999999973e+04	2.600000000000002483e-04	-2.399999999999997621e-04	-5.000000000000000104e-04	6.250000000000000347e-03	5.989999999999999665e-03	6.489999999999999242e-03
1.317673775000000023e+04	6.999999999999974992e-05	-4.000000000000010492e-05	-1.099999999999998548e-04	6.519999999999999754e-03	6.449999999999999137e-03	6.559999999999999859e-03
1.317236613000000034e+04	-2.000000000000005246e-05	3.599999999999996432e-04	3.799999999999996957e-04	6.729999999999999004e-03	6.749999999999999056e-03	6.369999999999998927e-03
1.316799755999999979e+04	-1.000000000000002623e-05	9.000000000000001922e-04	9.100000000000002184e-04	6.890000000000000291e-03	6.900000000000000751e-03	5.990000000000000532e-03
1.316363201999999910e+04	1.199999999999998811e-04	1.520000000000000084e-03	1.400000000000000203e-03	7.010000000000000606e-03	6.890000000000000291e-03	5.490000000000000088e-03
1.315926951999999983e+04	3.199999999999999720e-04	2.129999999999999949e-03	1.809999999999999977e-03	7.070000000000000763e-03	6.750000000000000791e-03	4.940000000000000814e-03
1.315491006000000016e+04	5.600000000000001678e-04	2.650000000000000445e-03	2.090000000000000278e-03	7.059999999999999436e-03	6.499999999999998834e-03	4.409999999999998990e-03
1.315055362000000059e+04	7.799999999999998775e-04	3.029999999999999707e-03	2.249999999999999830e-03	6.950000000000000448e-03	6.170000000000000137e-03	3.920000000000000741e-03
1.314620021000000088e+04	9.199999999999998110e-04	3.200000000000000153e-03	2.280000000000000342e-03	6.710000000000000686e-03	5.790000000000000008e-03	3.510000000000000099e-03
1.314184982999999920e+04	9.699999999999999421e-04	3.189999999999999693e-03	2.219999999999999751e-03	6.380000000000000254e-03	5.409999999999999878e-03	3.190000000000000127e-03
1.313750245999999970e+04	9.100000000000002184e-04	3.000000000000000062e-03	2.089999999999999844e-03	5.940000000000000835e-03	5.030000000000000616e-03	2.940000000000000772e-03
1.313315812000000005e+04	7.300000000000001800e-04	2.670000000000000064e-03	1.939999999999999884e-03	5.449999999999999983e-03	4.719999999999999370e-03	2.779999999999999485e-03
1.312881677999999920e+04	4.699999999999999317e-04	2.259999999999999856e-03	1.789999999999999925e-03	4.970000000000000459e-03	4.500000000000000527e-03	2.710000000000000603e-03
1.312447846000000027e+04	1.599999999999999860e-04	1.830000000000000029e-03	1.670000000000000043e-03	4.559999999999999817e-03	4.399999999999999398e-03	2.729999999999999788e-03
1.312014314999999988e+04	-1.300000000000003410e-04	1.429999999999999414e-03	1.559999999999999755e-03	4.279999999999999083e-03	4.409999999999999858e-03	2.850000000000000103e-03
1.311581084000000010e+04	-3.499999999999996170e-04	1.110000000000000309e-03	1.459999999999999926e-03	4.170000000000000095e-03	4.519999999999999712e-03	3.060000000000000220e-03
1.311148152999999911e+04	-4.799999999999999580e-04	9.099999999999997848e-04	1.389999999999999743e-03	4.210000000000000200e-03	4.690000000000000592e-03	3.300000000000000849e-03
1.310715522000000055e+04	-4.699999999999999317e-04	8.400000000000004685e-04	1.310000000000000400e-03	4.389999999999999805e-03	4.859999999999999737e-03	3.549999999999999337e-03
1.310283191000000079e+04	-3.499999999999996170e-04	9.100000000000002184e-04	1.259999999999999835e-03	4.579999999999999870e-03	4.929999999999999487e-03	3.669999999999999651e-03
1.309851159000000007e+04	-1.299999999999999073e-04	1.100000000000000283e-03	1.230000000000000190e-03	4.730000000000000697e-03	4.860000000000000604e-03	3.630000000000000414e-03
1.309419426000000021e+04	1.300000000000003410e-04	1.400000000000000203e-03	1.269999999999999862e-03	4.720000000000000237e-03	4.590000000000000330e-03	3.320000000000000034e-03
1.308987990999999965e+04	3.600000000000000769e-04	1.759999999999999846e-03	1.399999999999999769e-03	4.460000000000000422e-03	4.099999999999999478e-03	2.700000000000000143e-03
1.308556854999999996e+04	5.199999999999996292e-04	2.149999999999999568e-03	1.629999999999999939e-03	3.950000000000000386e-03	3.430000000000000323e-03	1.800000000000000384e-03
1.308126016999999956e+04	5.500000000000001416e-04	2.510000000000000078e-03	1.959999999999999937e-03	3.199999999999999720e-03	2.649999999999999578e-03	6.899999999999996414e-04
1.307695476000000053e+04	4.100000000000002080e-04	2.809999999999999998e-03	2.399999999999999790e-03	2.290000000000000369e-03	1.880000000000000161e-03	-5.199999999999996292e-04
1.307265233000000080e+04	1.299999999999999073e-04	3.020000000000000115e-03	2.890000000000000208e-03	1.369999999999999690e-03	1.239999999999999783e-03	-1.650000000000000425e-03
1.306835287000000062e+04	-2.599999999999998146e-04	3.109999999999999917e-03	3.369999999999999732e-03	5.600000000000001678e-04	8.199999999999999824e-04	-2.549999999999999750e-03
1.306405637999999999e+04	-6.899999999999996414e-04	3.080000000000000272e-03	3.769999999999999914e-03	2.000000000000005246e-05	7.099999999999996939e-04	-3.060000000000000220e-03
1.305976284999999916e+04	-1.100000000000000283e-03	2.919999999999999419e-03	4.019999999999999268e-03	-1.800000000000000384e-04	9.200000000000002447e-04	-3.099999999999999457e-03
1.305547227999999996e+04	-1.409999999999999795e-03	2.689999999999999683e-03	4.099999999999999478e-03	0.000000000000000000e+00	1.409999999999999795e-03	-2.689999999999999683e-03
1.305118468000000030e+04	-1.589999999999999834e-03	2.390000000000000631e-03	3.980000000000000898e-03	5.100000000000000366e-04	2.099999999999999870e-03	-1.880000000000000594e-03
1.304690001999999913e+04	-1.590000000000000267e-03	2.079999999999999384e-03	3.669999999999999651e-03	1.269999999999999428e-03	2.859999999999999695e-03	-8.099999999999999561e-04
1.304261832999999933e+04	-1.440000000000000308e-03	1.799999999999999517e-03	3.239999999999999825e-03	2.109999999999999896e-03	3.550000000000000204e-03	3.100000000000003794e-04
1.303833957999999984e+04	-1.170000000000000033e-03	1.590000000000000267e-03	2.760000000000000300e-03	2.910000000000000260e-03	4.080000000000000293e-03	1.319999999999999993e-03
1.303406377000000066e+04	-8.500000000000000611e-04	1.460000000000000360e-03	2.310000000000000421e-03	3.519999999999999692e-03	4.369999999999999753e-03	2.059999999999999332e-03
1.302979090999999971e+04	-5.200000000000000629e-04	1.439999999999999874e-03	1.959999999999999937e-03	3.869999999999999742e-03	4.389999999999999805e-03	2.429999999999999868e-03
1.302552099000000089e+04	-2.599999999999998146e-04	1.510000000000000057e-03	1.769999999999999872e-03	3.910000000000000281e-03	4.170000000000000095e-03	2.400000000000000223e-03
1.302125401000000056e+04	-9.999999999999982861e-05	1.649999999999999991e-03	1.749999999999999820e-03	3.690000000000000138e-03	3.789999999999999966e-03	2.040000000000000147e-03
1.301698996000000079e+04	-5.999999999999972369e-05	1.799999999999999951e-03	1.859999999999999674e-03	3.269999999999999903e-03	3.329999999999999627e-03	1.469999999999999953e-03
1.301272883999999976e+04	-1.399999999999999335e-04	1.920000000000000265e-03	2.060000000000000199e-03	2.739999999999999814e-03	2.879999999999999748e-03	8.199999999999995487e-04
1.300847064999999930e+04	-2.899999999999998933e-04	1.980000000000000423e-03	2.270000000000000316e-03	2.229999999999999778e-03	2.519999999999999671e-03	2.499999999999993547e-04
1.300421538999999939e+04	-4.899999999999999842e-04	1.940000000000000318e-03	2.430000000000000302e-03	1.779999999999999898e-03	2.269999999999999882e-03	-1.600000000000004197e-04
1.299996305000000029e+04	-6.700000000000000226e-04	1.809999999999999543e-03	2.479999999999999566e-03	1.479999999999999979e-03	2.150000000000000001e-03	-3.299999999999995645e-04
1.299571362000000045e+04	-7.899999999999999037e-04	1.619999999999999912e-03	2.409999999999999816e-03	1.360000000000000098e-03	2.150000000000000001e-03	-2.599999999999998146e-04
1.299146711999999934e+04	-8.400000000000000348e-04	1.389999999999999743e-03	2.229999999999999778e-03	1.389999999999999743e-03	2.229999999999999778e-03	0.000000000000000000e+00
1.298722351999999955e+04	-7.999999999999999299e-04	1.199999999999999678e-03	1.999999999999999608e-03	1.559999999999999755e-03	2.359999999999999685e-03	3.600000000000000769e-04
1.298298284000000058e+04	-6.700000000000000226e-04	1.099999999999999849e-03	1.769999999999999872e-03	1.849999999999999648e-03	2.519999999999999671e-03	7.499999999999997988e-04
1.297874507000000085e+04	-4.599999999999999055e-04	1.139999999999999954e-03	1.599999999999999860e-03	2.220000000000000185e-03	2.680000000000000090e-03	1.080000000000000231e-03
1.297451019000000088e+04	-2.100000000000001171e-04	1.319999999999999559e-03	1.529999999999999676e-03	2.619999999999999499e-03	2.829999999999999617e-03	1.299999999999999940e-03
1.297027822000000015e+04	5.999999999999972369e-05	1.620000000000000346e-03	1.560000000000000622e-03	3.019999999999999681e-03	2.959999999999999958e-03	1.399999999999999335e-03
1.296604915000000074e+04	3.199999999999999720e-04	1.989999999999999582e-03	1.669999999999999610e-03	3.400000000000000244e-03	3.080000000000000272e-03	1.410000000000000663e-03
1.296182296999999926e+04	5.299999999999996554e-04	2.330000000000000040e-03	1.800000000000000384e-03	3.699999999999999730e-03	3.170000000000000075e-03	1.369999999999999690e-03
1.295759968999999910e+04	6.700000000000000226e-04	2.559999999999999776e-03	1.889999999999999753e-03	3.890000000000000228e-03	3.220000000000000206e-03	1.330000000000000453e-03
1.295337930000000051e+04	6.999999999999998845e-04	2.590000000000000288e-03	1.890000000000000620e-03	3.929999999999999466e-03	3.229999999999999798e-03	1.339999999999999178e-03
1.294916179000000011e+04	6.299999999999999177e-04	2.399999999999999790e-03	1.769999999999999872e-03	3.840000000000000097e-03	3.210000000000000180e-03	1.440000000000000308e-03
1.294494715999999971e+04	4.599999999999999055e-04	2.000000000000000042e-03	1.540000000000000136e-03	3.600000000000000335e-03	3.140000000000000430e-03	1.600000000000000294e-03
1.294073542000000089e+04	2.100000000000001171e-04	1.459999999999999926e-03	1.249999999999999809e-03	3.250000000000000284e-03	3.040000000000000167e-03	1.790000000000000358e-03
1.293652655000000050e+04	-9.000000000000001922e-05	8.999999999999999754e-04	9.899999999999999946e-04	2.850000000000000103e-03	2.940000000000000339e-03	1.950000000000000344e-03
1.293232056000000011e+04	-4.299999999999998268e-04	4.400000000000002867e-04	8.700000000000001135e-04	2.429999999999999868e-03	2.859999999999999695e-03	1.989999999999999582e-03
1.292811743999999999e+04	-7.500000000000002325e-04	2.099999999999996834e-04	9.599999999999999159e-04	2.089999999999999410e-03	2.839999999999999643e-03	1.879999999999999727e-03
1.292391718000000037e+04	-1.010000000000000047e-03	2.999999999999999195e-04	1.309999999999999967e-03	1.839999999999999622e-03	2.849999999999999669e-03	1.539999999999999702e-03
1.291971980000000076e+04	-1.229999999999999974e-03	7.000000000000001013e-04	1.930000000000000075e-03	1.710000000000000148e-03	2.939999999999999905e-03	1.010000000000000047e-03
1.291552527000000009e+04	-1.372682999999999976e-03	1.400000000000000203e-03	2.772683000000000179e-03	1.680000000000000070e-03	3.052683000000000046e-03	2.799999999999998671e-04
1.291133360999999968e+04	-1.474702999999999951e-03	2.229999999999999778e-03	3.704702999999999729e-03	1.719999999999999741e-03	3.194702999999999692e-03	-5.100000000000000366e-04
1.290714480000000003e+04	-1.547764000000000084e-03	3.070000000000000246e-03	4.617763999999999897e-03	1.779999999999999898e-03	3.327763999999999982e-03	-1.290000000000000348e-03
1.290295885000000089e+04	-1.624428000000000243e-03	3.740000000000000269e-03	5.364428000000000078e-03	1.819999999999999570e-03	3.444427999999999813e-03	-1.920000000000000699e-03
1.289877575000000070e+04	-1.718598999999999908e-03	4.100000000000000346e-03	5.818598999999999820e-03	1.820000000000000437e-03	3.538599000000000345e-03	-2.279999999999999909e-03
1.289459549999999945e+04	-1.836025000000000244e-03	4.099999999999999478e-03	5.936024999999999288e-03	1.789999999999999925e-03	3.626025000000000168e-03	-2.309999999999999554e-03
1.289041808999999921e+04	-1.984695000000000296e-03	3.690000000000000138e-03	5.674695000000000433e-03	1.749999999999999386e-03	3.734694999999999682e-03	-1.940000000000000752e-03
1.288624352999999974e+04	-2.145105000000000015e-03	2.949999999999999931e-03	5.095104999999999947e-03	1.750000000000000253e-03	3.895105000000000268e-03	-1.199999999999999678e-03
1.288207179999999971e+04	-2.270358000000000098e-03	2.010000000000000502e-03	4.280358000000000600e-03	1.830000000000000029e-03	4.100358000000000128e-03	-1.800000000000004721e-04
