Wavenumber	874.3768121211048-40C-874.3768121211048-20C	874.3768121211048-45C-874.3768121211048-20C	874.3768121211048-45C-874.3768121211048-40C	874.3768121211048-50C-874.3768121211048-20C	874.3768121211048-50C-874.3768121211048-40C	874.3768121211048-50C-874.3768121211048-45C
1.368167329000000063e+04	6.600086840776980390e-04	9.304425689577108805e-04	2.704338848800128415e-04	1.255421846091240527e-03	5.954131620135424876e-04	3.249792771335296461e-04
1.367694314999999915e+04	6.508995496470274672e-04	9.178248018222279984e-04	2.669252521752005312e-04	1.238725835948953488e-03	5.878262863019260206e-04	3.209010341267254894e-04
1.367221643000000040e+04	6.419021757924552127e-04	9.053587410543582729e-04	2.634565652619030602e-04	1.222226122497001993e-03	5.803239467045467805e-04	3.168673814426437203e-04
1.366749313000000075e+04	6.330154603209781766e-04	8.930429325929574273e-04	2.600274722719792507e-04	1.205920883118345027e-03	5.729054227973668506e-04	3.128779505253875999e-04
1.366277325000000019e+04	6.242383067499226047e-04	8.808759292821878063e-04	2.566376225322652017e-04	1.189808302983703762e-03	5.655699962337811578e-04	3.089323737015159561e-04
1.365805678000000080e+04	6.155696061134418272e-04	8.688562656475045266e-04	2.532866595340626994e-04	1.173886541640605701e-03	5.583169355271638736e-04	3.050302759931011742e-04
1.365334372000000076e+04	6.070082742227697354e-04	8.569825095526100150e-04	2.499742353298402796e-04	1.158153801429358297e-03	5.511455272065885619e-04	3.011712918767482823e-04
1.364863406000000032e+04	5.985532149675940050e-04	8.452532113213014064e-04	2.466999963537074014e-04	1.142608260095706509e-03	5.440550451281125043e-04	2.973550487744051028e-04
1.364392780999999923e+04	5.902033743462010377e-04	8.336669786939078682e-04	2.434636043477068305e-04	1.127248170137930402e-03	5.370447957917293645e-04	2.935811914440225340e-04
1.363922494999999981e+04	5.819576512881214411e-04	8.222223531070712004e-04	2.402647018189497594e-04	1.112071694818804121e-03	5.301140435306826802e-04	2.898493417117329208e-04
1.363452548999999999e+04	5.738150041679564335e-04	8.109179574985274884e-04	2.371029533305710549e-04	1.097077104120847049e-03	5.232620999528906150e-04	2.861591466223195601e-04
1.362982942000000003e+04	5.657743626706775684e-04	7.997523740030515471e-04	2.339780113323739787e-04	1.082262612591832146e-03	5.164882499211545779e-04	2.825102385887805993e-04
1.362513673000000017e+04	5.578346635255644614e-04	7.887241935383504723e-04	2.308895300127860109e-04	1.067626445082369519e-03	5.097917815568050581e-04	2.789022515440190472e-04
1.362044743000000017e+04	5.499948837810715932e-04	7.778320620487175121e-04	2.278371782676459189e-04	1.053166898153300125e-03	5.031720143722285318e-04	2.753348361045826129e-04
1.361576151000000027e+04	5.422539731775773966e-04	7.670745865781129812e-04	2.248206134005355846e-04	1.038882215427842752e-03	4.966282422502654639e-04	2.718076288497298793e-04
1.361107897000000048e+04	5.346109048528852525e-04	7.564504057094783651e-04	2.218395008565931126e-04	1.024770681088387446e-03	4.901597762355023018e-04	2.683202753789091892e-04
1.360639978999999948e+04	5.270646263105194457e-04	7.459581214191937258e-04	2.188934951086742801e-04	1.010830529376130927e-03	4.837659030656113728e-04	2.648724079569370927e-04
1.360172399000000041e+04	5.196141564184638502e-04	7.355964339448337703e-04	2.159822775263699202e-04	9.970601237783162894e-04	4.774459673598523309e-04	2.614636898334824107e-04
1.359705155000000013e+04	5.122584564263822854e-04	7.253639624559636958e-04	2.131055060295814103e-04	9.834577187788663688e-04	4.711992623524839750e-04	2.580937563229025646e-04
1.359238247000000047e+04	5.049965265714333358e-04	7.152593793870582178e-04	2.102628528156248820e-04	9.700216383516056806e-04	4.650251117801723448e-04	2.547622589645474629e-04
1.358771674999999959e+04	4.978273736693564731e-04	7.052813653890233851e-04	2.074539917196669119e-04	9.567502161251400551e-04	4.589228424557835820e-04	2.514688507361166701e-04
1.358305438999999933e+04	4.907500111524963279e-04	6.954286093891126272e-04	2.046785982366162993e-04	9.436417954711863714e-04	4.528917843186900435e-04	2.482131860820737442e-04
1.357839537000000018e+04	4.837634292967568986e-04	6.856997671336180315e-04	2.019363378368611329e-04	9.306946743343061986e-04	4.469312450375493000e-04	2.449949072006881671e-04
1.357373970000000008e+04	4.768666706835856519e-04	6.760935662633932785e-04	1.992268955798076266e-04	9.179072450567102000e-04	4.410405743731245481e-04	2.418136787933169215e-04
1.356908738000000085e+04	4.700587693288735876e-04	6.666087215845830586e-04	1.965499522557094710e-04	9.052778816682743174e-04	4.352191123394007297e-04	2.386691600836912588e-04
1.356443839999999909e+04	4.633387516187028113e-04	6.572439363530372704e-04	1.939051847343344591e-04	8.928049415674764108e-04	4.294661899487735995e-04	2.355610052144391404e-04
1.355979275000000052e+04	4.567056514064030603e-04	6.479979233028500653e-04	1.912922718964470050e-04	8.804867935131372369e-04	4.237811421067341766e-04	2.324888702102871716e-04
1.355515042999999969e+04	4.501585240364920247e-04	6.388694242106422250e-04	1.887109001741502003e-04	8.683218437108979363e-04	4.181633196744059117e-04	2.294524195002557113e-04
1.355051144999999997e+04	4.436964454891954889e-04	6.298572087358222981e-04	1.861607632466268092e-04	8.563085343140189884e-04	4.126120888248234995e-04	2.264513255781966904e-04
1.354587578000000030e+04	4.373184431825574009e-04	6.209599779101464441e-04	1.836415347275890432e-04	8.444452147661535204e-04	4.071267715835961195e-04	2.234852368560070763e-04
1.354124344999999994e+04	4.310236344317881340e-04	6.121765572696053273e-04	1.811529228378171933e-04	8.327303992918561482e-04	4.017067648600680142e-04	2.205538420222508209e-04
1.353661441999999988e+04	4.248110480153520930e-04	6.035056479378739843e-04	1.786945999225218913e-04	8.211624349915723400e-04	3.963513869762202470e-04	2.176567870536983557e-04
1.353198871999999938e+04	4.186798144407745132e-04	5.949460921196574482e-04	1.762662776788829350e-04	8.097398559502766609e-04	3.910600415095021477e-04	2.147937638306192127e-04
1.352736631999999918e+04	4.126289910522747042e-04	5.864966290240944662e-04	1.738676379718197620e-04	7.984610576405456409e-04	3.858320665882709367e-04	2.119644286164511747e-04
1.352274724000000060e+04	4.066577082655622403e-04	5.781560990123428383e-04	1.714983907467805980e-04	7.873245693458485149e-04	3.806668610802862746e-04	2.091684703335056766e-04
1.351813145000000077e+04	4.007650386585420547e-04	5.699232608026834433e-04	1.691582221441413885e-04	7.763288101675703580e-04	3.755637715090283033e-04	2.064055493648869147e-04
1.351351896999999917e+04	3.949501262565729368e-04	5.617969720603912046e-04	1.668468458038182677e-04	7.654723301628520334e-04	3.705222039062790965e-04	2.036753581024608288e-04
1.350890978999999970e+04	3.892120836007933885e-04	5.537760456197365769e-04	1.645639620189431884e-04	7.547536183588539642e-04	3.655415347580605757e-04	2.009775727391173872e-04
1.350430390000000079e+04	3.835500307634384263e-04	5.458593039814448261e-04	1.623092732180063998e-04	7.441711755204657433e-04	3.606211447570273169e-04	1.983118715390209171e-04
1.349970129000000088e+04	3.779630953362347152e-04	5.380455793053180334e-04	1.600824839690833182e-04	7.337235141519480490e-04	3.557604188157133338e-04	1.956779348466300156e-04
1.349510197999999946e+04	3.724504481473029857e-04	5.303337633911272414e-04	1.578833152438242557e-04	7.234092253655432288e-04	3.509587772182402431e-04	1.930754619744159874e-04
1.349050595000000067e+04	3.670112186743731920e-04	5.227226893750391368e-04	1.557114707006659448e-04	7.132268206932230884e-04	3.462156020188498964e-04	1.905041313181839516e-04
1.348591320000000087e+04	3.616445677177386464e-04	5.152112333805132765e-04	1.535666656627746301e-04	7.031748680201490177e-04	3.415303003024103713e-04	1.879636346396357412e-04
1.348132372000000032e+04	3.563496515047349803e-04	5.077982643095048983e-04	1.514486128047699181e-04	6.932519244403502045e-04	3.369022729356152242e-04	1.854536601308453062e-04
1.347673752000000059e+04	3.511256563695898478e-04	5.004826924008054295e-04	1.493570360312155816e-04	6.834566012638871322e-04	3.323309448942972843e-04	1.829739088630817027e-04
1.347215458000000035e+04	3.459717414239866975e-04	4.932633889659060033e-04	1.472916475419193058e-04	6.737874565717167589e-04	3.278157151477300614e-04	1.805240676058107556e-04
1.346757490999999936e+04	3.408871068939859630e-04	4.861392820946690372e-04	1.452521752006830742e-04	6.642431233730154878e-04	3.233560164790295248e-04	1.781038412783464506e-04
1.346299849999999969e+04	3.358709375161286889e-04	4.791092773865881149e-04	1.432383398704594260e-04	6.548222034628137624e-04	3.189512659466850735e-04	1.757129260762256475e-04
1.345842534999999953e+04	3.309224361930391406e-04	4.721723051037356568e-04	1.412498689106965162e-04	6.455233305896083745e-04	3.146008943965692339e-04	1.733510254858727177e-04
1.345385546000000068e+04	3.260408126669591062e-04	4.653273043153406934e-04	1.392864916483815873e-04	6.363451492327389797e-04	3.103043365657798735e-04	1.710178449173982863e-04
1.344928881999999976e+04	3.212252730330775533e-04	4.585732081956260921e-04	1.373479351625485389e-04	6.272862948908476460e-04	3.060610218577700927e-04	1.687130866952215539e-04
1.344472542000000067e+04	3.164750307450874467e-04	4.519089594546783556e-04	1.354339287095909089e-04	6.183454147695692385e-04	3.018703840244817919e-04	1.664364553148908830e-04
1.344016527999999926e+04	3.117893372145567128e-04	4.453335532929227221e-04	1.335442160783660093e-04	6.095212254463556155e-04	2.977318882317988484e-04	1.641876721534328391e-04
1.343560836999999992e+04	3.071673991898647661e-04	4.388459214790960345e-04	1.316785222892312684e-04	6.008123573305371688e-04	2.936449581406724027e-04	1.619664358514411344e-04
1.343105470000000059e+04	3.026084715501175301e-04	4.324450625661836224e-04	1.298365910160660924e-04	5.922175294099968779e-04	2.896090578598793479e-04	1.597724668438132555e-04
1.342650425999999970e+04	2.981117957619934013e-04	4.261299555330869257e-04	1.280181597710935244e-04	5.837354333641116798e-04	2.856236376021182785e-04	1.576054778310247541e-04
1.342195706000000064e+04	2.936766399132637474e-04	4.198996160005548720e-04	1.262229760872911246e-04	5.753648090584534544e-04	2.816881691451897070e-04	1.554651930578985824e-04
1.341741308000000026e+04	2.893022496011473299e-04	4.137530272584384475e-04	1.244507776572911176e-04	5.671043519023624170e-04	2.778021023012150871e-04	1.533513246439239695e-04
1.341287233000000015e+04	2.849879064337395369e-04	4.076892224544050275e-04	1.227013160206654905e-04	5.589528232822532812e-04	2.739649168485137985e-04	1.512636008278483079e-04
1.340833479000000079e+04	2.807328702383872195e-04	4.017072033978868117e-04	1.209743331594995922e-04	5.509089414529973932e-04	2.701760712146101737e-04	1.492017380551105814e-04
1.340380047999999988e+04	2.765364452420941395e-04	3.958060335931681351e-04	1.192695883510739956e-04	5.429715066246822586e-04	2.664350613825881191e-04	1.471654730315141235e-04
1.339926936999999998e+04	2.723978959516641109e-04	3.899847199779225078e-04	1.175868240262583969e-04	5.351392419379052707e-04	2.627413459862412140e-04	1.451545219599828171e-04
1.339474148000000059e+04	2.683165396815545426e-04	3.842423430472333319e-04	1.159258033656787893e-04	5.274109684988788262e-04	2.590944288173242837e-04	1.431686254516454943e-04
1.339021680000000015e+04	2.642916728536061593e-04	3.785779532114838162e-04	1.142862803578776568e-04	5.197854659702912539e-04	2.554937931166851488e-04	1.412075127588074920e-04
1.338569532000000072e+04	2.603225989078666110e-04	3.729906100491986215e-04	1.126680111413320105e-04	5.122615253728519599e-04	2.519389264649852947e-04	1.392709153236532842e-04
1.338117704000000049e+04	2.564086368702736562e-04	3.674793943814892000e-04	1.110707575112155438e-04	5.048379653634681510e-04	2.484293284931944406e-04	1.373585709819788968e-04
1.337666194999999971e+04	2.525491037632896516e-04	3.620433835195741067e-04	1.094942797562844551e-04	4.975135989145709238e-04	2.449644951512812722e-04	1.354702153949968171e-04
1.337215005999999994e+04	2.487433402793704364e-04	3.566816874313478709e-04	1.079383471519774346e-04	4.902872820524697625e-04	2.415439417730992720e-04	1.336055946211218374e-04
1.336764135999999962e+04	2.449906765595881355e-04	3.513934005498814319e-04	1.064027239902932964e-04	4.831578489358076198e-04	2.381671723762194843e-04	1.317644483859261879e-04
1.336313585000000057e+04	2.412904577519791325e-04	3.461776377809833291e-04	1.048871800290041966e-04	4.761241603842767929e-04	2.348337026322976605e-04	1.299465226032934639e-04
1.335863351999999941e+04	2.376420273298737555e-04	3.410335110035650095e-04	1.033914836736912540e-04	4.691850722085261606e-04	2.315430448786524051e-04	1.281515612049611511e-04
1.335413436000000002e+04	2.340447355424055045e-04	3.359601409819950148e-04	1.019154054395895103e-04	4.623394512743480558e-04	2.282947157319425513e-04	1.263793102923530410e-04
1.334963839000000007e+04	2.304979628808040328e-04	3.309566904831379858e-04	1.004587276023339529e-04	4.555862202191885996e-04	2.250882573383845668e-04	1.246295297360506139e-04
1.334514559000000008e+04	2.270010643472842324e-04	3.260222856774564392e-04	9.902122133017220683e-05	4.489242513962421076e-04	2.219231870489578751e-04	1.229019657187856683e-04
1.334065596000000005e+04	2.235534172864173130e-04	3.211560836080460638e-04	9.760266632162875079e-05	4.423524579270911804e-04	2.187990406406738675e-04	1.211963743190451167e-04
1.333616949000000022e+04	2.201543977313285779e-04	3.163572388289541382e-04	9.620284109762556029e-05	4.358697486819207369e-04	2.157153509505921590e-04	1.195125098529665987e-04
1.333168619000000035e+04	2.168034031504014131e-04	3.116249355260965149e-04	9.482153237569510180e-05	4.294750716796667768e-04	2.126716685292653636e-04	1.178501361535702618e-04
1.332720605000000069e+04	2.134998221085262983e-04	3.069583446918928917e-04	9.345852258336659335e-05	4.231673562461399645e-04	2.096675341376136661e-04	1.162090115542470728e-04
1.332272905999999966e+04	2.102430496852709116e-04	3.023566458927775657e-04	9.211359620750665406e-05	4.169455424179284442e-04	2.067024927326575326e-04	1.145888965251508785e-04
1.331825523000000067e+04	2.070325016858801277e-04	2.978190473652580399e-04	9.078654567937791218e-05	4.108086081367946394e-04	2.037761064509145117e-04	1.129895607715365995e-04
1.331378455000000031e+04	2.038675855079504916e-04	2.933447448593535741e-04	8.947715935140308254e-05	4.047555136135361112e-04	2.008879281055856196e-04	1.114107687541825370e-04
1.330931701000000066e+04	2.007477149443572776e-04	2.889329425544532063e-04	8.818522761009592878e-05	3.987852296063980470e-04	1.980375146620407694e-04	1.098522870519448406e-04
1.330485261999999966e+04	1.976723238216066556e-04	2.845828723613094582e-04	8.691054853970280264e-05	3.928967635641560769e-04	1.952244397425494213e-04	1.083138912028466187e-04
1.330039135999999962e+04	1.946408312808147389e-04	2.802937448272029334e-04	8.565291354638819446e-05	3.870890931891944457e-04	1.924482619083797068e-04	1.067953483619915123e-04
1.329593325000000004e+04	1.916526897308020957e-04	2.760648169784010188e-04	8.441212724759892313e-05	3.813612582918513775e-04	1.897085685610492818e-04	1.052964413134503587e-04
1.329147825999999986e+04	1.887073238808910001e-04	2.718953060618061867e-04	8.318798218091518664e-05	3.757122439939531312e-04	1.870049201130621311e-04	1.038169379321469445e-04
1.328702641000000040e+04	1.858041977338406115e-04	2.677844843631873857e-04	8.198028662934677422e-05	3.701411091644139372e-04	1.843369114305733257e-04	1.023566248012265515e-04
1.328257768000000033e+04	1.829427548125669534e-04	2.637315946052619050e-04	8.078883979269495166e-05	3.646468718172350405e-04	1.817041170046680872e-04	1.009152772119731355e-04
1.327813207999999941e+04	1.801224639985214704e-04	2.597359148557936391e-04	7.961345085727216872e-05	3.592285970778429614e-04	1.791061330793214910e-04	9.949268222204932233e-05
1.327368959999999970e+04	1.773427871081806459e-04	2.557967126173985506e-04	7.845392550921790470e-05	3.538853349650564152e-04	1.765425478568757693e-04	9.808862234765786461e-05
1.326925022999999965e+04	1.746031919782065067e-04	2.519132633614869004e-04	7.731007138328039371e-05	3.486161455159481927e-04	1.740129535377416860e-04	9.670288215446129227e-05
1.326481398000000081e+04	1.719031645067525371e-04	2.480848676119848384e-04	7.618170310523232841e-05	3.434201219865680790e-04	1.715169574798155148e-04	9.533525437458318643e-05
1.326038083000000006e+04	1.692421779688079613e-04	2.443108074506542687e-04	7.506862948184633453e-05	3.382963318384116496e-04	1.690541538696036612e-04	9.398552438775732666e-05
1.325595080000000053e+04	1.666197353739833173e-04	2.405904065895198907e-04	7.397067121553657339e-05	3.332438982888387066e-04	1.666241629148554164e-04	9.265349169931884300e-05
1.325152385999999933e+04	1.640353156073114820e-04	2.369229539845646090e-04	7.288763837725312699e-05	3.282618966082571422e-04	1.642265810009456602e-04	9.133894262369253317e-05
1.324710002999999961e+04	1.614884325895825866e-04	2.333077877722231942e-04	7.181935518264060759e-05	3.233494681183038963e-04	1.618610355287213097e-04	9.004168034608070210e-05
1.324267929999999978e+04	1.589785881252624340e-04	2.297442283762144929e-04	7.076564025095205893e-05	3.185057293483229074e-04	1.595271412230604463e-04	8.876150097210838740e-05
1.323826166000000012e+04	1.565052897373453965e-04	2.262316038136132003e-04	6.972631407626780388e-05	3.137298064071300952e-04	1.572245166697846717e-04	8.749820259351686778e-05
1.323384711000000061e+04	1.540680561018345929e-04	2.227692574237623139e-04	6.870120132192772096e-05	3.090208455066298441e-04	1.549527894047952512e-04	8.625158808286753024e-05
1.322943564999999944e+04	1.516664112122455233e-04	2.193565395931280785e-04	6.769012838088255511e-05	3.043780017282532338e-04	1.527115905160077104e-04	8.502146213512515533e-05
1.322502727000000050e+04	1.492998790106909849e-04	2.159928001299331497e-04	6.669292111924216481e-05	2.998004286537644708e-04	1.505005496430734859e-04	8.380762852383132110e-05
1.322062197000000015e+04	1.469679942339988587e-04	2.126774036834892345e-04	6.570940944949037578e-05	2.952872993521773581e-04	1.483193051181784993e-04	8.260989566868812356e-05
1.321621975000000020e+04	1.446702968156047371e-04	2.094097217993608412e-04	6.473942498375610420e-05	2.908377955852035728e-04	1.461674987695988086e-04	8.142807378584270440e-05
1.321182061000000067e+04	1.424063318469145900e-04	2.061891328712304983e-04	6.378280102431590831e-05	2.864511077509406152e-04	1.440447759040259981e-04	8.026197487971008975e-05
1.320742453000000023e+04	1.401756394615081918e-04	2.030150077516023320e-04	6.283936829009414016e-05	2.821264152849856013e-04	1.419507758234774095e-04	7.911140753338326932e-05
1.320303153000000020e+04	1.379777853103790464e-04	1.998867531209680989e-04	6.190896781058905255e-05	2.778629457566775393e-04	1.398851604462985200e-04	7.797619263570946743e-05
1.319864158999999927e+04	1.358123199246292351e-04	1.968037536705635185e-04	6.099143374593428337e-05	2.736598961035024264e-04	1.378475761788731913e-04	7.685614243293890794e-05
1.319425470999999925e+04	1.336788090473775439e-04	1.937654152714067925e-04	6.008660622402924858e-05	2.695164914603820740e-04	1.358376824130045572e-04	7.575107618897530858e-05
1.318987089000000014e+04	1.315768233744549361e-04	1.907711503845279169e-04	5.919432701007298079e-05	2.654319652932488711e-04	1.338551419187939350e-04	7.466081490872095421e-05
1.318549013000000014e+04	1.295059385153787216e-04	1.878203780119317616e-04	5.831443949655304004e-05	2.614055593410798367e-04	1.318996208257011151e-04	7.358518132914807506e-05
1.318111240999999973e+04	1.274657256995879605e-04	1.849125104551338310e-04	5.744678475554587053e-05	2.574365055483395122e-04	1.299707798487515788e-04	7.252399509320570830e-05
1.317673775000000023e+04	1.254557797633361598e-04	1.820469932090375276e-04	5.659121344570136776e-05	2.535240805239518530e-04	1.280683007606156932e-04	7.147708731491432543e-05
1.317236613000000034e+04	1.234756818230740806e-04	1.792232517678317904e-04	5.574756994475770985e-05	2.496675329438342123e-04	1.261918511207601318e-04	7.044428117600242192e-05
1.316799755999999979e+04	1.215250315630513392e-04	1.764407376582033035e-04	5.491570609515196433e-05	2.458661464040719918e-04	1.243411148410206797e-04	6.942540874586871540e-05
1.316363201999999910e+04	1.196034200125064911e-04	1.736988896246758902e-04	5.409546961216939913e-05	2.421191864187412061e-04	1.225157664062347150e-04	6.842029679406531591e-05
1.315926951999999983e+04	1.177104562964843035e-04	1.709971717947987536e-04	5.328671549831445016e-05	2.384259525687348370e-04	1.207154962722505336e-04	6.742878077393608342e-05
1.315491006000000016e+04	1.158457496727291675e-04	1.683350480635334391e-04	5.248929839080427153e-05	2.347857435176027335e-04	1.189399938448735660e-04	6.645069545406929448e-05
1.315055362000000059e+04	1.140089056174785744e-04	1.657119765002535415e-04	5.170307088277496712e-05	2.311978493554601121e-04	1.171889437379815377e-04	6.548587285520657058e-05
1.314620021000000088e+04	1.121995470162041983e-04	1.631274396120061931e-04	5.092789259580199476e-05	2.276615929962825993e-04	1.154620459800784009e-04	6.453415338427640618e-05
1.314184982999999920e+04	1.104172969542986042e-04	1.605809197826252104e-04	5.016362282832660625e-05	2.241762966039921839e-04	1.137589996496935797e-04	6.359537682136697347e-05
1.313750245999999970e+04	1.086617749681789257e-04	1.580718939115693846e-04	4.941011894339045890e-05	2.207412742472040677e-04	1.120794992790251419e-04	6.266938033563468303e-05
1.313315812000000005e+04	1.069326212907122217e-04	1.555998680705580612e-04	4.866724677984583954e-05	2.173558793525716838e-04	1.104232580618594620e-04	6.175601128201362250e-05
1.312881677999999920e+04	1.052294606091107808e-04	1.531643257079686653e-04	4.793486509885788445e-05	2.140194337959111916e-04	1.087899731868004107e-04	6.085510808794252630e-05
1.312447846000000027e+04	1.035519418293060986e-04	1.507647845025207340e-04	4.721284267321463539e-05	2.107313057704042480e-04	1.071793639410981494e-04	5.996652126788351404e-05
1.312014314999999988e+04	1.018997063651498245e-04	1.484007510303080415e-04	4.650104466515821698e-05	2.074908477051276990e-04	1.055911413399778745e-04	5.909009667481965756e-05
1.311581084000000010e+04	1.002724001196317273e-04	1.460717378971966649e-04	4.579933777756493764e-05	2.042974197326350003e-04	1.040250196130032730e-04	5.822568183543833532e-05
1.311148152999999911e+04	9.866967711433825893e-05	1.437772689417792633e-04	4.510759182744099077e-05	2.011503968349295920e-04	1.024807197205913195e-04	5.737312789315032876e-05
1.310715522000000055e+04	9.709119555636985365e-05	1.415168736159454319e-04	4.442567805957559177e-05	1.980491611521260410e-04	1.009579655957562009e-04	5.653228753618060910e-05
1.310283191000000079e+04	9.553661780013621857e-05	1.392900869359027884e-04	4.375346913576655633e-05	1.949931019231579779e-04	9.945648412302174573e-05	5.570301498725518941e-05
1.309851159000000007e+04	9.400560679130981728e-05	1.370964443920448268e-04	4.309083760073502303e-05	1.919816085046984833e-04	9.797600171338867957e-05	5.488516411265365654e-05
1.309419426000000021e+04	9.249783321777841597e-05	1.349354921977939778e-04	4.243765898001556182e-05	1.890140844447608796e-04	9.651625122698246359e-05	5.407859224696690177e-05
1.308987990999999965e+04	9.101296838006775935e-05	1.328067770801272577e-04	4.179380870005948477e-05	1.860899334749038878e-04	9.507696509483611492e-05	5.328315639477663014e-05
1.308556854999999996e+04	8.955069450267885819e-05	1.307098610669200347e-04	4.115916656424116297e-05	1.832085798298993431e-04	9.365788532722047139e-05	5.249871876297930841e-05
1.308126016999999956e+04	8.811069092819154042e-05	1.286443017002789329e-04	4.053361077208737892e-05	1.803694410751177212e-04	9.225875014692619435e-05	5.172513937483881542e-05
1.307695476000000053e+04	8.669264110902847112e-05	1.266096620615766435e-04	3.991702095254817239e-05	1.775719418793335715e-04	9.087930077030510040e-05	5.096227981775692801e-05
1.307265233000000080e+04	8.529623900721667836e-05	1.246055199636251793e-04	3.930928095640848739e-05	1.748155266673117984e-04	8.951928766009510652e-05	5.021000670368661913e-05
1.306835287000000062e+04	8.392117588116602067e-05	1.226314489975868305e-04	3.871027311642082341e-05	1.720996335680786363e-04	8.817845768691262923e-05	4.946818457049180582e-05
1.306405637999999999e+04	8.256715010431444637e-05	1.206870326269429954e-04	3.811988252262854906e-05	1.694237138016643220e-04	8.685656369734987567e-05	4.873668117472132661e-05
1.305976284999999916e+04	8.123386072794020179e-05	1.187718549516169806e-04	3.753799422367677880e-05	1.667872189801870657e-04	8.555335825224686394e-05	4.801536402857008515e-05
1.305547227999999996e+04	7.992101374503918752e-05	1.168855097084317828e-04	3.696449596339259529e-05	1.641896135018030937e-04	8.426859975676389268e-05	4.730410379337129738e-05
1.305118468000000030e+04	7.862832182476790506e-05	1.150275999011157437e-04	3.639927807634783861e-05	1.616303740580339056e-04	8.300205223326601414e-05	4.660277415691817552e-05
1.304690001999999913e+04	7.735548931257883872e-05	1.131977162439922374e-04	3.584222693141339870e-05	1.591089599428797247e-04	8.175347063030087244e-05	4.591124369888747374e-05
1.304261832999999933e+04	7.610224212116960079e-05	1.113954801336590543e-04	3.529323801248945348e-05	1.566248722618535224e-04	8.052263014068390809e-05	4.522939212819445461e-05
1.303833957999999984e+04	7.486829204227545595e-05	1.096204923472292677e-04	3.475220030495381179e-05	1.541775832501831472e-04	7.930929120790767770e-05	4.455709090295386591e-05
1.303406377000000066e+04	7.365336337786548458e-05	1.078723713355728592e-04	3.421900795770737463e-05	1.517665890473661786e-04	7.811322566950068048e-05	4.389421771179330585e-05
1.302979090999999971e+04	7.245718670518733586e-05	1.061507442714779766e-04	3.369355756629064075e-05	1.493913973796624263e-04	7.693421067447509041e-05	4.324065310818444967e-05
1.302552099000000089e+04	7.127949042315912074e-05	1.044552348880346159e-04	3.317574446487549515e-05	1.470515107893257518e-04	7.577202036616661747e-05	4.259627590129112231e-05
1.302125401000000056e+04	7.012000921924571410e-05	1.027854756668350618e-04	3.266546644758934774e-05	1.447464434522085879e-04	7.462643423296287377e-05	4.196096778537352604e-05
1.301698996000000079e+04	6.897847851472135286e-05	1.011410998459456113e-04	3.216262133122425849e-05	1.424757101554029962e-04	7.349723164068162982e-05	4.133461030945737133e-05
1.301272883999999976e+04	6.785463986239296055e-05	9.952174919802872749e-05	3.166710933563576694e-05	1.402388370416358140e-04	7.238419717924283992e-05	4.071708784360707298e-05
1.300847064999999930e+04	6.674823813331202493e-05	9.792706998537978194e-05	3.117883185206775701e-05	1.380353560344580756e-04	7.128711790114605068e-05	4.010828604907829367e-05
1.300421538999999939e+04	6.565902148237110121e-05	9.635671291505330945e-05	3.069769143268220825e-05	1.358648047828354510e-04	7.020578330046436336e-05	3.950809186778215512e-05
1.299996305000000029e+04	6.458673881131763372e-05	9.481032948434218934e-05	3.022359067302455562e-05	1.337267216140462138e-04	6.913998280272859367e-05	3.891639212970403805e-05
1.299571362000000045e+04	6.353114238661797069e-05	9.328757575722790806e-05	2.975643337060993737e-05	1.316206507562845698e-04	6.808950836966658551e-05	3.833307499905664814e-05
1.299146711999999934e+04	6.249199508665075596e-05	9.178812282823160405e-05	2.929612774158084809e-05	1.295461568245709848e-04	6.705416173792021531e-05	3.775803399633936722e-05
1.298722351999999955e+04	6.146905067944768931e-05	9.031162837156053757e-05	2.884257769211284825e-05	1.275027854700991597e-04	6.603373479065148392e-05	3.719115709853863566e-05
1.298298284000000058e+04	6.046207826042813147e-05	8.885777190836625288e-05	2.839569364793812140e-05	1.254901121787554540e-04	6.502803391832730900e-05	3.663234027038918760e-05
1.297874507000000085e+04	5.947084275116832795e-05	8.742622666866423867e-05	2.795538391749591072e-05	1.235077033438552118e-04	6.403686059268688387e-05	3.608147667519097314e-05
1.297451019000000088e+04	5.849510997123878188e-05	8.601666690870879710e-05	2.752155693747001522e-05	1.215551263875203471e-04	6.306001641628156519e-05	3.553845947881154998e-05
1.297027822000000015e+04	5.753465803406199511e-05	8.462878438066568818e-05	2.709412634660369307e-05	1.196319725852790710e-04	6.209731455121707592e-05	3.500318820461338284e-05
1.296604915000000074e+04	5.658926109850811277e-05	8.326226486664504533e-05	2.667300376813693257e-05	1.177378245698575718e-04	6.114856347134945899e-05	3.447555970321252643e-05
1.296182296999999926e+04	5.565869640196441007e-05	8.191679833895152579e-05	2.625810193698712249e-05	1.158722704052886192e-04	6.021357400332421586e-05	3.395547206633709337e-05
1.295759968999999910e+04	5.474274852840925758e-05	8.059208513832599892e-05	2.584933660991674135e-05	1.140349121638176909e-04	5.929216363540843328e-05	3.344282702549169193e-05
1.295337930000000051e+04	5.384120056791331292e-05	7.928782319607956849e-05	2.544662262816625557e-05	1.122253482147696040e-04	5.838414764685629103e-05	3.293752501869003546e-05
1.294916179000000011e+04	5.295383858525008134e-05	7.800371449668774501e-05	2.504987591143767044e-05	1.104431821872060761e-04	5.748934360195600158e-05	3.243946769051833114e-05
