Wavenumber	Major Gaussian	Minor Gaussian
1.254938534000000072e+04	6.098049287507735406e-34	1.874718079469716428e-05
1.254543958999999995e+04	5.369638967175722908e-34	1.839970612893016032e-05
1.254149644000000080e+04	4.728131491052016175e-34	1.805857643137698804e-05
1.253755589999999938e+04	4.163173783716678722e-34	1.772367909677676374e-05
1.253361795999999958e+04	3.665641763492822686e-34	1.739490177651151280e-05
1.252968262999999934e+04	3.227499747839012113e-34	1.707213574576588714e-05
1.252574990000000071e+04	2.841666333884359048e-34	1.675527253090701262e-05
1.252181976000000031e+04	2.501903561089991571e-34	1.644420558992707828e-05
1.251789221999999972e+04	2.202717985913393774e-34	1.613883181980043838e-05
1.251396726999999919e+04	1.939268887592444853e-34	1.583904835907681580e-05
1.251004491000000053e+04	1.707292968405623927e-34	1.554475492450825046e-05
1.250612513000000035e+04	1.503034371398703771e-34	1.525585225212870912e-05
1.250220794000000024e+04	1.323185834058535002e-34	1.497224428513745567e-05
