Wavenumber	20°C	40°C	45°C	50°C
1.472397374999999920e+04	3.166508833052931321e-02	3.617935750118723981e-02	3.855600719569175772e-02	4.086257579768203668e-02
1.471845905999999923e+04	3.124025287425504990e-02	3.571563930496984840e-02	3.807421332224332489e-02	4.036249622877093740e-02
1.471294867999999951e+04	3.082026591136902485e-02	3.525697577204084388e-02	3.759751631458921328e-02	3.986758685148850817e-02
1.470744261000000006e+04	3.040508802786208095e-02	3.480332784984304512e-02	3.712587862733410932e-02	3.937781079696042741e-02
1.470194082999999955e+04	2.999467834820079837e-02	3.435465487472155049e-02	3.665926101216299832e-02	3.889312941446576577e-02
1.469644334999999955e+04	2.958899829163803494e-02	3.391091867643335200e-02	3.619762678564311664e-02	3.841350670364253317e-02
1.469095015000000058e+04	2.918800710250357006e-02	3.347207869083149157e-02	3.574093674629653938e-02	3.793890403453868687e-02
1.468546124000000054e+04	2.879166628414705012e-02	3.303809680883745131e-02	3.528915421898466687e-02	3.746928538829433913e-02
1.467997660999999971e+04	2.839993593518057649e-02	3.260893336706666840e-02	3.484224088298962241e-02	3.700461302187554868e-02
1.467449625000000015e+04	2.801277623890905885e-02	3.218454877574679351e-02	3.440015846521266712e-02	3.654484922681746489e-02
1.466902016000000003e+04	2.763014816363724285e-02	3.176490428618584244e-02	3.396286953993710861e-02	3.608995716106781770e-02
1.466354833999999937e+04	2.725201274254350492e-02	3.134996120163715400e-02	3.353033670732214616e-02	3.563989999491513905e-02
1.465808077000000048e+04	2.687832972010324728e-02	3.093967938992054148e-02	3.310252104206240498e-02	3.519463929594741913e-02
1.465261744999999974e+04	2.650906032150950400e-02	3.053402032167561869e-02	3.267938526034674246e-02	3.475413832412162923e-02
1.464715839000000051e+04	2.614416651772762806e-02	3.013294626577224869e-02	3.226089288272700889e-02	3.431836116182383073e-02
1.464170355999999992e+04	2.578360770741451244e-02	2.973641664046109898e-02	3.184700442605466891e-02	3.388726874780517706e-02
1.463625297999999930e+04	2.542734671917335279e-02	2.934439461107102298e-02	3.143768428825824413e-02	3.346082604662538318e-02
1.463080662999999913e+04	2.507534384883922801e-02	2.895684053278360301e-02	3.103289390463960865e-02	3.303899492080911854e-02
1.462536450999999943e+04	2.472756082283808846e-02	2.857371630913397437e-02	3.063259629736188663e-02	3.262173886946348467e-02
1.461992661000000044e+04	2.438395884542014433e-02	2.819498324241358558e-02	3.023675383083818460e-02	3.220902068951590758e-02
1.461449293000000034e+04	2.404449988134061203e-02	2.782060344606984356e-02	2.984532968738949979e-02	3.180080401372298304e-02
1.460906346999999914e+04	2.370914601058086296e-02	2.745053913383104990e-02	2.945828712481871753e-02	3.139705253692107179e-02
1.460363820999999916e+04	2.337785821860807051e-02	2.708475128297872098e-02	2.907558807758735958e-02	3.099772855607900793e-02
1.459821716000000015e+04	2.305059947121568253e-02	2.672320302786324042e-02	2.869719670659742067e-02	3.060279667366636383e-02
1.459280031000000054e+04	2.272733164787689789e-02	2.636585627433477713e-02	2.832307585768010366e-02	3.021222010263966556e-02
1.458738766000000032e+04	2.240801737428852955e-02	2.601267372278144238e-02	2.795318917825866806e-02	2.982596287501416282e-02
1.458197919000000002e+04	2.209261825277474001e-02	2.566361691054886568e-02	2.758749906730854559e-02	2.944398770107507779e-02
1.457657490999999936e+04	2.178109779869485951e-02	2.531864946026894311e-02	2.722597007790075394e-02	2.906625952286343711e-02
1.457117481000000043e+04	2.147341851135308941e-02	2.497773383867972485e-02	2.686856552215957303e-02	2.869274196830150919e-02
1.456577887999999984e+04	2.116954306390971680e-02	2.464083267195464264e-02	2.651524884861034687e-02	2.832339878922829346e-02
1.456038711999999941e+04	2.086943485983618757e-02	2.430790936278886399e-02	2.616598428970876022e-02	2.795819453848956415e-02
1.455499952999999914e+04	2.057305745670986313e-02	2.397892745207821225e-02	2.582073619299828440e-02	2.759709387111373632e-02
1.454961609999999928e+04	2.028037402921607085e-02	2.365385002187395461e-02	2.547946839423138529e-02	2.724006088828316227e-02
1.454423682999999983e+04	1.999134847252533737e-02	2.333264091976018639e-02	2.514214550232167153e-02	2.688706048120468456e-02
1.453886169999999947e+04	1.970594379003788588e-02	2.301526296691416493e-02	2.480873101767877217e-02	2.653805636201738913e-02
1.453349072999999953e+04	1.942412528848814351e-02	2.270168151043946633e-02	2.447919106386636443e-02	2.619301496968681059e-02
1.452812389000000076e+04	1.914585581756882149e-02	2.239185912849079099e-02	2.415348882472280814e-02	2.585189964653043446e-02
1.452276118999999926e+04	1.887110051073818962e-02	2.208576090418573612e-02	2.383159008619091523e-02	2.551467644023553555e-02
1.451740262000000075e+04	1.859982364574001845e-02	2.178335093164701988e-02	2.351345956441509150e-02	2.518131025901398229e-02
1.451204817999999977e+04	1.833199019969978388e-02	2.148459404731437386e-02	2.319906272595941704e-02	2.485176677798988515e-02
1.450669786999999997e+04	1.806756533023426425e-02	2.118945525210782707e-02	2.288836518052179275e-02	2.452601180320844801e-02
1.450135167000000001e+04	1.780651340736386090e-02	2.089789862959608169e-02	2.258133154153863648e-02	2.420401007647860966e-02
1.449600957999999991e+04	1.754879999249895489e-02	2.060988955464132869e-02	2.227792775136558032e-02	2.388572771321994040e-02
1.449067159999999967e+04	1.729439083443486819e-02	2.032539357358157869e-02	2.197811990312035363e-02	2.357113096767652141e-02
1.448533772999999928e+04	1.704325187169563119e-02	2.004437640662157238e-02	2.168187424328289759e-02	2.326018623561038404e-02
1.448000794999999925e+04	1.679534831020598057e-02	1.976680291456970467e-02	2.138915608194906504e-02	2.295285890997820696e-02
1.447468226999999933e+04	1.655064696506110267e-02	1.949263971987912070e-02	2.109993255650535054e-02	2.264911628212705128e-02
1.446936067000000003e+04	1.630911347138132989e-02	1.922185208356005232e-02	2.081416933827336807e-02	2.234892408407969724e-02
1.446404317000000083e+04	1.607071548865328728e-02	1.895440749596591368e-02	2.053183442111793794e-02	2.205225046770935629e-02
1.445872974000000067e+04	1.583541863131008448e-02	1.869027111357007831e-02	2.025289330552355882e-02	2.175906094526810705e-02
1.445342037999999957e+04	1.560319008450485739e-02	1.842940981355908545e-02	1.997731327812628591e-02	2.146932288549148124e-02
1.444811510000000089e+04	1.537399766521787940e-02	1.817179114299737400e-02	1.970506230397624237e-02	2.118300435084298841e-02
1.444281387999999970e+04	1.514780810131016037e-02	1.791738138399968927e-02	1.943610698174856599e-02	2.090007194691777953e-02
1.443751672999999937e+04	1.492458962510480151e-02	1.766614846889924886e-02	1.917041562461729506e-02	2.062049406252284070e-02
1.443222363000000041e+04	1.470430941443229798e-02	1.741805910199728524e-02	1.890795521760514283e-02	2.034423766894521285e-02
1.442693457999999919e+04	1.448693571395904059e-02	1.717308114629928495e-02	1.864869394137895833e-02	2.007127097531285695e-02
1.442164957999999933e+04	1.427243697791688755e-02	1.693118265954570226e-02	1.839260015348408855e-02	1.980156235705976889e-02
1.441636861999999928e+04	1.406078147315390284e-02	1.669233144605841365e-02	1.813964191377462690e-02	1.953507985593659624e-02
1.441109170000000086e+04	1.385193809191448584e-02	1.645649597333316561e-02	1.788978795495187180e-02	1.927179220218794287e-02
1.440581881000000067e+04	1.364587555112683342e-02	1.622364446845914535e-02	1.764300672578652043e-02	1.901166780667301603e-02
1.440054996000000028e+04	1.344256356828932471e-02	1.599374624672628836e-02	1.739926779927893422e-02	1.875467624513528497e-02
1.439528512000000046e+04	1.324197054204355982e-02	1.576676908923223611e-02	1.715853909273250266e-02	1.850078532732624126e-02
1.439002431000000070e+04	1.304406701368130556e-02	1.554268315779882767e-02	1.692079101894449975e-02	1.824996547430926541e-02
1.438476750999999967e+04	1.284882222652036256e-02	1.532145710260244924e-02	1.668599235861583860e-02	1.800218536560715954e-02
1.437951471999999922e+04	1.265620640777000844e-02	1.510306064452434684e-02	1.645411299949613160e-02	1.775741482831691420e-02
1.437426593999999932e+04	1.246619000246313586e-02	1.488746370866140742e-02	1.622512301773123763e-02	1.751562386842542979e-02
1.436902115000000049e+04	1.227874296398794376e-02	1.467463561857072253e-02	1.599899182175599024e-02	1.727678176650723069e-02
1.436378037000000040e+04	1.209383690356874604e-02	1.446454753660714014e-02	1.577569074519739184e-02	1.704085981631550326e-02
1.435854357999999957e+04	1.191144223148482041e-02	1.425716921815853473e-02	1.555518959842152812e-02	1.680782768257025120e-02
1.435331077000000005e+04	1.173152995564765745e-02	1.405247105320417932e-02	1.533745883752297111e-02	1.657765569163184224e-02
1.434808194999999978e+04	1.155407199629498831e-02	1.385042442631547951e-02	1.512246994846275575e-02	1.635031523854206872e-02
1.434285709999999926e+04	1.137903947824279137e-02	1.365099977309678324e-02	1.491019337959090425e-02	1.612577660117787623e-02
1.433763623000000007e+04	1.120640476751326615e-02	1.345416889913613433e-02	1.470060100933156047e-02	1.590401154979410869e-02
1.433241933000000063e+04	1.103613978552082063e-02	1.325990306008831970e-02	1.449366410311639375e-02	1.568499118635504827e-02
1.432720638999999937e+04	1.086821669207902775e-02	1.306817373924353681e-02	1.428935414083581414e-02	1.546868681950886414e-02
1.432199741999999969e+04	1.070260851686706885e-02	1.287895336948873155e-02	1.408764358682552433e-02	1.525507078025776370e-02
1.431679239000000052e+04	1.053928724757425758e-02	1.269221314931212076e-02	1.388850356206854791e-02	1.504411395699821637e-02
1.431159132999999929e+04	1.037822698848572985e-02	1.250792665318455586e-02	1.369190769380177267e-02	1.483578987304568289e-02
1.430639420000000064e+04	1.021939989136340377e-02	1.232606517855154571e-02	1.349782715342270033e-02	1.463006942991499845e-02
1.430120102000000043e+04	1.006278019139254451e-02	1.214660236334311541e-02	1.330623558227854962e-02	1.442692612676374497e-02
1.429601178000000073e+04	9.908341426088398268e-03	1.196951100365815056e-02	1.311710569679916914e-02	1.422633246293382968e-02
1.429082646999999997e+04	9.756057369951531485e-03	1.179476412307504073e-02	1.293041042926045686e-02	1.402826114671824193e-02
1.428564508999999998e+04	9.605902321811354838e-03	1.162233530300004966e-02	1.274612328115758836e-02	1.383268547056994147e-02
1.428046764000000076e+04	9.457850801109529693e-03	1.145219833498893267e-02	1.256421795230789999e-02	1.363957891801076926e-02
1.427529409999999916e+04	9.311876987192027957e-03	1.128432657590826976e-02	1.238466765123524306e-02	1.344891443132822939e-02
1.427012448000000040e+04	9.167956139120385026e-03	1.111869458039523549e-02	1.220744684110129652e-02	1.326066626542528673e-02
1.426495876999999928e+04	9.026063174972719441e-03	1.095527646789025075e-02	1.203252949369056947e-02	1.307480813413688416e-02
1.425979696999999942e+04	8.886173516056168967e-03	1.079404689385942383e-02	1.185989012848556561e-02	1.289131431380263412e-02
1.425463906999999926e+04	8.748262536957330734e-03	1.063498041669712520e-02	1.168950313525653727e-02	1.271015892362145627e-02
1.424948507000000063e+04	8.612306107038839725e-03	1.047805212209998796e-02	1.152134344285172043e-02	1.253131663662251753e-02
1.424433496000000014e+04	8.478280055030394669e-03	1.032323700581818521e-02	1.135538585825862992e-02	1.235476197709480146e-02
1.423918873999999960e+04	8.346160696015143127e-03	1.017051058221700617e-02	1.119160571895360008e-02	1.218047001451361480e-02
1.423404639999999927e+04	8.215924310234433078e-03	1.001984828254119664e-02	1.102997824809834500e-02	1.200841567770642195e-02
1.422890795000000071e+04	8.087547904029065635e-03	9.871226335377160377e-03	1.087047949925218013e-02	1.183857476059241125e-02
1.422377337000000080e+04	7.961007951396962060e-03	9.724620310602352657e-03	1.071308479429472320e-02	1.167092225921823913e-02
1.421864265999999952e+04	7.836281650941656976e-03	9.580006574329299682e-03	1.055777028479542440e-02	1.150543403425707475e-02
1.421351582000000053e+04	7.713346415299725430e-03	9.437361698768268956e-03	1.040451231927167625e-02	1.134208613768596975e-02
1.420839284000000043e+04	7.592179635623254666e-03	9.296662188939177479e-03	1.025328714962863569e-02	1.118085449988874720e-02
1.420327371999999923e+04	7.472759160353957368e-03	9.157885038528146976e-03	1.010407152861207344e-02	1.102171556658969667e-02
1.419815846000000056e+04	7.355063049777422861e-03	9.021007445719830126e-03	9.956842404900186766e-03	1.086464597416223442e-02
1.419304703999999947e+04	7.239069124584577783e-03	8.886006287897724870e-03	9.811576357985365981e-03	1.070962194659618068e-02
1.418793946999999935e+04	7.124756107464766570e-03	8.752859450139000713e-03	9.668251027654879357e-03	1.055662082091530889e-02
1.418283574000000044e+04	7.012102479643082288e-03	8.621544495233566044e-03	9.526843683400319091e-03	1.040561952088347314e-02
1.417773584999999912e+04	6.901087159253724117e-03	8.492039453653541653e-03	9.387332074743395469e-03	1.025659546464577007e-02
1.417263978999999927e+04	6.791689058848819974e-03	8.364322308122845370e-03	9.249693876439849319e-03	1.010952597245101843e-02
1.416754756000000089e+04	6.683887519789408899e-03	8.238371500709240972e-03	9.113907234996332374e-03	9.964388850587795748e-03
1.416245915000000059e+04	6.577661881824640490e-03	8.114165430695959372e-03	8.979950227785655353e-03	9.821161813598532422e-03
1.415737456000000020e+04	6.472991905474158314e-03	7.991682948435470737e-03	8.847801395710392161e-03	9.679823053780619441e-03
1.415229378999999972e+04	6.369857554959488556e-03	7.870903102373595986e-03	8.717439470860980852e-03	9.540350950378983369e-03
1.414721681999999964e+04	6.268238599781371032e-03	7.751804672261654490e-03	8.588842872639119996e-03	9.402723530389622830e-03
1.414214366999999947e+04	6.168115817413734846e-03	7.634367578911558858e-03	8.461991230087449398e-03	9.266920097869621800e-03
1.413707430999999997e+04	6.069469197709983881e-03	7.518570779672613391e-03	8.336863109539014924e-03	9.132918801960472274e-03
1.413200876000000062e+04	5.972279915535403175e-03	7.404394582547757335e-03	8.213438514481351607e-03	9.000699313317643557e-03
1.412694699000000037e+04	5.876528383470498197e-03	7.291818360760070512e-03	8.091696416215161947e-03	8.870240179838015729e-03
1.412188902000000053e+04	5.782196169458672652e-03	7.180822805930907847e-03	7.971617189775199314e-03	8.741521436311900164e-03
1.411683482999999978e+04	5.689264286326586005e-03	7.071387917890075737e-03	7.853180440557806785e-03	8.614522275811123397e-03
1.411178442999999970e+04	5.597714502924911947e-03	6.963494547350255158e-03	7.736366673246087948e-03	8.489222838639294555e-03
1.410673780000000079e+04	5.507528239567585637e-03	6.857123095604987159e-03	7.621155884802253283e-03	8.365602703778396432e-03
1.410169493999999941e+04	5.418687479627975513e-03	6.752254588831546091e-03	7.507528727611828719e-03	8.243642136493062322e-03
1.409665584999999919e+04	5.331174398091023843e-03	6.648870241227775035e-03	7.395466037009861167e-03	8.123321581938812430e-03
1.409162053000000014e+04	5.244971360451974006e-03	6.546951454090447174e-03	7.284948830516344356e-03	8.004621664500959424e-03
1.408658895999999913e+04	5.160060586509549428e-03	6.446479418215045679e-03	7.175957876674430268e-03	7.887522724642636804e-03
1.408156115999999929e+04	5.076425164091141577e-03	6.347436313638859379e-03	7.068474996675619577e-03	7.772006217450751556e-03
1.407653709999999955e+04	4.994047534937290367e-03	6.249803518051548663e-03	6.962481120901698774e-03	7.658052624586006440e-03
1.407151678999999967e+04	4.912910996583718694e-03	6.153563385355827892e-03	6.857958219070810907e-03	7.545643528671409916e-03
1.406650021999999990e+04	4.832998705325684818e-03	6.058698065205767383e-03	6.754888019347107808e-03	7.434760236761333088e-03
1.406148739000000023e+04	4.754294165712227849e-03	5.965190083621418372e-03	6.653252638954488402e-03	7.325384458513719936e-03
1.405647830000000067e+04	4.676781064215432097e-03	5.873022146322560283e-03	6.553034370940616013e-03	7.217498077139410453e-03
1.405147293999999965e+04	4.600443116634636044e-03	5.782176957452655336e-03	6.454215487183128167e-03	7.111082937393445325e-03
1.404647129999999925e+04	4.525264227060894588e-03	5.692637408639173238e-03	6.356778444011253540e-03	7.006121066925860390e-03
1.404147338999999920e+04	4.451228780494684290e-03	5.604386928374281360e-03	6.260706262879178925e-03	6.902595086739222660e-03
1.403647919000000002e+04	4.378320895412193825e-03	5.517408591852076584e-03	6.165981561737983452e-03	6.800487167753426626e-03
1.403148870999999963e+04	4.306525311298373647e-03	5.431686179311028505e-03	6.072587707411629225e-03	6.699780272754808121e-03
1.402650194000000010e+04	4.235826652009380341e-03	5.347203298009540681e-03	5.980507859801234907e-03	6.600457126443986904e-03
1.402151886999999988e+04	4.166209722695172514e-03	5.263943736442563276e-03	5.889725357665762627e-03	6.502500631257332464e-03
1.401653951000000052e+04	4.097659781604426170e-03	5.181891790256204326e-03	5.800224074443991427e-03	6.405894251681089682e-03
1.401156384000000071e+04	4.030161845290272660e-03	5.101031431365036367e-03	5.711987512353047976e-03	6.310621036769234124e-03
1.400659187000000020e+04	3.963701513328143043e-03	5.021347295514171083e-03	5.624999879837484437e-03	6.216664783291763266e-03
1.400162358999999924e+04	3.898264283640952982e-03	4.942823862818195198e-03	5.539245197766950318e-03	6.124009070986002369e-03
1.399665898999999990e+04	3.833835828344892092e-03	4.865445788231574989e-03	5.454707660078717858e-03	6.032637651941509006e-03
1.399169807000000037e+04	3.770402119150519267e-03	4.789198052782313829e-03	5.371371799346135074e-03	5.942534629823041994e-03
1.398674083000000064e+04	3.707949291438400637e-03	4.714065801065161175e-03	5.289222309633390649e-03	5.853684268727695969e-03
1.398178725999999915e+04	3.646463519786221838e-03	4.640034191708198273e-03	5.208243883120304736e-03	5.766070816556639889e-03
1.397683735999999953e+04	3.585931268566990363e-03	4.567088699259416393e-03	5.128421540411979250e-03	5.679678862435872354e-03
1.397189112999999998e+04	3.526339161857378057e-03	4.495214958275990658e-03	5.049740460386649421e-03	5.594493152939000735e-03
1.396694856000000073e+04	3.467673864351402627e-03	4.424398619911450690e-03	4.972185823325352833e-03	5.510498422324143497e-03
1.396200964000000022e+04	3.409922204890232511e-03	4.354625501014773928e-03	4.895742974202592530e-03	5.427679569349162791e-03
1.395707438000000002e+04	3.353071403608594465e-03	4.285881859345913071e-03	4.820397724627489659e-03	5.346021984742005233e-03
1.395214276000000064e+04	3.297108490244888071e-03	4.218153690913929894e-03	4.746135583082477551e-03	5.265510717260190633e-03
1.394721478999999999e+04	3.242020993983208213e-03	4.151427564530314057e-03	4.672942669838067199e-03	5.186131465418553597e-03
1.394229046000000017e+04	3.187796370399198845e-03	4.085689928987589099e-03	4.600804957666828655e-03	5.107869754617157948e-03
1.393736976999999933e+04	3.134422339719500784e-03	4.020927522889726838e-03	4.529708721457104473e-03	5.030711424779467020e-03
1.393245269999999982e+04	3.081886559131703871e-03	3.957126977521195112e-03	4.459640102496784456e-03	4.954642157682657283e-03
1.392753926999999931e+04	3.030177264100988258e-03	3.894275595967926478e-03	4.390585964298218333e-03	4.879648406185792785e-03
1.392262946000000011e+04	2.979282412239312762e-03	3.832360313820607021e-03	4.322532751412798760e-03	4.805716155478622839e-03
1.391772328000000016e+04	2.929190422725159049e-03	3.771368598029923094e-03	4.255467477057539930e-03	4.732831995681884875e-03
1.391282070000000022e+04	2.879889453087612627e-03	3.711287567240812227e-03	4.189376756328920363e-03	4.660982071584667159e-03
1.390792173999999977e+04	2.831368312907554374e-03	3.652105104976879294e-03	4.124248030586655234e-03	4.590153413549693216e-03
1.390302639000000090e+04	2.783615650316549010e-03	3.593808869198357372e-03	4.060068478427135592e-03	4.520332754004575092e-03
1.389813464999999997e+04	2.736620354483896168e-03	3.536386783076779072e-03	3.996825555698389071e-03	4.451507114619778459e-03
1.389324649999999929e+04	2.690371265233183068e-03	3.479826680647511543e-03	3.934506605474547176e-03	4.383663382044976700e-03
1.388836195000000043e+04	2.644857648370749041e-03	3.424116888254749753e-03	3.873099498781558663e-03	4.316789005477428970e-03
1.388348099999999977e+04	2.600068808686673266e-03	3.369245752173063296e-03	3.812592114585816160e-03	4.250871430949002862e-03
1.387860362999999961e+04	2.555994006150528238e-03	3.315201535664088432e-03	3.752972226141965649e-03	4.185897977354215843e-03
1.387372984999999971e+04	2.512622909860412652e-03	3.261972975755185987e-03	3.694228115293993458e-03	4.121856505955034944e-03
1.386885964000000058e+04	2.469945054430427913e-03	3.209548617068120127e-03	3.636347837784487461e-03	4.058734619881489494e-03
1.386399301999999989e+04	2.427950458271511784e-03	3.157917571240280875e-03	3.579320061684175113e-03	3.996520578433254353e-03
1.385912996000000021e+04	2.386628836898358787e-03	3.107068550729134328e-03	3.523133000725491622e-03	3.935202133863020986e-03
1.385427047999999922e+04	2.345970464613115081e-03	3.056990928598349137e-03	3.467775585055004640e-03	3.874767808750038608e-03
1.384941455999999926e+04	2.305965405113264213e-03	3.007673792356728611e-03	3.413236416066869807e-03	3.815205755651791906e-03
1.384456220000000030e+04	2.266604018705743739e-03	2.959106568592052323e-03	3.359504456851942263e-03	3.756504510806741009e-03
1.383971340000000055e+04	2.227876789824128137e-03	2.911278811180712661e-03	3.306568798410114245e-03	3.698652739187780619e-03
1.383486815999999999e+04	2.189774325804996931e-03	2.864180200146526113e-03	3.254418658576173004e-03	3.641639233476479370e-03
1.383002645999999913e+04	2.152287202019473322e-03	2.817800350337928451e-03	3.203043170233879113e-03	3.585452682551375485e-03
1.382518829999999980e+04	2.115406275082844321e-03	2.772129198971826775e-03	3.152431810620917423e-03	3.530082140983384614e-03
1.382035368999999992e+04	2.079122595132093000e-03	2.727156898121878628e-03	3.102574282753782497e-03	3.475516899814811746e-03
1.381552261999999973e+04	2.043427178918338482e-03	2.682873533875679024e-03	3.053460204280680941e-03	3.421746146196070690e-03
1.381069507999999951e+04	2.008311164500342638e-03	2.639269318018798004e-03	3.005079319960936995e-03	3.368759195875252899e-03
1.380587106999999924e+04	1.973765880940033315e-03	2.596334675081064889e-03	2.957421598500922441e-03	3.316545599465371176e-03
1.380105059000000074e+04	1.939782771480962585e-03	2.554060147514753808e-03	2.910477127631742704e-03	3.265095027776719703e-03
1.379623363000000063e+04	1.906353323512895897e-03	2.512436308809341216e-03	2.864236017745192073e-03	3.214397166288926119e-03
1.379142017999999916e+04	1.873469140550956943e-03	2.471453853200218567e-03	2.818688501595801102e-03	3.164441824475726014e-03
1.378661025999999947e+04	1.841122141079733340e-03	2.431103844199948658e-03	2.773825210876936301e-03	3.115219239461564094e-03
1.378180384000000049e+04	1.809304016154968499e-03	2.391377038593614501e-03	2.729636424897981511e-03	3.066719251947765471e-03
1.377700093000000015e+04	1.778006836117446924e-03	2.352264643419096826e-03	2.686112912313608821e-03	3.018932229779987785e-03
1.377220152000000053e+04	1.747222646903023001e-03	2.313757812679733458e-03	2.643245371681214248e-03	2.971848454252381828e-03
1.376740560999999980e+04	1.716943666951677118e-03	2.275847893579538601e-03	2.601024705543162913e-03	2.925458421086377710e-03
1.376261319999999978e+04	1.687162219351502970e-03	2.238526342176689124e-03	2.559441926793833057e-03	2.879752737816004219e-03
1.375782428000000073e+04	1.657870670029999889e-03	2.201784646159473616e-03	2.518488072753186872e-03	2.834722029426720198e-03
1.375303883999999925e+04	1.629061491139745200e-03	2.165614404449957200e-03	2.478154293941941307e-03	2.790357035987086828e-03
1.374825689000000057e+04	1.600727377368475366e-03	2.130007473794995158e-03	2.438432017825986706e-03	2.746648793000951334e-03
1.374347841999999946e+04	1.572861003993790158e-03	2.094955665337693267e-03	2.399312610626272869e-03	2.703588259551148194e-03
1.373870342999999957e+04	1.545455205886961825e-03	2.060450969725665347e-03	2.360787628520375544e-03	2.661166594757508400e-03
1.373393190999999933e+04	1.518502859704022948e-03	2.026485409264519155e-03	2.322848652806124448e-03	2.619374976470258652e-03
1.372916386000000057e+04	1.491996997538753847e-03	1.993051181343072093e-03	2.285487450201315138e-03	2.578204777916952815e-03
1.372439926999999989e+04	1.465930692792408565e-03	1.960140514940572360e-03	2.248695812728783786e-03	2.537647391462667917e-03
1.371963813999999911e+04	1.440297170235568802e-03	1.927745809785723526e-03	2.212465713380877205e-03	2.497694400276017149e-03
1.371488047999999981e+04	1.415089800567650817e-03	1.895859630130995298e-03	2.176789299477881884e-03	2.458337571290847203e-03
1.371012625999999909e+04	1.390301836569375008e-03	1.864474371157825907e-03	2.141658519495816867e-03	2.419568443588549986e-03
1.370537550000000010e+04	1.365926886746182721e-03	1.833582858590551354e-03	2.107065794189262511e-03	2.381379068957884416e-03
1.370062817999999970e+04	1.341958442849412606e-03	1.803177750949788239e-03	2.073003347746395393e-03	2.343761273986500783e-03
1.369588429999999971e+04	1.318390190797967499e-03	1.773251933602654597e-03	2.039463649049431428e-03	2.306707147176999175e-03
1.369114386999999988e+04	1.295215953031065475e-03	1.743798446402754785e-03	2.006439330990270834e-03	2.270208950185057493e-03
1.368640685999999914e+04	1.272429445029012391e-03	1.714810174397607672e-03	1.973922843755246577e-03	2.234258734684319708e-03
1.368167329000000063e+04	1.250024712282948956e-03	1.686280403653435834e-03	1.941907078258336755e-03	2.198849031573388985e-03
1.367694314999999915e+04	1.227995740528671975e-03	1.658202326007072146e-03	1.910384810910349283e-03	2.163972237376841391e-03
1.367221643000000040e+04	1.206336602484520950e-03	1.630569225787525511e-03	1.879348913084747438e-03	2.129620845828495389e-03
1.366749313000000075e+04	1.185041501474044757e-03	1.603374535866860726e-03	1.848792414263200493e-03	2.095787517928648751e-03
1.366277325000000019e+04	1.164104722734938743e-03	1.576611775977951498e-03	1.818708432971350656e-03	2.062465005689041557e-03
1.365805678000000080e+04	1.143520589161832902e-03	1.550274496354741736e-03	1.789090113525566243e-03	2.029646082148751744e-03
1.365334372000000076e+04	1.123283549021729432e-03	1.524356390151124230e-03	1.759930752544697826e-03	1.997323681623371962e-03
1.364863406000000032e+04	1.103388087649704403e-03	1.498851180752752438e-03	1.731223672365788530e-03	1.965490759560988617e-03
1.364392780999999923e+04	1.083828853562501934e-03	1.473752783712046479e-03	1.702962403433114095e-03	1.934140494893971498e-03
1.363922494999999981e+04	1.064600447969089305e-03	1.449055037068866297e-03	1.675140380837877602e-03	1.903265953589321777e-03
1.363452548999999999e+04	1.045697673187663112e-03	1.424752020401197708e-03	1.647751303710169460e-03	1.872860487435726827e-03
1.362982942000000003e+04	1.027115325566570984e-03	1.400837789257208896e-03	1.620788836256327166e-03	1.842917402456172244e-03
1.362513673000000017e+04	1.008848278272266681e-03	1.377306481624789762e-03	1.594246727757495010e-03	1.813430092113735249e-03
1.362044743000000017e+04	9.908915562457031815e-04	1.354152414921166395e-03	1.568118922177790800e-03	1.784392159267969352e-03
1.361576151000000027e+04	9.732401795775931378e-04	1.331369884505445231e-03	1.542399331027182949e-03	1.755797163943748681e-03
1.361107897000000048e+04	9.558892790641507166e-04	1.308953312829688005e-03	1.517082001736645876e-03	1.727638810509976499e-03
1.360639978999999948e+04	9.388339837809488771e-04	1.286897104491827037e-03	1.492160954098678723e-03	1.699910765889632320e-03
1.360172399000000041e+04	9.220696394747801734e-04	1.265195928887517893e-03	1.467630499737226576e-03	1.672607015099350589e-03
1.359705155000000013e+04	9.055915160627469760e-04	1.243844342210625748e-03	1.443484815137463040e-03	1.645721386294842197e-03
1.359238247000000047e+04	8.893950248403373251e-04	1.222837068659356468e-03	1.419718259524654089e-03	1.619247904582239066e-03
1.358771674999999959e+04	8.734756441337326481e-04	1.202168904589290830e-03	1.396325266711306596e-03	1.593180671808010944e-03
1.358305438999999933e+04	8.578289184603314849e-04	1.181834717678997273e-03	1.373300344273341864e-03	1.567513865743346132e-03
1.357839537000000018e+04	8.424503922266285763e-04	1.161829360892250836e-03	1.350637976184098418e-03	1.542241631586588335e-03
1.357373970000000008e+04	8.273357752737088436e-04	1.142147887981138747e-03	1.328332867008044779e-03	1.517358354330965078e-03
1.356908738000000085e+04	8.124808072729669799e-04	1.122785377545964603e-03	1.306379742816365366e-03	1.492858436956661294e-03
1.356443839999999909e+04	7.978812596130316608e-04	1.103736935528676138e-03	1.284773354024547429e-03	1.468736303593364207e-03
1.355979275000000052e+04	7.835329677995735327e-04	1.084997737592843445e-03	1.263508523510023518e-03	1.444986453271598090e-03
1.355515042999999969e+04	7.694318607050215772e-04	1.066563067637527279e-03	1.242580190465483736e-03	1.421603509032138071e-03
