Wavenumber	17277.150453038626-40C-17289.8119463758-20C	17271.260566842393-45C-17289.8119463758-20C	17271.260566842393-45C-17277.150453038626-40C	17262.46575968384-50C-17289.8119463758-20C	17262.46575968384-50C-17277.150453038626-40C	17262.46575968384-50C-17271.260566842393-45C
1.618509415000000081e+04	-1.551392986220184733e-02	-1.552064177775053233e-02	-6.711915548684999067e-06	-1.866402465822003531e-02	-3.150094796018187981e-03	-3.143382880469502982e-03
1.617837881999999991e+04	-1.563351476814572871e-02	-1.565977486523473239e-02	-2.626009708900367556e-05	-1.884761533212248041e-02	-3.214100563976751701e-03	-3.187840466887748025e-03
1.617166928999999982e+04	-1.574967380212655144e-02	-1.579465999798873588e-02	-4.498619586218444155e-05	-1.902534649275233747e-02	-3.275672690625786032e-03	-3.230686494763601591e-03
1.616496552999999949e+04	-1.586244566662997624e-02	-1.592535992534344080e-02	-6.291425871346456589e-05	-1.919731503561672437e-02	-3.334869368986748128e-03	-3.271955110273283562e-03
1.615826754000000074e+04	-1.597186870325223440e-02	-1.605193666847637424e-02	-8.006796522413983652e-05	-1.936361672040298743e-02	-3.391748017150753025e-03	-3.311680051926613189e-03
1.615157531999999992e+04	-1.607798137782812109e-02	-1.617445207076489977e-02	-9.647069293677867918e-05	-1.952434688259124806e-02	-3.446365504763126975e-03	-3.349894811826348295e-03
1.614488885999999911e+04	-1.618082237912993326e-02	-1.629296789750173113e-02	-1.121455183717978699e-04	-1.967960054917272661e-02	-3.498778170042793345e-03	-3.386632651670995475e-03
1.613820815000000039e+04	-1.628043039966070582e-02	-1.640754556974904910e-02	-1.271151700883432767e-04	-1.982947207532953504e-02	-3.549041675668829221e-03	-3.421926505580485944e-03
1.613153318000000036e+04	-1.637684409070211400e-02	-1.651824610165131269e-02	-1.414020109491986865e-04	-1.997405505011229376e-02	-3.597210959410179765e-03	-3.455808948460981078e-03
1.612486393999999927e+04	-1.647010202081483632e-02	-1.662513004301097164e-02	-1.550280221961353178e-04	-2.011344221011912570e-02	-3.643340189304289378e-03	-3.488312167108154060e-03
1.611820044000000053e+04	-1.656024237164060997e-02	-1.672825712284481403e-02	-1.680147512042040603e-04	-2.024772496523141729e-02	-3.687482593590807323e-03	-3.519467842386603262e-03
1.611154264999999941e+04	-1.664730371892514382e-02	-1.682768713563892460e-02	-1.803834167137807754e-04	-2.037699454348240735e-02	-3.729690824557263529e-03	-3.549307407843482753e-03
1.610489057999999932e+04	-1.673132391816523068e-02	-1.692347866001142620e-02	-1.921547418461955203e-04	-2.050134031418049396e-02	-3.770016396015263282e-03	-3.577861654169067762e-03
1.609824421000000075e+04	-1.681234100225698080e-02	-1.701569007928133148e-02	-2.033490770243506773e-04	-2.062085110810324418e-02	-3.808510105846263372e-03	-3.605161028821912694e-03
1.609160354999999981e+04	-1.689039239703205020e-02	-1.710437868261860395e-02	-2.139862855865537483e-04	-2.073561404399887342e-02	-3.845221646966823226e-03	-3.631235361380269477e-03
1.608496857000000091e+04	-1.696551574009774743e-02	-1.718960159314181224e-02	-2.240858530440648089e-04	-2.084571572507820658e-02	-3.880199984980459149e-03	-3.656114131936394340e-03
1.607833928000000014e+04	-1.703774791931400578e-02	-1.727141467283105358e-02	-2.336667535170477983e-04	-2.095124081702709473e-02	-3.913492897713088947e-03	-3.679826144196041149e-03
1.607171565999999984e+04	-1.710712585753526582e-02	-1.734987341177002262e-02	-2.427475542347568016e-04	-2.105227319348351722e-02	-3.945147335948251399e-03	-3.702399781713494598e-03
1.606509771000000001e+04	-1.717368594061802201e-02	-1.742503227896730067e-02	-2.513463383492786640e-04	-2.114889509467987594e-02	-3.975209154061853933e-03	-3.723862815712575269e-03
1.605848543000000063e+04	-1.723746423349681312e-02	-1.749694496761150520e-02	-2.594807341146920798e-04	-2.124118744192526886e-02	-4.003723208428455749e-03	-3.744242474313763669e-03
1.605187880000000041e+04	-1.729849664827010081e-02	-1.756566458476976900e-02	-2.671679364996681905e-04	-2.132923007837039808e-02	-4.030733430100297277e-03	-3.763565493600629086e-03
1.604527781999999934e+04	-1.735681854802506585e-02	-1.763124320615794272e-02	-2.744246581328768642e-04	-2.141310119644126986e-02	-4.056282648416204006e-03	-3.781857990283327142e-03
1.603868247999999949e+04	-1.741246502561094589e-02	-1.769373219255382379e-02	-2.812671669428778998e-04	-2.149287774332866996e-02	-4.080412717717724069e-03	-3.799145550774846170e-03
1.603209276999999929e+04	-1.746547079835100713e-02	-1.775318207382689528e-02	-2.877112754758881508e-04	-2.156863527222269150e-02	-4.103164473871684370e-03	-3.815453198395796219e-03
1.602550869000000057e+04	-1.751587012821090306e-02	-1.780964246292268682e-02	-2.937723347117837669e-04	-2.164044783376875558e-02	-4.124577705557852525e-03	-3.830805370846068758e-03
1.601893022000000019e+04	-1.756369704953752997e-02	-1.786316231493109696e-02	-2.994652653935669928e-04	-2.170838830699545197e-02	-4.144691257457921996e-03	-3.845225992064355003e-03
1.601235736999999972e+04	-1.760898499334900835e-02	-1.791378951078040349e-02	-3.048045174313951389e-04	-2.177252787213093677e-02	-4.163542878781928414e-03	-3.858738361350533275e-03
1.600579011999999966e+04	-1.765176722233416373e-02	-1.796157134888806683e-02	-3.098041265539031031e-04	-2.183293663710145216e-02	-4.181169414767288428e-03	-3.871365288213385325e-03
1.599922847000000002e+04	-1.769207647667184191e-02	-1.800655415428017991e-02	-3.144776776083380021e-04	-2.188968314462813591e-02	-4.197606667956294002e-03	-3.883128990347956000e-03
1.599267240999999922e+04	-1.772994517984496921e-02	-1.804878351432320782e-02	-3.188383344782386164e-04	-2.194283467407545651e-02	-4.212889494230487308e-03	-3.894051159752248692e-03
1.598612194000000090e+04	-1.776540531756090613e-02	-1.808830414959416988e-02	-3.228988320332637496e-04	-2.199245708223671047e-02	-4.227051764675804346e-03	-3.904152932642540597e-03
1.597957703000000038e+04	-1.779848865358599208e-02	-1.812516016078782877e-02	-3.266715072018366861e-04	-2.203861511736332490e-02	-4.240126463777332821e-03	-3.913454956575496135e-03
1.597303770000000077e+04	-1.782922631825378801e-02	-1.815939457688192649e-02	-3.301682586281384779e-04	-2.208137185727437890e-02	-4.252145539020590892e-03	-3.921977280392452414e-03
1.596650393000000076e+04	-1.785764927668048729e-02	-1.819104988370637277e-02	-3.334006070258854759e-04	-2.212078937668429668e-02	-4.263140100003809385e-03	-3.929739492977923909e-03
1.595997572000000036e+04	-1.788378803388979144e-02	-1.822016770254605844e-02	-3.363796686562670057e-04	-2.215692834999760663e-02	-4.273140316107815195e-03	-3.936760647451548190e-03
1.595345305000000008e+04	-1.790767281460958760e-02	-1.824678899777215646e-02	-3.391161831625688627e-04	-2.218984831545020575e-02	-4.282175500840618154e-03	-3.943059317678049291e-03
1.594693591999999990e+04	-1.792933340922470142e-02	-1.827095391273464431e-02	-3.416205035099428855e-04	-2.221960747725917895e-02	-4.290274068034477528e-03	-3.948653564524534643e-03
1.594042432000000008e+04	-1.794879929875561886e-02	-1.829270191663445733e-02	-3.439026178788384680e-04	-2.224626289386241740e-02	-4.297463595106798540e-03	-3.953560977227960072e-03
1.593391826000000037e+04	-1.796609957022593518e-02	-1.831207171766713326e-02	-3.459721474411980857e-04	-2.226987037774441625e-02	-4.303770807518481067e-03	-3.957798660077282982e-03
1.592741770999999972e+04	-1.798126308671887941e-02	-1.832910146113450600e-02	-3.478383744156265944e-04	-2.229048474383749090e-02	-4.309221657118611493e-03	-3.961383282702984898e-03
1.592092266999999993e+04	-1.799431830060804760e-02	-1.834382852839666622e-02	-3.495102277886186215e-04	-2.230815957081894174e-02	-4.313841270210894141e-03	-3.964331042422275519e-03
1.591443313999999918e+04	-1.800529335570710820e-02	-1.835628965877178498e-02	-3.509963030646767734e-04	-2.232294735762710425e-02	-4.317654001919996043e-03	-3.966657698855319270e-03
1.590794909999999982e+04	-1.801421611932157996e-02	-1.836652099415111983e-02	-3.523048748295398713e-04	-2.233489958306594803e-02	-4.320683463744368069e-03	-3.968378588914828198e-03
1.590147055999999975e+04	-1.802111411357457116e-02	-1.837455800844384202e-02	-3.534438948692708582e-04	-2.234406663048729702e-02	-4.322952516912725862e-03	-3.969508622043455004e-03
1.589499750999999924e+04	-1.802601460012412393e-02	-1.838043561193750119e-02	-3.544210118133772625e-04	-2.235049791862037116e-02	-4.324483318496247231e-03	-3.970062306682869968e-03
1.588852993000000060e+04	-1.802894455449050026e-02	-1.838418813084485848e-02	-3.552435763543582148e-04	-2.235424188359727560e-02	-4.325297329106775335e-03	-3.970053752752417120e-03
1.588206782000000021e+04	-1.802993065933333749e-02	-1.838584930555195451e-02	-3.559186462186170186e-04	-2.235534598788394001e-02	-4.325415328550602512e-03	-3.969496682331985493e-03
1.587561117000000013e+04	-1.802899933386695186e-02	-1.838545233324587191e-02	-3.564529993789200546e-04	-2.235385677601370302e-02	-4.324857442146751163e-03	-3.968404442767831108e-03
1.586915998000000036e+04	-1.802617673883202820e-02	-1.838302987948770006e-02	-3.568531406556718633e-04	-2.234981989873116581e-02	-4.323643159899137611e-03	-3.966790019243465748e-03
1.586271423999999934e+04	-1.802148878164269719e-02	-1.837861409364369147e-02	-3.571253120009942883e-04	-2.234328013586206474e-02	-4.321791354219367554e-03	-3.964666042218373265e-03
1.585627393999999913e+04	-1.801496112142983441e-02	-1.837223662133860569e-02	-3.572754999087712768e-04	-2.233428142000945527e-02	-4.319320298579620854e-03	-3.962044798670849577e-03
1.584983907999999974e+04	-1.800661919134569078e-02	-1.836392863524788366e-02	-3.573094439021928803e-04	-2.232286688323220636e-02	-4.316247691886515581e-03	-3.958938247984322700e-03
1.584340964999999960e+04	-1.799648818595017685e-02	-1.835372083124764409e-02	-3.572326452974672328e-04	-2.230907885554322956e-02	-4.312590669593052706e-03	-3.955358024295585473e-03
1.583698564000000079e+04	-1.798459307466640511e-02	-1.834164344954711257e-02	-3.570503748807074551e-04	-2.229295889935056785e-02	-4.308365824684162737e-03	-3.951315449803455282e-03
1.583056704999999965e+04	-1.797095863181638609e-02	-1.832772631329510071e-02	-3.567676814787146267e-04	-2.227454786565527534e-02	-4.303589233838889250e-03	-3.946821552360174623e-03
1.582415386000000035e+04	-1.795560938143261898e-02	-1.831199878003647585e-02	-3.563893986038568773e-04	-2.225388583489096295e-02	-4.298276453458343971e-03	-3.941887054854487094e-03
1.581774608000000080e+04	-1.793856971709190118e-02	-1.829448987183898701e-02	-3.559201547470858262e-04	-2.223101229360058273e-02	-4.292442576508681551e-03	-3.936522421761595725e-03
1.581134368999999970e+04	-1.791986376507168077e-02	-1.827522814248297434e-02	-3.553643774112935638e-04	-2.220596596511409393e-02	-4.286102200042413157e-03	-3.930737822631119593e-03
1.580494669000000067e+04	-1.789951551710625144e-02	-1.825424182091220371e-02	-3.547263038059522700e-04	-2.217878500257089436e-02	-4.279269485464642919e-03	-3.924543181658690649e-03
1.579855507000000034e+04	-1.787754875557084899e-02	-1.823155874138321364e-02	-3.540099858123646470e-04	-2.214950690284447909e-02	-4.271958147273630102e-03	-3.917948161461265455e-03
1.579216883000000053e+04	-1.785398712298974511e-02	-1.820720642199893935e-02	-3.532192990091942431e-04	-2.211816861338483653e-02	-4.264181490395091423e-03	-3.910962191385897180e-03
1.578578794999999991e+04	-1.782885401839076622e-02	-1.818121196428482134e-02	-3.523579458940551135e-04	-2.208480640805926543e-02	-4.255952389668499203e-03	-3.903594443774444089e-03
1.577941243000000031e+04	-1.780217275039269742e-02	-1.815360221792358675e-02	-3.514294675308893279e-04	-2.204945610417782809e-02	-4.247283353785130666e-03	-3.895853886254241338e-03
1.577304226999999992e+04	-1.777396647601733881e-02	-1.812440372391818655e-02	-3.504372479008477370e-04	-2.201215299384692847e-02	-4.238186517829589661e-03	-3.887749269928741924e-03
1.576667746000000079e+04	-1.774425815756933145e-02	-1.809364267606305976e-02	-3.493845184937283133e-04	-2.197293179982989786e-02	-4.228673642260566412e-03	-3.879289123766838099e-03
1.576031797999999981e+04	-1.771307055537355013e-02	-1.806134491934616171e-02	-3.482743639726115781e-04	-2.193182667891932502e-02	-4.218756123545774894e-03	-3.870481759573163316e-03
1.575396384000000035e+04	-1.768042643085337984e-02	-1.802753616607710718e-02	-3.471097352237273448e-04	-2.188887150162682760e-02	-4.208445070773447760e-03	-3.861335335549720416e-03
1.574761503000000084e+04	-1.764634831133402026e-02	-1.799224175795768876e-02	-3.458934466236684990e-04	-2.184409955369231993e-02	-4.197751242358299661e-03	-3.851857795734631162e-03
1.574127153999999973e+04	-1.761085858503191881e-02	-1.795548676989477954e-02	-3.446281848628607314e-04	-2.179754367303798901e-02	-4.186685088006070199e-03	-3.842056903143209468e-03
1.573493336000000090e+04	-1.757397950482342264e-02	-1.791729601919844761e-02	-3.433165143750249726e-04	-2.174923626584482350e-02	-4.175256761021400864e-03	-3.831940246646375892e-03
1.572860049000000072e+04	-1.753573325324694898e-02	-1.787769413800815999e-02	-3.419608847612110036e-04	-2.169920940232580864e-02	-4.163476149078859656e-03	-3.821515264317648652e-03
1.572227291999999943e+04	-1.749614182927780592e-02	-1.783670546098731213e-02	-3.405636317095062093e-04	-2.164749467885651590e-02	-4.151352849578709980e-03	-3.810789217869203771e-03
1.571595065000000068e+04	-1.745522717194644691e-02	-1.779435415809843546e-02	-3.391269861519885520e-04	-2.159412338977526047e-02	-4.138896217828813562e-03	-3.799769231676825010e-03
1.570963365999999951e+04	-1.741301096998604248e-02	-1.775066404218467175e-02	-3.376530721986292782e-04	-2.153912628882564961e-02	-4.126115318839607138e-03	-3.788462246640977860e-03
1.570332194999999956e+04	-1.736951492317193035e-02	-1.770565884394711964e-02	-3.361439207751892866e-04	-2.148253393953830637e-02	-4.113019016366376013e-03	-3.776875095591186726e-03
1.569701552000000083e+04	-1.732476062135968053e-02	-1.765936209099094878e-02	-3.346014696312682446e-04	-2.142437656623971676e-02	-4.099615944880036222e-03	-3.765014475248767978e-03
1.569071435000000019e+04	-1.727876939829900427e-02	-1.761179696079040458e-02	-3.330275624914003085e-04	-2.136468387325421436e-02	-4.085914474955210096e-03	-3.752886912463809788e-03
1.568441844999999921e+04	-1.723156269327708046e-02	-1.756298665874608811e-02	-3.314239654690076531e-04	-2.130348552309938026e-02	-4.071922829822299805e-03	-3.740498864353292152e-03
1.567812780000000021e+04	-1.718316161481586724e-02	-1.751295397080179783e-02	-3.297923559859305964e-04	-2.124081057844243170e-02	-4.057648963626564464e-03	-3.727856607640633868e-03
1.567184238999999980e+04	-1.713358723211277912e-02	-1.746172156858424862e-02	-3.281343364714695010e-04	-2.117668788842330674e-02	-4.043100656310527619e-03	-3.714966319839058118e-03
1.566556222999999954e+04	-1.708286066776051881e-02	-1.740931210865825918e-02	-3.264514408977403637e-04	-2.111114621552231951e-02	-4.028285547761800700e-03	-3.701834106864060336e-03
1.565928730999999971e+04	-1.703100278311597826e-02	-1.735574791078850487e-02	-3.247451276725266123e-04	-2.104421383594712314e-02	-4.013211052831144876e-03	-3.688465925158618264e-03
1.565301761000000079e+04	-1.697803424574759190e-02	-1.730105103107582032e-02	-3.230167853282284174e-04	-2.097591863470404938e-02	-3.997884388956457480e-03	-3.674867603628229062e-03
1.564675312999999915e+04	-1.692397578276133574e-02	-1.724524352672285321e-02	-3.212677439615174713e-04	-2.090628843910583012e-02	-3.982312656344494384e-03	-3.661044912382976912e-03
1.564049387000000024e+04	-1.686884802141519479e-02	-1.718834729435872455e-02	-3.194992729435297552e-04	-2.083535081925808052e-02	-3.966502797842885730e-03	-3.647003524899355975e-03
1.563423982000000069e+04	-1.681267139854053516e-02	-1.713038397948932201e-02	-3.177125809487868491e-04	-2.076313297794993296e-02	-3.950461579409397794e-03	-3.632748998460610945e-03
1.562799097000000074e+04	-1.675546624437115883e-02	-1.707137506585973408e-02	-3.159088214885752421e-04	-2.068966186484033631e-02	-3.934195620469177479e-03	-3.618286798980602237e-03
1.562174731000000065e+04	-1.669725278266026569e-02	-1.701134187824299149e-02	-3.140890955827257969e-04	-2.061496418240865713e-02	-3.917711399748391443e-03	-3.603622304165665646e-03
1.561550885000000017e+04	-1.663805132209730808e-02	-1.695030578231873641e-02	-3.122544602214283316e-04	-2.053906663680979405e-02	-3.901015314712485971e-03	-3.588760854491057639e-03
1.560927556000000004e+04	-1.657788168831594855e-02	-1.688828760149668762e-02	-3.104059131807390681e-04	-2.046199521491787188e-02	-3.884113526601923327e-03	-3.573707613421184259e-03
1.560304745999999977e+04	-1.651676408159125087e-02	-1.682530850346322659e-02	-3.085444218719757270e-04	-2.038377628874463166e-02	-3.867012207153380787e-03	-3.558467785281405060e-03
1.559682452000000012e+04	-1.645471811118379146e-02	-1.676138900709484014e-02	-3.066708959110486798e-04	-2.030443538342283083e-02	-3.849717272239039367e-03	-3.543046376327990687e-03
